"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202004","3","1,500","25","4","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202004","20","7,500","0","3","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202005","21","300","35","3","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202006","11","7,500","0","8","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202006","20","300","35","5","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202006","23","200","31","9","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202006","24","7,500","0","5","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202006","29","500","30","3","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202006","30","4,000","19","10","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202007","4","7,500","0","12","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202007","11","300","33","3","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202007","14","7,200","0","6","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202007","21","7,500","0","12","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202008","6","7,500","0","5","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202008","10","7,500","0","4","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","25.74","202008","13","7,500","0","6","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202008","15","300","33","5","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202008","29","300","35","9","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202009","6","300","35","12","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202009","21","300","34","11","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202009","24","300","35","4","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202010","29","7,500","0","12","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","25.74","202011","5","7,500","0","6","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202011","13","4,000","20","9","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202012","1","7,000","0","3","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202012","20","300","35","9","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202012","21","7,800","0","11","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202101","4","8,000","0","8","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202101","12","300","35","7","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202101","15","300","35","7","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202101","19","300","35","3","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202102","18","7,500","0","6","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.48","202102","22","300","35","5","2015"," "
"전라남도 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","전세","26.48","202102","25","7,500","0","10","2015"," "
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","29.12","202003","2","7,350","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202003","2","300","35","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202003","4","7,300","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202003","10","7,500","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","38.91","202003","11","10,500","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202003","13","8,100","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202003","17","8,400","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202003","19","300","37","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202004","9","300","36","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","38.91","202004","9","500","45","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202004","9","7,500","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202004","20","8,400","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202004","27","300","35","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202005","1","8,000","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202005","7","7,500","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","44.37","202005","8","8,703","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","29.12","202005","18","300","35","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","29.12","202005","26","7,800","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202005","28","7,870","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202006","4","8,400","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202006","4","7,665","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202006","9","3,000","20","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202006","11","8,000","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202006","13","300","35","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202006","21","300","37","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","33.01","202006","26","300","37","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202006","29","8,100","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202007","3","2,000","27","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","3","7,500","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","29.12","202007","15","8,000","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","15","8,000","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","17","8,000","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","23","7,500","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","27","8,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","29","7,500","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","29.12","202007","29","2,000","20","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","30","8,400","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202007","30","8,400","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202008","6","8,200","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202008","12","8,000","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202008","17","8,200","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202008","18","300","35","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","29.12","202008","20","300","35","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202008","25","315","35","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202008","27","8,000","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202008","31","8,200","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","38.91","202009","1","11,000","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202009","2","7,500","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202009","8","300","39","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202009","12","300","35","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202009","19","2,000","27","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","44.37","202010","6","11,000","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202010","16","300","35","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202010","20","8,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202010","21","4,000","17","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","33.01","202010","27","8,900","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202010","28","300","36","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","2","8,300","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","2","7,500","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","4","7,000","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","7","8,700","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","10","8,400","0","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202011","10","300","37","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","12","8,000","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","13","7,875","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","33.01","202011","23","8,000","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","71.14","202011","24","13,000","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202011","28","8,000","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","2","8,500","0","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","5","8,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","8","7,500","0","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","33.01","202012","14","300","40","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","17","8,000","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","18","9,000","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","18","7,500","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","19","8,000","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","23","7,800","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","38.91","202012","24","9,500","0","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202012","31","8,000","0","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","2","9,000","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","2","8,820","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","4","8,100","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","29.12","202101","5","8,000","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","7","8,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","8","8,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","9","300","35","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","9","8,300","0","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","9","8,700","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","10","8,820","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","11","7,500","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","12","8,400","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","14","3,000","21","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","16","3,000","21","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","29.12","202101","16","6,800","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","19","7,500","0","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","19","300","35","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","22","9,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","24","100","30","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","25","7,500","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","26","300","35","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","27","3,000","21","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","28","8,100","0","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","28","8,500","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","29","8,000","0","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202101","29","3,000","25","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202101","30","8,000","0","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","1","8,000","0","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","2","7,500","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","2","8,800","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","5","8,200","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","8","8,000","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202102","8","300","34","3","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","9","9,000","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","33.01","202102","10","8,000","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202102","14","300","36","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","15","7,500","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","33.01","202102","15","8,800","0","9","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","15","8,000","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202102","16","300","23","8","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","18","8,000","0","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","22","7,000","0","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.42","202102","22","200","38","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","22","8,500","0","11","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","33.01","202102","23","300","40","7","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","23","8,400","0","5","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","24","8,200","0","4","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","27","8,200","0","10","2014","상야2길 7"
"전라남도 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.42","202102","27","7,000","0","6","2014","상야2길 7"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","3","7,500","0","8","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","4","7,500","0","3","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","7","8,000","0","10","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","10","7,200","0","3","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.42","202003","11","300","35","3","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","14","8,500","0","6","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","17","7,500","0","8","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","21","8,400","0","6","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","24","8,190","0","10","2015","상야3길 8"
"전라남도 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","28.42","202003","24","8,200","0","10","2015","상야3길 8"
