"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"인천광역시 강화군 강화읍 갑곳리","8*","8m미만","48.65","월세","202010","15","500","43","2018","갑룡길73번길"
"인천광역시 강화군 강화읍 갑곳리","6**","8m미만","66.57","월세","202008","27","1,000","50","1984","강화대로"
"인천광역시 강화군 강화읍 갑곳리","3**","-","82.2","전세","202011","21","6,000","0","2001","null"
"인천광역시 강화군 강화읍 갑곳리","3**","-","82.2","전세","202011","21","6,000","0","2001","null"
"인천광역시 강화군 강화읍 갑곳리","3**","8m미만","85.75","월세","202010","22","2,000","55","1987","갑룡길66번길"
"인천광역시 강화군 강화읍 갑곳리","7*","-","102.69","전세","202005","12","6,500","0","1981","null"
"인천광역시 강화군 강화읍 갑곳리","4**","8m미만","108.47","전세","202006","25","23,000","0","2016","강화대로216번길"
"인천광역시 강화군 강화읍 갑곳리","4**","-","108.47","전세","202006","25","23,000","0","2016","null"
"인천광역시 강화군 강화읍 갑곳리","4**","8m미만","112.6","전세","202011","27","31,000","0","2020","null"
"인천광역시 강화군 강화읍 관청리","9**","8m미만","18","전세","202008","4","4,000","0","1973","향교길17번길"
"인천광역시 강화군 강화읍 관청리","3*","-","23","월세","202005","13","500","33","2017","새말길8번길"
"인천광역시 강화군 강화읍 관청리","4**","12m미만","28.8","월세","202007","27","1,000","45","2019","동문안길"
"인천광역시 강화군 강화읍 관청리","3*","-","30","월세","202101","9","500","33","2017","null"
"인천광역시 강화군 강화읍 관청리","1**","8m미만","30","월세","202012","11","50","20","1935","동문안길"
"인천광역시 강화군 강화읍 관청리","3*","-","30","월세","202005","23","500","33","2017","새말길8번길"
"인천광역시 강화군 강화읍 관청리","7**","8m미만","30","월세","202004","27","200","23","null","null"
"인천광역시 강화군 강화읍 관청리","1**","8m미만","33","전세","202012","7","3,000","0","1981","강화대로368번길"
"인천광역시 강화군 강화읍 관청리","6**","8m미만","33.06","전세","202004","29","2,000","0","1987","관청길55번길"
"인천광역시 강화군 강화읍 관청리","7**","8m미만","37.79","전세","202004","15","8,000","0","1940","북문4길16번길"
"인천광역시 강화군 강화읍 관청리","9**","12m미만","43.04","전세","202008","19","2,000","0","2005","송악길"
"인천광역시 강화군 강화읍 관청리","9**","-","44.07","월세","202007","23","2,000","25","1976","null"
"인천광역시 강화군 강화읍 관청리","8**","8m미만","48.57","월세","202101","11","1,000","40","1980","궁골길5번길"
"인천광역시 강화군 강화읍 관청리","2**","12m미만","49.5","월세","202006","19","500","35","1979","동문안길"
"인천광역시 강화군 강화읍 관청리","8**","8m미만","53.38","전세","202009","4","4,500","0","1981","송악길14번길"
"인천광역시 강화군 강화읍 관청리","4**","8m미만","57.85","전세","202010","22","6,000","0","1971","동문안길21번길"
"인천광역시 강화군 강화읍 관청리","2**","8m미만","69.85","월세","202009","25","2,000","20","1986","새말길15번길"
"인천광역시 강화군 강화읍 관청리","1**","8m미만","73.59","전세","202008","21","8,000","0","1981","강화대로368번길"
"인천광역시 강화군 강화읍 관청리","8**","12m미만","74.84","월세","202005","8","2,000","35","1988","송악길"
"인천광역시 강화군 강화읍 관청리","6**","-","76.79","전세","202006","5","12,000","0","2018","null"
"인천광역시 강화군 강화읍 관청리","2**","-","77.44","전세","202011","4","16,000","0","1981","null"
"인천광역시 강화군 강화읍 관청리","1**","-","83.38","전세","202005","20","6,500","0","1981","null"
"인천광역시 강화군 강화읍 관청리","8**","8m미만","85.95","전세","202003","28","8,000","0","1960","송악길42번길"
"인천광역시 강화군 강화읍 관청리","2**","12m미만","89.6","월세","202005","14","1,000","50","1998","동문안길"
"인천광역시 강화군 강화읍 관청리","7**","-","92.94","월세","202012","29","100","30","2018","null"
"인천광역시 강화군 강화읍 관청리","9**","8m미만","93","전세","202012","11","4,500","0","null","향교길33번길"
"인천광역시 강화군 강화읍 관청리","1**","8m미만","100","전세","202101","17","6,500","0","1973","null"
"인천광역시 강화군 강화읍 관청리","4*","25m미만","149","월세","202007","1","1,000","35","1975","동문로"
"인천광역시 강화군 강화읍 국화리","1**","12m미만","20","월세","202012","5","500","35","2018","고비고개로"
"인천광역시 강화군 강화읍 국화리","1**","12m미만","22","월세","202010","17","500","35","2018","고비고개로"
"인천광역시 강화군 강화읍 국화리","1**","8m미만","26","월세","202002","29","500","32","2018","고비고개로"
"인천광역시 강화군 강화읍 국화리","1**","8m미만","33","월세","202102","26","1,000","41","1990","강화대로516번길"
"인천광역시 강화군 강화읍 국화리","1**","8m미만","97.62","월세","202011","22","3,000","60","2003","강화대로562번길"
"인천광역시 강화군 강화읍 남산리","1**","8m미만","20","월세","202004","20","300","35","2015","부조고개길72번길"
"인천광역시 강화군 강화읍 남산리","1**","8m미만","23.1","월세","202101","21","300","25","null","부조고개길54번길"
"인천광역시 강화군 강화읍 남산리","5*","-","28","월세","202101","14","3,000","15","2008","null"
"인천광역시 강화군 강화읍 남산리","5*","8m미만","28","월세","202005","19","500","35","2008","남문로23번길"
"인천광역시 강화군 강화읍 남산리","5*","8m미만","28","전세","202009","17","3,000","0","2008","남문로23번길"
"인천광역시 강화군 강화읍 남산리","5*","8m미만","28","전세","202101","30","3,500","0","2008","남문로23번길"
"인천광역시 강화군 강화읍 남산리","1**","8m미만","30","월세","202004","5","1,000","40","2019","남문로23번길"
"인천광역시 강화군 강화읍 남산리","1**","12m미만","30","월세","202005","11","300","35","2015","부조고개길"
"인천광역시 강화군 강화읍 남산리","5*","-","30","월세","202005","14","500","30","null","null"
"인천광역시 강화군 강화읍 남산리","1**","-","30","월세","202010","29","500","40","2019","null"
"인천광역시 강화군 강화읍 남산리","1**","8m미만","32","월세","202005","1","1,500","55","2019","남문로23번길"
"인천광역시 강화군 강화읍 남산리","1**","8m미만","45","전세","202009","5","8,000","0","2019","남문로23번길"
"인천광역시 강화군 강화읍 남산리","1**","-","47.73","전세","202004","18","5,000","0","1958","null"
"인천광역시 강화군 강화읍 남산리","1**","8m미만","92.33","전세","202003","28","12,000","0","2009","부조고개길"
"인천광역시 강화군 강화읍 대산리","1***","8m미만","109.96","전세","202007","15","7,000","0","1996","대산길126번길"
"인천광역시 강화군 강화읍 신문리","5**","12m미만","20","월세","202011","28","300","30","2002","남문안길"
"인천광역시 강화군 강화읍 신문리","4**","-","21","전세","202006","11","3,000","0","2008","null"
"인천광역시 강화군 강화읍 신문리","4**","8m미만","21","전세","202101","14","3,500","0","2008","합일길"
"인천광역시 강화군 강화읍 신문리","4**","-","21","전세","202102","27","3,500","0","2008","null"
"인천광역시 강화군 강화읍 신문리","5**","25m이상","23.44","월세","202101","28","300","35","1976","강화대로449번길"
"인천광역시 강화군 강화읍 신문리","5**","-","23.87","월세","202009","17","500","38","1976","null"
"인천광역시 강화군 강화읍 신문리","2**","8m미만","39","전세","202004","14","4,000","0","1995","청하동길"
"인천광역시 강화군 강화읍 신문리","4**","8m미만","39","전세","202006","27","5,000","0","2008","합일길"
"인천광역시 강화군 강화읍 신문리","6**","8m미만","39.19","월세","202003","25","500","35","2015","향나무길"
"인천광역시 강화군 강화읍 신문리","2**","8m미만","49.5","전세","202102","6","5,500","0","1995","청하동길"
"인천광역시 강화군 강화읍 신문리","5**","8m미만","51.75","전세","202003","30","6,000","0","1989","향나무길5번길"
"인천광역시 강화군 강화읍 신문리","6**","8m미만","70.5","월세","202010","15","1,000","40","1987","향나무길33번길"
"인천광역시 강화군 강화읍 신문리","5**","8m미만","71.87","월세","202012","23","1,000","40","1976","청하동길36번길"
"인천광역시 강화군 강화읍 신문리","6**","-","75.45","월세","202010","5","1,000","45","1987","null"
"인천광역시 강화군 강화읍 옥림리","1***","25m미만","36.36","전세","202004","2","6,000","0","null","동문로80번길"
"인천광역시 강화군 강화읍 옥림리","3*","8m미만","82.78","월세","202009","9","1,000","30","2020","동문로259번길"
"인천광역시 강화군 강화읍 옥림리","9**","-","86.94","전세","202003","20","7,500","0","1998","null"
"인천광역시 강화군 강화읍 용정리","5**","12m미만","30","월세","202008","22","500","33","2011","갑룡길"
"인천광역시 강화군 강화읍 용정리","5**","12m미만","33","월세","202102","20","500","32","null","갑룡길"
"인천광역시 강화군 강화읍 용정리","5**","12m미만","48.72","전세","202010","7","6,000","0","2012","갑룡길"
"인천광역시 강화군 강화읍 용정리","6**","8m미만","56.32","전세","202004","4","14,000","0","null","강화대로216번길"
"인천광역시 강화군 강화읍 용정리","5**","-","62.03","전세","202011","20","5,000","0","2004","null"
"인천광역시 강화군 강화읍 용정리","5**","-","62.03","전세","202011","20","5,000","0","2004","null"
"인천광역시 강화군 강화읍 용정리","8**","-","79.12","전세","202004","1","15,000","0","2016","null"
"인천광역시 강화군 강화읍 용정리","5**","-","97.6","전세","202004","9","18,000","0","2018","null"
"인천광역시 강화군 강화읍 용정리","1***","-","98.26","전세","202010","7","13,000","0","2017","null"
"인천광역시 강화군 강화읍 용정리","1***","-","98.26","전세","202007","11","13,000","0","2017","null"
"인천광역시 강화군 강화읍 용정리","5**","-","134.92","전세","202008","5","30,000","0","2020","null"
"인천광역시 강화군 강화읍 월곳리","3**","8m미만","225","월세","202006","2","1,000","30","1935","연미정길3번길"
"인천광역시 강화군 강화읍 월곳리","3**","8m미만","225","월세","202008","28","1,000","35","1935","연미정길3번길"
"인천광역시 강화군 교동면 대룡리","5**","8m미만","16.52","월세","202005","30","500","30","null","대룡안길"
"인천광역시 강화군 길상면 길직리","1***","8m미만","76.02","월세","202005","23","4,000","20","2004","덕진로"
"인천광역시 강화군 길상면 길직리","1***","-","76.02","전세","202005","23","8,000","0","2004","null"
"인천광역시 강화군 길상면 길직리","1***","8m미만","86.31","전세","202008","3","10,000","0","2001","강화동로74번길"
"인천광역시 강화군 길상면 길직리","1**","8m미만","99.39","월세","202005","21","5,000","50","2020","까치골길"
"인천광역시 강화군 길상면 길직리","1**","8m미만","99.39","월세","202005","21","5,000","50","null","null"
"인천광역시 강화군 길상면 길직리","1**","8m미만","99.39","전세","202005","16","16,000","0","2020","까치골길"
"인천광역시 강화군 길상면 길직리","5**","8m미만","177.87","월세","202006","28","2,000","50","2016","귀곡길"
"인천광역시 강화군 길상면 길직리","5**","8m미만","177.87","전세","202010","22","20,000","0","2016","귀곡길"
"인천광역시 강화군 길상면 길직리","1***","-","190.9","전세","202009","12","25,000","0","2020","null"
"인천광역시 강화군 길상면 동검리","8*","8m미만","33.58","월세","202009","24","5,000","20","1973","동검길63번길"
"인천광역시 강화군 길상면 동검리","8*","-","33.58","전세","202004","20","6,000","0","1973","null"
"인천광역시 강화군 길상면 동검리","8*","-","33.58","전세","202004","28","6,000","0","1973","null"
"인천광역시 강화군 길상면 선두리","2**","-","69.3","전세","202006","10","8,000","0","2017","null"
"인천광역시 강화군 길상면 선두리","9**","8m미만","85","월세","202007","22","200","20","null","해안남로"
"인천광역시 강화군 길상면 선두리","1***","8m미만","90","전세","202007","29","6,500","0","null","null"
"인천광역시 강화군 길상면 온수리","5**","8m미만","17","월세","202010","11","500","35","2018","길상로304번길"
"인천광역시 강화군 길상면 장흥리","4**","8m미만","54.02","전세","202005","28","8,000","0","2004","길상로304번길"
"인천광역시 강화군 길상면 장흥리","4**","8m미만","54.02","전세","202005","28","8,000","0","2004","길상로304번길"
"인천광역시 강화군 길상면 초지리","1***","8m미만","66.1","월세","202011","1","500","35","2009","신촌로146번길"
"인천광역시 강화군 길상면 초지리","1***","8m미만","73.32","전세","202007","7","20,000","0","2016","신촌로244번길"
"인천광역시 강화군 길상면 초지리","1***","8m미만","98.4","전세","202008","31","2,000","0","2008","신촌로146번길"
"인천광역시 강화군 길상면 초지리","9**","8m미만","135.3","전세","202006","2","20,000","0","null","신촌로140번길"
"인천광역시 강화군 내가면 고천리","7**","12m미만","73.64","월세","202006","5","1,000","35","2005","강화서로"
"인천광역시 강화군 내가면 고천리","1***","8m미만","88.61","전세","202006","20","17,000","0","2019","고비고개로743번길"
"인천광역시 강화군 내가면 고천리","1***","8m미만","139.74","전세","202003","2","18,000","0","2009","고비고개로743번길"
"인천광역시 강화군 내가면 구하리","5**","8m미만","137","전세","202008","18","2,000","0","null","황청포구로"
"인천광역시 강화군 내가면 오상리","6**","8m미만","49.14","전세","202101","8","4,000","0","2008","황청포구로95번길"
"인천광역시 강화군 내가면 오상리","5**","-","76.5","전세","202010","31","7,000","0","2010","null"
"인천광역시 강화군 내가면 오상리","1**","8m미만","96.85","전세","202006","30","17,000","0","2019","강화서로420번길"
"인천광역시 강화군 내가면 외포리","5**","8m미만","137.82","전세","202102","5","3,500","0","1996","해안서로912번길"
"인천광역시 강화군 불은면 고능리","9*","-","121.4","월세","202006","15","2,000","70","2020","null"
"인천광역시 강화군 불은면 고능리","9*","8m미만","121.4","월세","202006","15","2,000","70","2020","고능로"
"인천광역시 강화군 불은면 넙성리","1**","8m미만","90","월세","202011","13","500","30","2008","불은남로224번길"
"인천광역시 강화군 불은면 두운리","4**","8m미만","69.02","월세","202004","4","500","25","2009","강화동로"
"인천광역시 강화군 불은면 두운리","2**","8m미만","85.66","월세","202009","2","500","30","2016","강화동로549번길"
"인천광역시 강화군 불은면 두운리","8*","8m미만","130.9","월세","202003","4","1,000","50","2016","강화동로726번길"
"인천광역시 강화군 불은면 삼동암리","9**","8m미만","67.67","전세","202010","21","12,000","0","null","불은북로"
"인천광역시 강화군 불은면 삼동암리","2**","8m미만","125.56","전세","202005","14","7,500","0","1997","불은북로35번길"
"인천광역시 강화군 불은면 삼성리","2**","8m미만","98.78","전세","202102","22","15,000","0","2017","중앙로"
"인천광역시 강화군 불은면 삼성리","7**","8m미만","108.9","전세","202010","8","17,000","0","2019","불은북로327번길"
"인천광역시 강화군 불은면 삼성리","8**","-","142.8","전세","202006","3","10,000","0","2010","null"
"인천광역시 강화군 불은면 신현리","2**","8m미만","88.36","전세","202009","9","11,000","0","2016","덕진로"
"인천광역시 강화군 불은면 신현리","2**","8m미만","88.36","전세","202007","10","10,000","0","2016","덕진로"
"인천광역시 강화군 삼산면 매음리","1**","12m미만","18.81","월세","202009","22","1,000","35","2019","삼산남로"
"인천광역시 강화군 삼산면 석모리","1***","8m미만","50.63","전세","202005","1","15,000","0","2020","삼산서로310번길"
"인천광역시 강화군 삼산면 석모리","8**","8m미만","142.15","전세","202011","2","14,000","0","null","삼산남로1161번길"
"인천광역시 강화군 삼산면 석모리","8**","8m미만","142.15","전세","202011","2","14,000","0","2018","삼산남로1161번길"
"인천광역시 강화군 삼산면 석포리","2**","8m미만","66","전세","202005","7","10,000","0","2020","삼산남로"
"인천광역시 강화군 선원면 금월리","1**","8m미만","66.91","전세","202009","16","12,000","0","2016","와말길"
"인천광역시 강화군 선원면 금월리","4**","8m미만","112.56","전세","202101","10","15,000","0","2005","연동로209번길"
"인천광역시 강화군 선원면 냉정리","4**","-","127.35","전세","202009","26","18,000","0","null","null"
"인천광역시 강화군 선원면 냉정리","5**","8m미만","159.4","전세","202011","7","9,000","0","1993","중앙로"
"인천광역시 강화군 선원면 선행리","*","8m미만","56","월세","202004","20","200","20","2018","시리미로42번길"
"인천광역시 강화군 선원면 선행리","3**","8m미만","60","전세","202101","15","3,000","0","2008","숯고개길"
"인천광역시 강화군 선원면 선행리","4**","8m미만","107.1","전세","202009","17","15,000","0","2019","시리미로"
"인천광역시 강화군 선원면 선행리","4**","-","145.69","전세","202008","23","13,000","0","2017","null"
"인천광역시 강화군 선원면 선행리","9*","8m미만","153.18","월세","202004","25","2,000","70","2009","시리미로142번길"
"인천광역시 강화군 선원면 선행리","4**","-","186.72","월세","202009","23","25,000","20","2018","null"
"인천광역시 강화군 선원면 선행리","6*","8m미만","191.11","전세","202008","24","20,000","0","2015","충렬사로178번길"
"인천광역시 강화군 선원면 신정리","6**","12m미만","55.39","월세","202101","14","1,000","30","2018","선원사지로"
"인천광역시 강화군 선원면 연리","4**","8m미만","18","월세","202003","1","100","25","1935","연동로"
"인천광역시 강화군 선원면 연리","4**","12m미만","103.28","월세","202008","16","5,000","25","2004","연동로"
"인천광역시 강화군 선원면 연리","4**","8m미만","123","월세","202006","17","3,000","90","2018","해안동로"
"인천광역시 강화군 선원면 지산리","4**","8m미만","99.65","전세","202003","26","15,000","0","2020","와말길106번길"
"인천광역시 강화군 선원면 창리","5**","12m미만","98.32","전세","202004","30","5,000","0","1993","대문고개로"
"인천광역시 강화군 선원면 창리","5**","8m미만","118.89","월세","202009","21","1,000","50","1994","중앙로210번길"
"인천광역시 강화군 송해면 상도리","6**","8m미만","105","전세","202008","22","15,000","0","2020","홍의길42번길"
"인천광역시 강화군 송해면 상도리","2**","-","139.7","전세","202010","23","2,500","0","1972","null"
"인천광역시 강화군 송해면 상도리","2*","8m미만","144.96","전세","202102","25","8,000","0","2018","상도숭뢰길"
"인천광역시 강화군 송해면 솔정리","3**","12m미만","90.5","전세","202006","9","20,000","0","2020","전망대로"
"인천광역시 강화군 송해면 솔정리","7**","8m미만","96.09","전세","202004","4","13,000","0","2020","전망대로"
"인천광역시 강화군 송해면 솔정리","3**","8m미만","96.48","전세","202006","9","20,000","0","2020","전망대로"
"인천광역시 강화군 송해면 솔정리","5**","8m미만","99","월세","202008","14","1,000","45","2003","강화대로"
"인천광역시 강화군 송해면 솔정리","3**","12m미만","134.28","전세","202012","10","27,000","0","2020","전망대로"
"인천광역시 강화군 송해면 숭뢰리","8**","8m미만","89.7","전세","202005","13","5,000","0","1981","전망대로302번길"
"인천광역시 강화군 송해면 숭뢰리","2**","8m미만","108.46","전세","202011","12","10,000","0","2017","상도숭뢰길176번길"
"인천광역시 강화군 송해면 양오리","6**","-","102.8","전세","202009","11","10,500","0","2012","null"
"인천광역시 강화군 송해면 양오리","3**","8m미만","109.08","전세","202005","3","12,000","0","2017","장정양오길"
"인천광역시 강화군 송해면 양오리","3**","8m미만","110.66","전세","202009","30","12,000","0","2019","장정양오길"
"인천광역시 강화군 송해면 양오리","9**","8m미만","168.04","전세","202008","15","6,000","0","1996","장정양오길324번길"
"인천광역시 강화군 송해면 하도리","6**","8m미만","84","전세","202011","21","13,000","0","2017","오류내길"
"인천광역시 강화군 송해면 하도리","4**","8m미만","99","월세","202008","12","3,000","60","null","국화길12번길"
"인천광역시 강화군 송해면 하도리","7**","8m미만","204.02","전세","202008","20","25,000","0","2015","강화대로833번길"
"인천광역시 강화군 양도면 길정리","1**","8m미만","116.1","전세","202102","8","15,000","0","2009","고려왕릉로199번길"
"인천광역시 강화군 양도면 길정리","1**","-","116.1","전세","202102","8","15,000","0","2009","null"
"인천광역시 강화군 양도면 능내리","4**","-","79","월세","202008","17","2,000","55","null","null"
"인천광역시 강화군 양도면 도장리","1***","8m미만","82.02","전세","202006","18","18,500","0","2019","강화남로"
"인천광역시 강화군 양도면 삼흥리","1***","8m미만","63.7","전세","202012","9","7,800","0","2011","강화남로"
"인천광역시 강화군 양도면 삼흥리","2**","8m미만","98","월세","202011","24","2,000","45","null","강화남로1030번길"
"인천광역시 강화군 양도면 삼흥리","1***","8m미만","98.79","전세","202004","5","15,000","0","2013","강화남로905번길"
"인천광역시 강화군 양도면 삼흥리","1***","8m미만","98.79","전세","202006","30","15,000","0","2013","강화남로905번길"
"인천광역시 강화군 양도면 인산리","7*","8m미만","59.46","월세","202005","16","2,000","30","1996","중앙로787번길"
"인천광역시 강화군 양도면 인산리","5**","-","95.48","전세","202005","12","7,000","0","2011","null"
"인천광역시 강화군 양도면 인산리","2**","8m미만","106.3","전세","202101","16","14,000","0","2018","중앙로"
"인천광역시 강화군 양도면 인산리","4**","8m미만","147.76","전세","202007","9","30,000","0","2018","중앙로908번길"
"인천광역시 강화군 양도면 조산리","3**","8m미만","88.9","전세","202012","4","24,000","0","2020","강화남로"
"인천광역시 강화군 양도면 조산리","3**","-","90.78","전세","202003","3","16,000","0","2020","강화남로"
"인천광역시 강화군 양도면 조산리","8**","8m미만","102.07","전세","202005","5","15,000","0","2018","강화남로479번길"
"인천광역시 강화군 양도면 하일리","2**","8m미만","61","전세","202102","6","5,000","0","1972","강화남로"
"인천광역시 강화군 양도면 하일리","2**","-","61","전세","202007","17","4,000","0","null","null"
"인천광역시 강화군 양도면 하일리","3**","-","61.76","전세","202010","9","16,000","0","2019","null"
"인천광역시 강화군 양사면 교산리","8**","12m미만","70.39","월세","202005","6","2,000","60","2014","전망대로"
"인천광역시 강화군 양사면 교산리","4**","-","79.19","전세","202011","7","4,000","0","1972","null"
"인천광역시 강화군 양사면 덕하리","2**","8m미만","84.4","전세","202005","30","12,000","0","null","덕하로"
"인천광역시 강화군 양사면 덕하리","8**","8m미만","88.08","전세","202011","21","10,000","0","2012","덕하로144번길"
"인천광역시 강화군 양사면 덕하리","1***","8m미만","90.79","월세","202101","9","3,000","35","2009","덕하로"
"인천광역시 강화군 양사면 덕하리","2**","8m미만","118.64","전세","202006","13","14,000","0","2014","덕하로"
"인천광역시 강화군 양사면 덕하리","3**","8m미만","120.64","전세","202007","1","12,000","0","2016","덕하로"
"인천광역시 강화군 양사면 북성리","1***","-","194.55","전세","202005","20","13,000","0","2006","null"
"인천광역시 강화군 양사면 인화리","6*","8m미만","50","월세","202003","15","0","20","1945","서사길41번길"
"인천광역시 강화군 양사면 인화리","7*","8m미만","65","월세","202101","22","100","20","1925","서사길41번길"
"인천광역시 강화군 양사면 인화리","2**","-","84.63","전세","202102","1","5,000","0","2021","서사길41번길"
"인천광역시 강화군 하점면 망월리","1***","8m미만","112.24","전세","202004","1","6,000","0","1978","망월길"
"인천광역시 강화군 하점면 삼거리","8**","8m미만","90.66","월세","202102","1","2,000","20","1995","고려산로213번길"
"인천광역시 강화군 하점면 신삼리","1***","8m미만","83.7","전세","202101","24","13,000","0","2019","고려산로"
"인천광역시 강화군 하점면 이강리","3**","8m미만","123.8","전세","202006","1","4,000","0","2016","강화서로"
"인천광역시 강화군 하점면 장정리","4*","12m미만","60","전세","202003","28","3,500","0","null","장정양오길"
"인천광역시 강화군 하점면 장정리","7**","8m미만","98.36","전세","202004","25","15,000","0","2015","강화대로1100번길"
"인천광역시 강화군 하점면 장정리","9**","8m미만","117.9","전세","202008","6","25,000","0","2018","강화대로"
"인천광역시 강화군 화도면 내리","4**","8m미만","71.16","전세","202007","16","15,000","0","2018","마니산로844번길"
"인천광역시 강화군 화도면 내리","1***","8m미만","98.5","전세","202009","19","7,000","0","2009","안골길131번길"
"인천광역시 강화군 화도면 문산리","4**","8m미만","220","월세","202006","12","1,000","45","2007","마니산로561번길"
"인천광역시 강화군 화도면 상방리","9**","8m미만","13.2","전세","202005","28","500","0","1935","마니산로739번길"
"인천광역시 강화군 화도면 상방리","5**","8m미만","66","월세","202007","2","500","30","2005","가능포로47번길"
"인천광역시 강화군 화도면 상방리","9**","8m미만","95","월세","202011","25","1,500","40","1997","마니산로739번길"
"인천광역시 강화군 화도면 여차리","6**","8m미만","86.6","전세","202006","23","4,000","0","null","해안남로"
"인천광역시 강화군 화도면 장화리","4**","8m미만","182","월세","202004","1","1,500","120","2006","해안남로"
"인천광역시 계양구 계산동","9**","8m미만","10","월세","202011","20","50","10","1984","계산로112번길"
"인천광역시 계양구 계산동","9**","12m미만","14","전세","202007","25","3,000","0","2002","임학서로27번길"
"인천광역시 계양구 계산동","9**","8m미만","15","월세","202101","25","200","13","1989","하느재로20번길"
"인천광역시 계양구 계산동","9**","12m미만","15","월세","202009","26","500","38","2000","안산로21번길"
"인천광역시 계양구 계산동","9**","12m미만","15","월세","202101","31","500","20","1988","경명대로1017번길"
"인천광역시 계양구 계산동","9**","12m미만","15","전세","202009","3","2,500","0","1988","경명대로1017번길"
"인천광역시 계양구 계산동","9**","8m미만","15","전세","202102","23","4,500","0","2017","주부토로583번길"
"인천광역시 계양구 계산동","9**","12m미만","15","전세","202003","24","4,500","0","2010","주부토로562번길"
"인천광역시 계양구 계산동","9**","8m미만","15.1","월세","202011","6","200","25","1988","주부토로"
"인천광역시 계양구 계산동","9**","12m미만","16","월세","202005","27","500","25","2002","임학서로27번길"
"인천광역시 계양구 계산동","8**","12m미만","16.5","월세","202010","23","2,000","10","2019","경명대로1017번길"
"인천광역시 계양구 계산동","9**","25m미만","16.5","월세","202101","25","500","32","2005","계산로41번길"
"인천광역시 계양구 계산동","8**","12m미만","16.5","전세","202005","19","4,000","0","2017","경명대로1017번길"
"인천광역시 계양구 계산동","8**","12m미만","16.5","전세","202008","25","4,500","0","2019","경명대로1017번길"
"인천광역시 계양구 계산동","9**","12m미만","17","전세","202101","11","4,000","0","2010","주부토로562번길"
