"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"인천광역시 강화군 강화읍 남산리","1**","단독","8m미만","97.43","763","202008","15","26,000","2020","부조고개길72번길","20201102"
"인천광역시 강화군 강화읍 대산리","8**","단독","8m미만","98.06","364","202008","16","26,000","2018","연미정길108번길",""
"인천광역시 강화군 강화읍 대산리","9**","단독","8m미만","118.36","500","202006","29","10,800","2008","대산길51번길",""
"인천광역시 강화군 강화읍 신문리","2**","단독","8m미만","19.83","20","202008","25","3,000","1963","청하동길5번길",""
"인천광역시 강화군 강화읍 신문리","2**","단독","8m미만","19.83","40","202007","21","6,213","2000","청하동길9번길",""
"인천광역시 강화군 강화읍 신문리","6**","단독","8m미만","77.18","72","202007","24","14,400","2015","향나무길","20200908"
"인천광역시 강화군 강화읍 신문리","4**","단독","8m미만","55.01","136","202008","3","13,000","1977","합일길","20201020"
"인천광역시 강화군 강화읍 신문리","4**","단독","8m미만","55.01","136","202008","3","13,000","1977","합일길",""
"인천광역시 강화군 강화읍 신문리","2**","단독","12m미만","26.51","142","202012","28","15,000","1935","남문안길",""
"인천광역시 강화군 강화읍 신문리","3*","단독","25m미만","116.08","144","202006","29","30,000","1979","신문길",""
"인천광역시 강화군 강화읍 신문리","4**","단독","8m미만","97.37","202","202005","5","16,000","1978","청하동길47번길",""
"인천광역시 강화군 강화읍 신문리","2**","단독","25m미만","144.61","202","202003","27","30,000","2000","신문길44번길",""
"인천광역시 강화군 강화읍 신문리","4*","단독","12m미만","54.9","207","202009","29","31,000","1968","강화대로403번길",""
"인천광역시 강화군 강화읍 신문리","4**","단독","8m미만","45.19","284","202006","17","16,000","1967","합일길9번길",""
"인천광역시 강화군 강화읍 신문리","4**","단독","8m미만","59.28","445","202003","21","13,000","1981","합일길9번길",""
"인천광역시 강화군 강화읍 신문리","4**","단독","8m미만","195.49","510","202006","3","13,000","1939","신문길31번길",""
"인천광역시 강화군 강화읍 옥림리","1**","단독","12m미만","88.81","280","202101","18","12,530","2004","동문로",""
"인천광역시 강화군 강화읍 옥림리","4**","단독","8m미만","125.93","304","202005","18","30,000","2000","동문로141번길",""
"인천광역시 강화군 강화읍 옥림리","7**","단독","8m미만","109.25","315","202010","10","26,500","2018","동문로236번길",""
"인천광역시 강화군 강화읍 옥림리","4**","단독","8m미만","150.13","486","202010","23","27,000","1994","강화산단로250번길",""
"인천광역시 강화군 강화읍 옥림리","4**","단독","8m미만","88.65","526","202005","5","28,000","2020","동문로141번길",""
"인천광역시 강화군 강화읍 용정리","5**","단독","8m미만","129.63","232","202009","30","40,000","2020","갑룡길",""
"인천광역시 강화군 강화읍 용정리","8**","단독","8m미만","95.88","257","202012","5","25,500","2016","갑룡길206번길","20210217"
"인천광역시 강화군 강화읍 용정리","8**","단독","8m미만","95.88","257","202012","5","25,500","2016","갑룡길206번길",""
"인천광역시 강화군 강화읍 용정리","2*","단독","8m미만","69.24","264","202010","29","13,400","2012","갑룡길300번길",""
"인천광역시 강화군 강화읍 용정리","5**","단독","8m미만","119.9","312","202010","24","35,800","2017","갑룡길",""
"인천광역시 강화군 강화읍 용정리","7**","단독","8m미만","114.75","333","202008","20","20,000","2019","강화대로216번길",""
"인천광역시 강화군 강화읍 용정리","6**","단독","8m미만","57.87","335","202010","12","15,000","1980","강화대로192번길",""
"인천광역시 강화군 강화읍 용정리","5**","단독","8m미만","116.48","354","202101","14","30,300","2018","갑룡길","20210219"
"인천광역시 강화군 강화읍 용정리","5**","단독","8m미만","116.48","354","202101","14","28,690","2018","갑룡길",""
"인천광역시 강화군 강화읍 용정리","3**","단독","8m미만","78.39","360","202009","14","18,480","2014","갑룡길",""
"인천광역시 강화군 강화읍 용정리","3**","단독","8m미만","78.39","360","202009","14","18,480","2014","갑룡길","20201012"
"인천광역시 강화군 강화읍 용정리","9**","단독","8m미만","129.14","368","202011","23","29,300","2020","null",""
"인천광역시 강화군 강화읍 용정리","1***","단독","8m미만","98.26","377","202009","10","22,200","2017","강화대로154번길",""
"인천광역시 강화군 강화읍 용정리","8**","단독","8m미만","79.12","398","202010","5","26,000","2016","갑룡길206번길",""
"인천광역시 강화군 강화읍 용정리","8**","단독","8m미만","79.12","400","202005","16","23,700","2016","갑룡길206번길",""
"인천광역시 강화군 강화읍 용정리","8**","단독","8m미만","79.12","400","202005","16","23,700","2016","갑룡길206번길","20200706"
"인천광역시 강화군 강화읍 용정리","8**","단독","8m미만","79.16","400","202101","2","24,400","2015","갑룡길206번길",""
"인천광역시 강화군 강화읍 용정리","1***","단독","8m미만","88.28","400","202101","22","26,600","2016","강화대로154번길",""
"인천광역시 강화군 강화읍 용정리","3**","단독","12m미만","195.61","420","202009","8","40,000","2017","갑룡길","20201023"
"인천광역시 강화군 강화읍 용정리","3**","단독","12m미만","195.61","420","202010","19","40,000","2017","갑룡길",""
"인천광역시 강화군 강화읍 용정리","6**","단독","8m미만","191.55","500","202011","15","31,000","2003","강화대로216번길",""
"인천광역시 강화군 강화읍 용정리","6**","단독","8m미만","191.55","500","202011","15","31,000","2003","강화대로216번길","20201202"
"인천광역시 강화군 강화읍 용정리","2**","단독","8m미만","126.42","787","202102","3","24,000","2011","갑룡길206번길",""
"인천광역시 강화군 강화읍 월곳리","6**","다가구","12m미만","179.64","661","202101","25","37,000","2010","강화산단로250번길",""
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","106.38","298","202008","14","22,300","2017","연미정길",""
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","106.38","298","202006","15","22,300","2017","연미정길","20200713"
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","93.46","330","202008","20","13,000","1996","연미정길",""
"인천광역시 강화군 교동면 대룡리","4**","단독","8m미만","303.7","291","202007","9","22,000","1972","대룡안길22번길","20200827"
"인천광역시 강화군 교동면 대룡리","4**","단독","8m미만","303.7","291","202008","10","20,000","1972","대룡안길22번길",""
"인천광역시 강화군 교동면 무학리","5**","단독","8m미만","72.5","499","202011","25","4,000","2000","교동북2길256번길",""
"인천광역시 강화군 교동면 삼선리","7**","단독","8m미만","51.3","99","202008","10","2,200","2000","null",""
"인천광역시 강화군 교동면 삼선리","7**","단독","8m미만","51.3","99","202012","21","3,000","2001","null",""
"인천광역시 강화군 교동면 삼선리","4**","단독","8m미만","41.3","407","202003","23","8,400","2000","교동북로200번길",""
"인천광역시 강화군 교동면 삼선리","3**","단독","8m미만","57","549","202008","28","4,600","2000","교동북로200번길",""
"인천광역시 강화군 교동면 상용리","5**","단독","8m미만","88.2","388","202009","1","9,500","1999","교동남로423번길",""
"인천광역시 강화군 교동면 서한리","1**","단독","-","108","899","202012","1","12,800","1981","교동서로412번길",""
"인천광역시 강화군 교동면 읍내리","2**","단독","8m미만","39.6","281","202009","9","6,500","2000","교동남로228번길",""
"인천광역시 강화군 길상면 길직리","2**","단독","8m미만","32","96","202012","16","9,700","2018","까치골길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","59.86","177","202010","12","10,000","1977","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","83.6","245","202007","18","21,000","2019","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1**","단독","8m미만","66.5","265","202007","13","6,740","2011","까치골길",""
"인천광역시 강화군 길상면 길직리","4**","단독","8m미만","89.51","331","202003","31","20,000","2015","피미길32번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","99.39","345","202011","23","26,300","2017","길직로",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","90.66","368","202010","7","20,000","2017","강화동로74번길","20201123"
"인천광역시 강화군 길상면 길직리","8**","단독","8m미만","139.52","369","202009","8","30,484","2000","장촌길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","98.75","385","202012","2","23,000","2016","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","86.31","393","202007","8","18,000","2001","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","106","399","202009","27","28,300","2000","덕진로","20201017"
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","113.18","399","202010","5","28,300","2000","덕진로",""
"인천광역시 강화군 길상면 길직리","1**","단독","8m미만","67.35","400","202011","13","19,500","2017","고려왕릉로",""
"인천광역시 강화군 길상면 길직리","1***","단독","-","105.7","400","202010","30","27,550","2000","덕진로","20201210"
"인천광역시 강화군 길상면 길직리","1***","단독","-","112.98","400","202010","30","28,500","2020","덕진로",""
"인천광역시 강화군 길상면 길직리","6**","단독","8m미만","138.7","422","202011","27","19,230","2018","피미길32번길",""
"인천광역시 강화군 길상면 길직리","4**","단독","8m미만","93.17","423","202005","1","23,200","2020","피미길32번길","20200603"
"인천광역시 강화군 길상면 길직리","4**","단독","8m미만","93.17","423","202005","8","23,200","2020","피미길32번길",""
"인천광역시 강화군 길상면 길직리","7**","단독","8m미만","97.56","424","202008","11","23,500","2011","장촌길",""
"인천광역시 강화군 길상면 길직리","4**","단독","8m미만","93.17","428","202005","23","24,150","2019","피미길32번길",""
"인천광역시 강화군 길상면 길직리","9**","단독","8m미만","83.97","442","202006","19","20,800","2014","귀곡길",""
"인천광역시 강화군 길상면 길직리","1**","단독","8m미만","109.08","451","202006","7","23,200","2018","까치골길",""
"인천광역시 강화군 길상면 길직리","5**","단독","8m미만","177.87","452","202012","1","27,500","2016","귀곡길",""
"인천광역시 강화군 길상면 길직리","8**","단독","8m미만","89.58","467","202005","28","26,000","2020","장촌길10번길",""
"인천광역시 강화군 길상면 길직리","8**","단독","8m미만","97.49","468","202007","28","26,000","2020","장촌길10번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","138.32","471","202010","12","24,400","2004","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","5**","단독","8m미만","177.87","473","202010","30","26,000","2016","귀곡길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","127.55","495","202006","2","22,000","2010","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","127.55","495","202005","2","22,000","2000","강화동로74번길","20200611"
"인천광역시 강화군 길상면 길직리","5**","단독","8m미만","177.87","500","202006","15","28,158","2016","귀곡길",""
"인천광역시 강화군 길상면 길직리","5**","단독","8m미만","177.87","532","202006","30","28,992","2016","귀곡길",""
"인천광역시 강화군 길상면 길직리","8**","단독","8m미만","140","541","202005","16","23,500","2010","장촌길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","86.63","552","202008","28","30,257","2017","덕진로",""
"인천광역시 강화군 길상면 길직리","2**","단독","8m미만","144.94","570","202007","20","15,000","2003","피미길",""
"인천광역시 강화군 길상면 길직리","1**","단독","8m미만","79.78","572","202006","23","21,260","2017","고려왕릉로",""
"인천광역시 강화군 길상면 길직리","7**","단독","8m미만","99.81","576","202003","25","23,000","2009","장촌길10번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","134.11","614","202003","28","38,000","2017","강화동로74번길","20200530"
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","134.11","614","202003","28","37,340","2017","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","8**","단독","8m미만","111.7","625","202101","26","29,000","2021","장촌길10번길",""
"인천광역시 강화군 길상면 길직리","8*","단독","8m미만","175.31","733","202005","29","35,647","2016","까치골길134번길",""
"인천광역시 강화군 길상면 길직리","5**","단독","8m미만","182.1","1031","202011","14","45,000","2008","피미길32번길",""
"인천광역시 강화군 길상면 동검리","9*","다가구","8m미만","226.35","402","202009","8","42,000","2013","동검길63번길",""
"인천광역시 강화군 길상면 동검리","2*","단독","8m미만","61","171","202011","5","16,500","2009","동검길63번길",""
"인천광역시 강화군 길상면 동검리","3**","단독","8m미만","147.85","499","202007","22","30,000","2006","null",""
"인천광역시 강화군 길상면 선두리","8**","다가구","8m미만","216.2","617","202008","18","50,491","2014","해안남로",""
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","34.72","132","202012","30","5,750","1987","null",""
"인천광역시 강화군 길상면 선두리","9**","단독","8m미만","96.6","230","202006","24","15,400","1996","해안남로",""
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","84","241","202007","19","11,000","2002","해안남로610번길",""
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","70.1","258","202102","23","8,014","1950","해안남로620번길",""
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","70.1","258","202006","25","8,014","1950","해안남로620번길",""
"인천광역시 강화군 길상면 선두리","6**","단독","8m미만","113.54","413","202007","6","27,260","2019","보리고개로89번길","20200907"
"인천광역시 강화군 길상면 선두리","6**","단독","8m미만","113.54","413","202007","6","27,141","2019","보리고개로89번길",""
"인천광역시 강화군 길상면 선두리","6**","단독","8m미만","118.52","429","202007","8","29,660","2016","보리고개로89번길",""
"인천광역시 강화군 길상면 선두리","8**","단독","8m미만","197.81","441","202004","10","29,900","2000","해안남로",""
"인천광역시 강화군 길상면 선두리","4**","단독","8m미만","81.06","463","202102","6","25,000","2013","보리고개로89번길",""
"인천광역시 강화군 길상면 선두리","1**","단독","8m미만","100.17","478","202011","28","35,700","2017","마니산로",""
"인천광역시 강화군 길상면 선두리","1***","단독","12m미만","253.5","495","202011","6","46,915","2002","해안남로","20201204"
"인천광역시 강화군 길상면 선두리","1***","단독","12m미만","253.5","495","202102","20","43,900","2002","해안남로",""
"인천광역시 강화군 길상면 선두리","9**","단독","8m미만","214.61","496","202005","22","40,000","2000","해안남로",""
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","267.8","500","202007","8","16,000","2000","해안남로",""
"인천광역시 강화군 길상면 선두리","9**","단독","8m미만","149.17","514","202102","16","39,219","2020","해안남로",""
"인천광역시 강화군 길상면 선두리","8**","단독","8m미만","130.68","535","202101","11","33,000","2017","해안남로",""
"인천광역시 강화군 길상면 선두리","1***","단독","12m미만","99.64","575","202010","6","40,000","2018","해안남로",""
"인천광역시 강화군 길상면 선두리","2**","단독","8m미만","135.97","628","202102","26","25,000","1945","마니산로179번길",""
"인천광역시 강화군 길상면 선두리","6**","단독","8m미만","132.57","660","202010","24","40,800","2014","보리고개로89번길",""
"인천광역시 강화군 길상면 선두리","9**","단독","8m미만","135","826","202003","7","45,200","2010","해안남로",""
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","70.1","901","202006","25","25,600","1950","해안남로620번길","20200824"
"인천광역시 강화군 길상면 선두리","1***","단독","8m미만","70.1","901","202006","25","24,600","1950","해안남로620번길","20200828"
"인천광역시 강화군 길상면 선두리","4**","단독","8m미만","189.85","1010","202008","4","49,500","2008","보리고개로89번길",""
"인천광역시 강화군 길상면 온수리","2*","단독","8m미만","100.53","307","202101","18","7,200","1956","해란길32번길",""
"인천광역시 강화군 길상면 온수리","9*","단독","8m미만","99.26","339","202005","17","27,780","2017","강화동로45번길",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","93.1","363","202101","16","28,900","2018","마니산로",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","145.46","396","202008","17","33,461","2000","강화남로",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","143.34","414","202101","11","34,250","2021","해란길32번길",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","126.25","425","202012","19","34,300","2019","강화남로",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","116.11","434","202010","9","31,700","2019","강화남로",""
"인천광역시 강화군 길상면 온수리","1**","단독","8m미만","86.22","438","202007","3","21,800","2015","null",""
"인천광역시 강화군 길상면 온수리","1**","단독","8m미만","83.46","442","202009","17","24,000","2019","해란길",""
"인천광역시 강화군 길상면 온수리","1**","단독","8m미만","83.46","442","202009","17","24,000","2019","해란길","20201013"
"인천광역시 강화군 길상면 온수리","9*","단독","8m미만","99.14","478","202009","3","34,500","2000","장촌길","20210319"
"인천광역시 강화군 길상면 온수리","9*","단독","8m미만","99.14","478","202009","3","32,200","2020","장촌길",""
"인천광역시 강화군 길상면 온수리","5**","단독","8m미만","79.09","496","202005","17","29,700","2010","길상로304번길",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","98.06","496","202009","26","27,140","2019","마니산로",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","98.97","496","202006","26","35,250","2019","해란길32번길",""
"인천광역시 강화군 길상면 온수리","3**","단독","8m미만","99.4","496","202012","2","16,000","2013","강화남로",""
"인천광역시 강화군 길상면 온수리","4**","단독","8m미만","95.7","555","202101","25","32,000","2018","마니산로",""
"인천광역시 강화군 길상면 온수리","2**","단독","8m미만","146","660","202009","8","25,000","2010","마니산로",""
"인천광역시 강화군 길상면 장흥리","4**","단독","8m미만","37.84","195","202005","1","10,300","2017","길상로304번길",""
