"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"경상북도 경산시 백천동","5**","12m미만","60.5","월세","202010","9","500","40","2006","경청로217길"
"경상북도 경산시 백천동","5**","12m미만","66.12","월세","202012","11","4,000","40","2014","경청로217길"
"경상북도 경산시 백천동","5**","12m미만","66.12","월세","202007","14","1,000","45","2014","경청로217길"
"경상북도 경산시 백천동","5**","12m미만","66.12","월세","202007","14","1,000","45","2014","경청로217길"
"경상북도 경산시 백천동","5**","25m미만","80","월세","202010","22","1,000","45","2006","경청로217길"
"경상북도 경산시 백천동","5**","12m미만","86.4","월세","202101","22","2,000","50","2009","경청로218길"
"경상북도 경산시 백천동","5**","12m미만","91.09","전세","202008","4","8,500","0","2006","경청로217길"
"경상북도 경산시 백천동","5**","25m미만","116.6","월세","202011","4","9,000","20","2013","경청로219길"
"경상북도 경산시 사동","6**","12m미만","21","월세","202101","9","200","30","2016","박물관로7길"
"경상북도 경산시 사동","5**","12m미만","21","월세","202102","28","300","35","2015","원효로34길"
"경상북도 경산시 사동","5**","12m미만","21","월세","202102","28","1,500","25","2015","원효로40길"
"경상북도 경산시 사동","6**","12m미만","21.75","전세","202012","19","4,500","0","2020","박물관로9길"
"경상북도 경산시 사동","6**","12m미만","21.75","전세","202012","26","4,500","0","2020","박물관로9길"
"경상북도 경산시 사동","6**","12m미만","21.75","전세","202012","28","4,500","0","2020","박물관로9길"
"경상북도 경산시 사동","5**","12m미만","23","월세","202011","28","500","45","2017","원효로40길"
"경상북도 경산시 사동","6**","12m미만","23.14","월세","202011","9","200","28","2008","박물관로7길"
"경상북도 경산시 사동","5**","12m미만","24","월세","202009","27","200","35","2015","원효로40길"
"경상북도 경산시 사동","5**","12m미만","25.5","월세","202101","4","200","35","2015","원효로40길"
"경상북도 경산시 사동","6**","12m미만","25.5","월세","202012","15","300","34","2017","원효로40길"
"경상북도 경산시 사동","6**","12m미만","25.5","월세","202007","15","300","35","2018","백양로38길"
"경상북도 경산시 사동","6**","12m미만","25.5","월세","202102","16","100","23","2000","박물관로7길"
"경상북도 경산시 사동","6**","12m미만","25.5","월세","202101","19","100","23","2002","박물관로9길"
"경상북도 경산시 사동","6**","-","25.5","월세","202012","19","100","23","2013","null"
"경상북도 경산시 사동","5**","12m미만","25.5","월세","202008","23","100","32","2015","계양로8길"
"경상북도 경산시 사동","6**","12m미만","25.5","월세","202101","23","2,500","10","2013","백양로35길"
"경상북도 경산시 사동","1**","-","25.5","월세","202101","24","300","35","2015","null"
"경상북도 경산시 사동","6**","12m미만","25.5","월세","202012","28","200","33","2015","백양로34길"
"경상북도 경산시 사동","5**","12m미만","25.5","전세","202005","8","3,000","0","2008","원효로40길"
"경상북도 경산시 사동","6**","12m미만","25.5","전세","202012","19","3,300","0","2013","백양로35길"
"경상북도 경산시 사동","5**","12m미만","27.6","전세","202011","24","4,500","0","2015","원효로34길"
"경상북도 경산시 사동","6**","12m미만","28","월세","202011","29","200","33","2012","백양로34길"
"경상북도 경산시 사동","5**","12m미만","29.75","월세","202009","3","2,000","30","2015","계양로8길"
"경상북도 경산시 사동","6**","12m미만","29.75","전세","202101","7","2,700","0","2006","백양로35길"
"경상북도 경산시 사동","6**","12m미만","30","월세","202011","3","200","28","2016","박물관로7길"
"경상북도 경산시 사동","6**","12m미만","30","월세","202102","15","100","26","2014","백양로35길"
"경상북도 경산시 사동","6**","25m미만","30","월세","202102","24","1,500","20","2014","백자로20길"
"경상북도 경산시 사동","6**","12m미만","30","전세","202012","5","5,000","0","2015","백양로35길"
"경상북도 경산시 사동","1**","12m미만","30.5","월세","202012","21","500","35","2016","백양로34길"
"경상북도 경산시 사동","6**","12m미만","30.5","월세","202011","21","2,000","18","2007","박물관로9길"
"경상북도 경산시 사동","5**","12m미만","30.5","월세","202007","29","300","36","2010","원효로36길"
"경상북도 경산시 사동","5**","12m미만","30.5","전세","202101","14","4,500","0","2015","계양로8길"
