"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전라북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"전라북도 고창군 고창읍 읍내리","529","0529","0000","미소드림","전세","84.67","202102","2","18,000","0","1","2019","보릿골로 46-1"
"전라북도 고창군 고창읍 읍내리","529","0529","0000","미소드림","전세","83.28","202102","8","17,000","0","1","2019","보릿골로 46-1"
"전라북도 고창군 흥덕면 흥덕리","380-1","0380","0001","The싱그런빌리지","월세","65.42","202004","21","1,000","600","3","2018","서이길 7-1"
"전라북도 고창군 흥덕면 흥덕리","380-1","0380","0001","The싱그런빌리지","월세","65.54","202101","6","700","50","4","2018","서이길 7-1"
"전라북도 군산시 경암동","641-23","0641","0023","서우빌라(나동)","전세","58.5","202012","4","4,200","0","1","1986","경암5길 70"
"전라북도 군산시 경암동","561-7","0561","0007","제일주택","전세","48.24","202101","6","3,000","0","3","1986","경촌1길 22"
"전라북도 군산시 경장동","521-8","0521","0008","번영주택","월세","66.06","202012","19","1,000","30","2","1983","수송로 360-11"
"전라북도 군산시 경장동","521-8","0521","0008","번영주택","월세","66.06","202012","28","1,000","13","2","1983","수송로 360-11"
"전라북도 군산시 경장동","554-14","0554","0014","엘리트 경장 B","월세","17.85","202003","2","200","20","3","2012","조촌2길 13"
"전라북도 군산시 경장동","554-14","0554","0014","엘리트 경장 B","월세","25.4","202010","22","200","27","2","2012","조촌2길 13"
"전라북도 군산시 경장동","554-15","0554","0015","엘리트 경장 C","월세","25.4","202003","2","200","24","4","2012","조촌2길 11"
"전라북도 군산시 경장동","554-15","0554","0015","엘리트 경장 C","전세","25.4","202009","24","2,700","0","4","2012","조촌2길 11"
"전라북도 군산시 경장동","554-15","0554","0015","엘리트 경장 C","월세","21.75","202101","11","200","26","3","2012","조촌2길 11"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","월세","83.4375","202008","19","1,000","50","3","2019","외산3길 11-1"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","전세","55.8435","202009","21","9,000","0","3","2019","외산3길 11-1"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","전세","106.1113","202011","15","25,000","0","2","2019","외산3길 11-1"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","월세","164.112","202012","15","2,500","70","5","2019","외산3길 11-1"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","월세","120.6724","202101","12","300","45","2","2019","외산3길 11-1"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","월세","83.4375","202101","25","3,000","30","3","2019","외산3길 11-1"
"전라북도 군산시 구암동","358-9","0358","0009","(358-9)","전세","83.4375","202102","20","18,000","0","3","2019","외산3길 11-1"
"전라북도 군산시 나운동","819-4","0819","0004","금정주택(가동)","월세","50.04","202008","28","1,000","13","3","1990","하신2길 30-4"
"전라북도 군산시 나운동","819-4","0819","0004","금정주택(가동)","전세","50.04","202102","6","2,500","0","3","1990","하신2길 30-4"
"전라북도 군산시 나운동","810-2","0810","0002","나운주택","월세","58.5","202012","30","200","25","1","1983","하신3길 8"
"전라북도 군산시 나운동","810-2","0810","0002","나운주택","월세","58.5","202102","16","500","20","2","1983","하신3길 8"
"전라북도 군산시 나운동","750-3","0750","0003","나운파인빌1","전세","56.85","202102","24","5,921","0","4","2013","상신6길 5-5"
"전라북도 군산시 나운동","779-3","0779","0003","대원주택(임대)","전세","59.76","202009","10","3,500","0","2","1987","신설로 9"
"전라북도 군산시 나운동","779-3","0779","0003","대원주택(임대)","전세","59.85","202010","19","3,400","0","2","1987","신설로 9"
"전라북도 군산시 나운동","770-18","0770","0018","로얄맨션3차","월세","76.62","202008","26","3,000","20","3","1991","상신2길 15-5"
"전라북도 군산시 나운동","770-18","0770","0018","로얄맨션3차","전세","76.62","202009","19","4,000","0","2","1991","상신2길 15-5"
"전라북도 군산시 나운동","772-7","0772","0007","사랑담은빌","전세","64.12","202003","13","6,000","0","5","2013","나운우회로 113"
"전라북도 군산시 나운동","772-7","0772","0007","사랑담은빌","전세","71.44","202011","2","7,000","0","3","2013","나운우회로 113"
"전라북도 군산시 나운동","774-3","0774","0003","삼성타운","월세","56.18","202003","3","500","35","5","2015","나운우회로 121"
"전라북도 군산시 나운동","817-2","0817","0002","서나운주택","전세","48.69","202003","18","2,500","0","1","1986","나운로 50"
"전라북도 군산시 나운동","817-2","0817","0002","서나운주택","전세","48.69","202003","18","2,500","0","1","1986","나운로 50"
"전라북도 군산시 나운동","817-2","0817","0002","서나운주택","전세","48.69","202101","12","2,300","0","1","1986","나운로 50"
"전라북도 군산시 나운동","732-5","0732","0005","숲이든빌리지","전세","105.8106","202009","25","9,000","0","3","2005","나운우회로 36"
"전라북도 군산시 나운동","732-5","0732","0005","숲이든빌리지","전세","105.8106","202010","21","10,000","0","4","2005","나운우회로 36"
"전라북도 군산시 나운동","551-5","0551","0005","신남전주택","전세","64.8","202008","7","1,500","0","2","1984","하신재길 10"
"전라북도 군산시 나운동","741-1","0741","0001","에코하우스","월세","59.49","202006","9","1,000","40","3","2013","나운우회로 13"
"전라북도 군산시 나운동","741-1","0741","0001","에코하우스","전세","59.93","202008","22","7,000","0","4","2013","나운우회로 13"
"전라북도 군산시 나운동","868-15","0868","0015","예선우빌라","월세","58.43","202005","15","500","30","5","2012","부곡1길 25-3"
"전라북도 군산시 나운동","868-15","0868","0015","예선우빌라","전세","59.25","202011","19","5,500","0","4","2012","부곡1길 25-3"
"전라북도 군산시 나운동","1188-10","1188","0010","은파남전","전세","70.47","202003","26","3,300","0","1","1985","한밭3길 10"
"전라북도 군산시 나운동","1188-10","1188","0010","은파남전","전세","70.47","202012","19","3,500","0","2","1985","한밭3길 10"
"전라북도 군산시 나운동","772-1","0772","0001","청남하이츠빌리지","전세","134.93","202006","17","8,500","0","1","1994","신설로 57"
"전라북도 군산시 나운동","132-7","0132","0007","춘광아티움","전세","49.33","202003","23","7,000","0","5","2013","나운안1길 32-23"
"전라북도 군산시 나운동","132-7","0132","0007","춘광아티움","전세","49.33","202010","6","7,000","0","4","2013","나운안1길 32-23"
"전라북도 군산시 나운동","132-7","0132","0007","춘광아티움","전세","49.33","202010","6","6,500","0","5","2013","나운안1길 32-23"
"전라북도 군산시 나운동","132-7","0132","0007","춘광아티움","전세","49.33","202012","4","7,000","0","4","2013","나운안1길 32-23"
"전라북도 군산시 나운동","763-1","0763","0001","하이스타운3차","월세","50.2144","202012","7","1,500","20","2","2012","상신3길 19-3"
"전라북도 군산시 나운동","784-1","0784","0001","항운직장주택","전세","49.5","202010","18","2,000","0","3","1986","신설1길 23"
"전라북도 군산시 나운동","741-12","0741","0012","해양빌라","월세","96.3","202012","7","5,000","25","1","1992","상나운로 116"
"전라북도 군산시 대야면 지경리","702-11","0702","0011","금강빌리지","전세","83.88","202004","2","2,000","0","3","2017","만자2길 4-8"
"전라북도 군산시 대야면 지경리","702-11","0702","0011","금강빌리지","월세","83.88","202005","16","1,000","30","2","2017","만자2길 4-8"
"전라북도 군산시 대야면 지경리","701","0701","0000","금강빌리지","전세","84.655","202010","12","10,000","0","5","2017","만자2길 4-12"
"전라북도 군산시 동흥남동","399-19","0399","0019","동남전주택","전세","63.18","202006","17","3,000","0","2","1983","진포3길 21-1"
"전라북도 군산시 문화동","912-12","0912","0012","골든하이빌","전세","48.36","202010","17","6,000","0","4","2014","문화안길 40"
"전라북도 군산시 문화동","912-12","0912","0012","골든하이빌","전세","48.36","202012","29","6,600","0","3","2014","문화안길 40"
"전라북도 군산시 문화동","912-12","0912","0012","골든하이빌","전세","48.36","202102","27","7,500","0","2","2014","문화안길 40"
"전라북도 군산시 문화동","898-19","0898","0019","문화그린빌B","전세","46.1197","202007","24","4,516","0","4","2013","삼화1길 11"
"전라북도 군산시 문화동","898-19","0898","0019","문화그린빌B","전세","59.1576","202010","28","5,627","0","4","2013","삼화1길 11"
"전라북도 군산시 문화동","898-20","0898","0020","문화그린빌C","전세","46.1197","202003","4","4,343","0","4","2013","백토로 53"
"전라북도 군산시 문화동","898-20","0898","0020","문화그린빌C","전세","59.1576","202003","26","5,472","0","4","2013","백토로 53"
"전라북도 군산시 미룡동","855-4","0855","0004","드림빌1단지","전세","59.23","202004","13","6,238","0","3","2013","칠성2길 24"
"전라북도 군산시 미룡동","855-2","0855","0002","드림빌2단지","전세","59.23","202005","19","6,057","0","2","2013","칠성3길 17"
"전라북도 군산시 미룡동","855-2","0855","0002","드림빌2단지","전세","59.23","202008","11","6,238","0","3","2013","칠성3길 17"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202004","21","7,500","0","2","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202005","6","7,500","0","4","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202005","21","7,500","0","3","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202006","2","7,300","0","3","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202007","10","7,300","0","4","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202008","3","7,500","0","3","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202008","6","7,500","0","4","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202008","7","7,300","0","2","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202008","24","7,500","0","2","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202008","28","7,500","0","3","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202010","20","7,500","0","5","2018","칠성5길 10"
"전라북도 군산시 미룡동","860-2","0860","0002","해강솔비앙 미룡시티2차","전세","74.9058","202012","1","6,000","0","2","2018","칠성5길 10"
"전라북도 군산시 사정동","359-11","0359","0011","집현전빌리지","월세","49.92","202003","10","1,000","35","4","2013","번영로 237-1"
"전라북도 군산시 사정동","359-11","0359","0011","집현전빌리지","전세","49.05","202005","26","3,500","0","5","2013","번영로 237-1"
"전라북도 군산시 사정동","359-11","0359","0011","집현전빌리지","전세","49.92","202006","3","4,000","0","2","2013","번영로 237-1"
"전라북도 군산시 사정동","359-11","0359","0011","집현전빌리지","전세","43.68","202011","26","4,000","0","5","2013","번영로 237-1"
"전라북도 군산시 산북동","3611-8","3611","0008","(3611-8)","월세","54.593","202003","30","1,000","33","4","2016","칠성로 53"
"전라북도 군산시 산북동","3611-9","3611","0009","(3611-9)","전세","46.013","202006","10","4,000","0","5","2016","칠성6길 46"
"전라북도 군산시 산북동","3611-9","3611","0009","(3611-9)","전세","46.013","202007","2","4,000","0","5","2016","칠성6길 46"
"전라북도 군산시 산북동","3621-28","3621","0028","(3621-28)","월세","14.43","202004","5","100","23","2","2014","부곡로 140-3"
"전라북도 군산시 산북동","3536-7","3536","0007","엘리트","전세","24","202004","6","2,200","0","2","2011","칠성안1길 41"
"전라북도 군산시 산북동","3536-7","3536","0007","엘리트","전세","23.43","202007","2","2,200","0","4","2011","칠성안1길 41"
"전라북도 군산시 삼학동","282-3","0282","0003","자연빌리지","전세","39.775","202006","20","4,500","0","2","2013","삼학5길 24"
"전라북도 군산시 서흥남동","821-5","0821","0005","남전주택","전세","59.22","202003","13","2,500","0","3","1984","서흥길 55-4"
"전라북도 군산시 서흥남동","764-6","0764","0006","서흥프라자","월세","122.32","202009","22","1,000","43","3","1999","축동로 128"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","40.01","202003","19","5,800","0","6","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","50.71","202003","25","5,000","0","5","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","53.06","202005","29","5,000","0","2","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","53.06","202008","24","5,000","0","4","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","월세","50","202010","19","2,000","30","5","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","53.44","202012","15","5,000","0","2","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","53.06","202012","18","5,000","0","2","2013","동메2길 8"
"전라북도 군산시 서흥남동","855","0855","0000","수송파미유","전세","40.36","202101","29","3,650","0","6","2013","동메2길 8"
"전라북도 군산시 서흥남동","804-25","0804","0025","엘리트흥남 A동","전세","22.43","202007","27","2,400","0","4","2012","삼화안길 28-1"
"전라북도 군산시 소룡동","828-4","0828","0004","(828-4)","전세","48.42","202006","29","1,800","0","1","1990","풍전3길 35-5"
"전라북도 군산시 소룡동","1347-14","1347","0014","동우파크빌","전세","52.5","202005","20","3,500","0","4","2001","설림3길 32"
"전라북도 군산시 소룡동","1050-16","1050","0016","솔고지마을(101동)","전세","65.28","202011","5","3,500","0","2","2003","솔꼬지1길 23"
"전라북도 군산시 소룡동","1054-6","1054","0006","솔고지마을(104동)","전세","48.7","202010","9","1,800","0","3","2003","솔꼬지1길 23"
"전라북도 군산시 소룡동","1054-8","1054","0008","솔고지마을(106동)","전세","47.04","202003","31","2,300","0","3","2004","솔꼬지1길 23"
"전라북도 군산시 소룡동","1535-11","1535","0011","엘리트소룡","전세","52.9","202004","27","4,000","0","5","2013","공단대로 606"
"전라북도 군산시 소룡동","1535-11","1535","0011","엘리트소룡","전세","52.9","202008","11","4,000","0","3","2013","공단대로 606"
"전라북도 군산시 소룡동","1535-11","1535","0011","엘리트소룡","전세","52.9","202010","13","4,000","0","3","2013","공단대로 606"
"전라북도 군산시 소룡동","1535-11","1535","0011","엘리트소룡","전세","52.9","202010","16","4,000","0","4","2013","공단대로 606"
"전라북도 군산시 소룡동","1379","1379","0000","월명","전세","59.67","202003","20","1,600","0","2","1986","설림안3길 5"
"전라북도 군산시 소룡동","834","0834","0000","현대주택","전세","65.52","202012","7","3,000","0","2","1985","풍전4길 18"
"전라북도 군산시 수송동","756-3","0756","0003","문화","월세","68.49","202003","12","100","15","2","1983","문화로 66"
"전라북도 군산시 수송동","404","0404","0000","하이스빌라","월세","54.411","202008","10","4,000","5","2","2010","진포2길 15"
"전라북도 군산시 수송동","404","0404","0000","하이스빌라","전세","54.411","202101","25","7,000","0","4","2010","진포2길 15"
"전라북도 군산시 옥서면 선연리","15","0015","0000","레인보우빌리지","월세","48.6","202008","24","200","20","2","1986","선연길 125"
"전라북도 군산시 옥서면 옥봉리","76-1","0076","0001","행복타운 103동","월세","64.29","202003","29","3,000","20","3","2019","옥봉초교길 20"
"전라북도 군산시 옥서면 옥봉리","76-1","0076","0001","행복타운 103동","월세","64.29","202101","19","2,000","35","2","2019","옥봉초교길 20"
"전라북도 군산시 월명동","7-1","0007","0001","다원빌라","월세","23.1","202008","20","200","25","4","2003","구영5길 42"
"전라북도 군산시 장미동","7-21","0007","0021","장미하이츠빌","월세","56.009","202005","15","300","33","3","2015","장미1길 34"
"전라북도 군산시 조촌동","896-7","0896","0007","(896-7)","전세","47.49","202102","17","4,890","0","2","2012","신촌2길 19"
"전라북도 군산시 조촌동","896-9","0896","0009","(896-9)","전세","47.57","202008","7","4,617","0","4","2012","신촌2길 17"
"전라북도 군산시 조촌동","896-9","0896","0009","(896-9)","전세","56.45","202102","17","5,582","0","4","2012","신촌2길 17"
"전라북도 군산시 조촌동","747-16","0747","0016","삼성주택","전세","48.69","202004","10","1,500","0","1","1987","양안로 69"
"전라북도 군산시 조촌동","762-18","0762","0018","에이스빌라","전세","84.98","202003","7","6,000","0","4","2010","신촌1길 18-2"
"전라북도 군산시 조촌동","781-2","0781","0002","연일주택","전세","39.87","202102","6","2,000","0","2","1986","백릉안5길 10"
"전라북도 군산시 조촌동","824-9","0824","0009","영재빌라","전세","38.56","202003","28","4,200","0","4","2012","경촌2길 26-9"
"전라북도 군산시 조촌동","743-1","0743","0001","우성주택","월세","47.52","202005","1","1,500","10","2","1986","조촌로 76"
"전라북도 군산시 조촌동","752-2","0752","0002","하은주택","전세","24.19","202010","27","3,000","0","3","2013","조촌로 64"
"전라북도 군산시 조촌동","790-3","0790","0003","한일주택","전세","66.06","202005","14","2,000","0","1","1983","진포로 159"
"전라북도 군산시 조촌동","890-8","0890","0008","해솔빌A","월세","18","202005","28","100","27","4","2012","조촌2길 10"
"전라북도 군산시 조촌동","890-11","0890","0011","해솔빌B","전세","16.15","202004","8","2,500","0","2","2012","조촌3길 15"
"전라북도 군산시 회현면 금광리","212-10","0212","0010","금광팜스빌B동","전세","73.65","202012","28","6,500","0","4","2014","회현로 239"
"전라북도 군산시 회현면 금광리","212-10","0212","0010","금광팜스빌B동","전세","73.65","202012","28","6,500","0","4","2014","회현로 239"
"전라북도 군산시 회현면 금광리","212-10","0212","0010","금광팜스빌B동","전세","73.65","202012","28","6,500","0","4","2014","회현로 239"
"전라북도 군산시 회현면 대정리","359-3","0359","0003","대산빌라(라동)","전세","76.65","202003","10","4,700","0","3","2002","대위로 435"
"전라북도 군산시 회현면 대정리","359-3","0359","0003","대산빌라(라동)","전세","76.65","202006","7","4,000","0","2","2002","대위로 435"
"전라북도 군산시 회현면 대정리","359-3","0359","0003","대산빌라(라동)","전세","76.65","202102","7","4,700","0","3","2002","대위로 435"
"전라북도 군산시 회현면 대정리","89-1","0089","0001","웨스턴팜빌리지","전세","84.754","202011","6","10,500","0","2","2014","대지산길 13"
"전라북도 군산시 회현면 대정리","89-1","0089","0001","웨스턴팜빌리지","전세","84.754","202011","13","12,000","0","4","2014","대지산길 13"
"전라북도 군산시 회현면 대정리","89-1","0089","0001","웨스턴팜빌리지","전세","84.754","202011","13","12,000","0","4","2014","대지산길 13"
"전라북도 군산시 회현면 대정리","89-1","0089","0001","웨스턴팜빌리지","월세","84.754","202012","14","3,000","30","4","2014","대지산길 13"
"전라북도 김제시 검산동","912-47","0912","0047","제일오투그란데타운하우스109동110동","월세","59.84","202008","1","4,000","45","3","2013","승암길 25"
"전라북도 김제시 검산동","912-46","0912","0046","제일오투그란데타운하우스111동112동","월세","59.84","202003","29","0","30","1","2013","승암길 23-32"
"전라북도 김제시 금구면 금구리","178-5","0178","0005","금솔빌라","전세","40.9243","202005","14","1,000","0","2","2013","양시7길 65"
"전라북도 김제시 금산면 성계리","465-2","0465","0002","(465-2)","월세","70.95","202010","16","1,500","30","2","2015","원평11길 3"
"전라북도 김제시 금산면 성계리","465-2","0465","0002","(465-2)","월세","75.94","202011","26","2,000","40","3","2015","원평11길 3"
"전라북도 김제시 금산면 성계리","465-2","0465","0002","(465-2)","월세","75.94","202011","26","2,000","40","3","2015","원평11길 3"
"전라북도 김제시 금산면 성계리","465-2","0465","0002","(465-2)","월세","70.95","202102","24","500","40","3","2015","원평11길 3"
"전라북도 김제시 금산면 쌍용리","76-6","0076","0006","모악마이빌","전세","79.45","202003","30","1,000","0","2","2017","금산사로 145-1"
"전라북도 김제시 금산면 쌍용리","76-6","0076","0006","모악마이빌","전세","79.45","202004","20","1,000","0","2","2017","금산사로 145-1"
"전라북도 김제시 금산면 쌍용리","76-6","0076","0006","모악마이빌","월세","79.45","202101","21","1,000","50","3","2017","금산사로 145-1"
"전라북도 김제시 서암동","447-5","0447","0005","서암빌라(101동)","월세","76.275","202006","5","500","35","4","2002","중앙로 24-3"
"전라북도 김제시 신풍동","477-6","0477","0006","두일신풍","월세","59.14","202005","25","150","15","2","1986","금성로 14"
"전라북도 김제시 신풍동","477-6","0477","0006","두일신풍","월세","52.83","202007","5","200","15","3","1986","금성로 14"
"전라북도 김제시 신풍동","477-6","0477","0006","두일신풍","월세","52.83","202010","13","200","20","3","1986","금성로 14"
"전라북도 김제시 신풍동","146-15","0146","0015","로얄빌리지","월세","78.96","202007","9","1,000","30","1","1998","중앙9길 59"
"전라북도 김제시 옥산동","21-1","0021","0001","동성","전세","48.9","202101","25","2,000","0","3","1980","남북11길 23"
"전라북도 김제시 요촌동","196-2","0196","0002","고려","월세","54.48","202005","6","300","30","3","1983","동서6길 21"
"전라북도 김제시 요촌동","178-25","0178","0025","뉴 제니하우스1","전세","42.57","202004","7","7,000","0","5","2013","신풍길 253-9"
"전라북도 김제시 요촌동","539-3","0539","0003","발리폴빌라2차","전세","67.59","202004","9","9,000","0","2","2012","요촌서1길 62-14"
"전라북도 김제시 요촌동","178-1","0178","0001","제니오피스텔","월세","22.06","202003","14","200","32","4","2013","신풍길 253-5"
"전라북도 김제시 요촌동","178-1","0178","0001","제니오피스텔","전세","19.99","202007","15","3,000","0","5","2013","신풍길 253-5"
"전라북도 김제시 요촌동","178-1","0178","0001","제니오피스텔","월세","22.3","202008","5","3,000","5","5","2013","신풍길 253-5"
"전라북도 김제시 요촌동","178-1","0178","0001","제니오피스텔","전세","20.34","202102","24","3,000","0","5","2013","신풍길 253-5"
"전라북도 김제시 요촌동","582-1","0582","0001","파크빌","월세","21.17","202006","13","150","28","3","2012","요촌길 185"
"전라북도 김제시 하동","579","0579","0000","김제하동주공","월세","34.28","202005","15","1,639","11","4","2009","하동1길 127"
"전라북도 남원시 금동","304-5","0304","0005","벨라지오 1동","전세","40.6616","202002","29","11,000","0","5","2019","도화동길 56-6"
"전라북도 남원시 금동","304-5","0304","0005","벨라지오 1동","전세","45.0715","202003","11","11,000","0","5","2019","도화동길 56-6"
"전라북도 남원시 금동","304-5","0304","0005","벨라지오 1동","전세","45.0715","202003","25","9,000","0","2","2019","도화동길 56-6"
