"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전라북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"전라북도 익산시 어양동","511-11","511","11","에스파크","27.29","202008","6","9,800","6","2018","동서로 467",""
"전라북도 익산시 어양동","511-11","511","11","에스파크","27.29","202008","6","9,600","2","2018","동서로 467",""
"전라북도 익산시 어양동","65-30","65","30","하모니시티","43.73","202007","2","8,500","3","2013","동서로63길 4",""
"전라북도 익산시 어양동","65-30","65","30","하모니시티","65.83","202009","2","13,000","3","2013","동서로63길 4",""
"전라북도 익산시 영등동","773-2","773","2","클래시안","59.35","202012","21","7,800","8","2013","무왕로16길 45",""
"전라북도 익산시 인화동1가","135-89","135","89","	(135-89)	","29.26","202004","2","2,300","5","2002","익산대로4길 31",""
"전라북도 익산시 인화동1가","135-89","135","89","	(135-89)	","29.26","202004","24","1,750","4","2002","익산대로4길 31",""
"전라북도 익산시 인화동1가","135-89","135","89","	(135-89)	","29.26","202006","4","2,130","8","2002","익산대로4길 31",""
"전라북도 익산시 인화동1가","135-89","135","89","	(135-89)	","29.26","202007","27","2,200","5","2002","익산대로4길 31",""
"전라북도 익산시 인화동1가","135-89","135","89","	(135-89)	","28.49","202011","15","2,150","8","2002","익산대로4길 31",""
"전라북도 익산시 중앙동2가","3-4","3","4","	(3-4)	","27.36","202006","3","3,400","3","2004","익산대로 137-1",""
"전라북도 익산시 중앙동2가","3-4","3","4","	(3-4)	","27.36","202006","19","3,500","7","2004","익산대로 137-1",""
"전라북도 익산시 중앙동2가","3-4","3","4","	(3-4)	","27.36","202007","14","3,700","7","2004","익산대로 137-1",""
"전라북도 익산시 함열읍 와리","615-9","615","9","함열 신호 e플러스 아파트","77.59","202101","29","14,000","5","null","함열중앙로 38",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202004","1","2,700","4","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202006","29","4,500","4","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202008","28","4,300","8","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202009","15","3,000","4","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202009","21","4,500","9","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202012","28","4,000","8","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","668-3","668","3","코앞","21.63","202102","25","4,000","9","2005","백제대로 563",""
"전라북도 전주덕진구 금암동","1639-1","1639","1","휴엔하임 주상복합 아파트","28.51","202007","1","7,650","3","2016","태진로 125-30",""
"전라북도 전주덕진구 덕진동1가","1267-22","1267","22","세움펠리피아","21.44","202102","18","11,290","6","2021","기린대로 465","20210222"
"전라북도 전주덕진구 만성동","1375-1","1375","1","주건축물제1동","33.62","202011","9","13,803","4","2020","만성동로 80",""
"전라북도 전주덕진구 만성동","1375-1","1375","1","주건축물제1동","33.62","202011","9","13,803","4","2020","만성동로 80",""
"전라북도 전주덕진구 만성동","1375-1","1375","1","주건축물제1동","33.62","202011","30","13,803","4","2020","만성동로 80",""
"전라북도 전주덕진구 만성동","1375-1","1375","1","주건축물제1동","40.38","202012","8","16,052","7","2020","만성동로 80",""
"전라북도 전주덕진구 우아동2가","866-6","866","6","주건축물제1동","39.53","202102","2","9,500","7","2018","건산로 286",""
"전라북도 전주덕진구 인후동2가","1574-5","1574","5","모닝타워","32.47","202004","13","3,800","9","2005","백제대로 752",""
"전라북도 전주덕진구 인후동2가","1574-5","1574","5","모닝타워","67.81","202006","21","8,000","9","2005","백제대로 752",""
"전라북도 전주덕진구 인후동2가","1574-5","1574","5","모닝타워","32.47","202007","24","4,000","9","2005","백제대로 752",""
"전라북도 전주덕진구 인후동2가","1574-5","1574","5","모닝타워","69.63","202008","13","8,200","9","2005","백제대로 752","20201007"
"전라북도 전주덕진구 인후동2가","1574-5","1574","5","모닝타워","69.63","202010","7","8,200","9","2005","백제대로 752",""
"전라북도 전주덕진구 인후동2가","1574-5","1574","5","모닝타워","67.81","202102","2","8,000","9","2005","백제대로 752",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202003","15","10,480","19","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202003","18","25,600","23","2020","기지로 77","20200928"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202003","25","10,790","26","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202003","27","23,600","6","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202005","16","26,100","7","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202005","27","26,800","32","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","20.78","202007","2","9,225","23","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202007","2","9,225","23","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202007","18","10,440","30","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202008","1","11,080","20","2020","기지로 77","20200928"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","20.78","202008","18","12,870","36","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202008","18","31,370","39","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202008","23","10,120","7","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202008","28","26,700","42","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202008","30","25,600","26","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202009","1","12,870","40","2020","기지로 77","20201008"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202009","1","10,790","23","2020","기지로 77","20200925"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202009","6","26,900","8","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202009","15","25,800","41","2020","기지로 77","20200925"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202010","9","29,840","37","2020","기지로 77","20201020"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202010","11","28,300","15","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202011","2","27,800","36","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202011","17","28,000","20","2020","기지로 77","20201214"
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202011","19","27,000","29","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202011","22","32,000","31","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202012","8","25,300","25","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202012","10","14,100","38","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.81","202012","10","25,200","7","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202012","26","13,600","21","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202101","2","11,000","10","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202101","10","13,000","38","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202101","19","27,000","17","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202101","23","10,500","31","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202101","29","12,700","41","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","27.5","202101","30","12,600","7","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","21","202102","2","12,700","40","2020","기지로 77",""
"전라북도 전주덕진구 장동","1111","1111","0","대방 디엠시티","84.89","202102","21","32,000","11","2020","기지로 77",""
"전라북도 전주덕진구 중동","774-2","774","2","하모니시티","30.49","202009","12","9,000","7","2014","기지로 70",""
"전라북도 전주완산구 고사동","155-1","155","1","기린오피스텔","49.05","202005","21","2,160","9","1993","전주객사4길 46",""
"전라북도 전주완산구 고사동","203-6","203","6","로얄타운","48.06","202008","3","2,500","6","1993","전주객사5길 47",""
"전라북도 전주완산구 서신동","966-5","966","5","서신 로자벨 빌딩","58.93","202007","1","10,300","6","2013","새터로 119",""
"전라북도 전주완산구 서신동","966-5","966","5","서신 로자벨 빌딩","59.16","202009","11","12,000","5","2013","새터로 119",""
"전라북도 전주완산구 서신동","966-5","966","5","서신 로자벨 빌딩","58.93","202012","10","11,400","5","2013","새터로 119",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","49.42","202005","13","3,300","11","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","37.76","202005","25","2,500","6","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","34.92","202006","23","2,000","4","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","35.8","202007","10","3,000","5","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","34.92","202007","10","2,800","5","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","35.8","202008","18","2,000","3","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","34.81","202009","21","2,000","3","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","34.81","202010","22","2,000","3","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","34.92","202011","3","1,500","9","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","34.92","202011","9","1,850","9","1991","풍남문4길 25-26",""
"전라북도 전주완산구 중앙동4가","31-18","31","18","성원 오피스텔 시티타워","35.14","202102","22","2,000","4","1991","풍남문4길 25-26",""
"전라북도 전주완산구 효자동2가","1227-3","1227","3","세움 펠리피아 오피스텔","37.62","202009","4","10,000","9","2013","우전로 260",""
"전라북도 전주완산구 효자동2가","1227-3","1227","3","세움 펠리피아 오피스텔","37.62","202011","27","12,000","5","2013","우전로 260",""
"전라북도 전주완산구 효자동2가","1227-3","1227","3","세움 펠리피아 오피스텔","37.62","202012","11","10,000","4","2013","우전로 260",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","59.89","202003","4","18,000","8","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","59.89","202004","2","16,800","11","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","73.47","202004","13","24,060","13","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","37.93","202007","2","10,200","6","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","37.93","202007","16","10,100","11","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","40.59","202008","2","13,800","5","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","40.59","202008","19","13,600","10","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","40.59","202010","6","11,400","7","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","40.59","202010","7","13,800","12","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","73.47","202010","23","22,000","13","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","73.47","202012","15","26,000","13","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","73.47","202012","16","23,000","13","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","40.59","202101","22","10,000","10","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1525-1","1525","1","1동(1525-1)","37.93","202102","19","10,000","5","2013","효자로 194",""
"전라북도 전주완산구 효자동3가","1544-4","1544","4","센텀퍼스트","59.96","202012","4","14,000","11","2013","서원로 141",""
"전라북도 전주완산구 효자동3가","1544-4","1544","4","센텀퍼스트","59.96","202102","24","13,700","7","2013","서원로 141",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202003","5","12,350","15","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202005","8","12,300","19","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202005","16","10,900","9","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202006","4","12,500","13","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202006","20","12,000","19","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202008","24","11,300","9","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202012","1","12,000","17","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202101","1","12,500","19","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202101","15","10,900","7","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1693-5","1693","5","웨스트빌 오피스텔","54.41","202102","16","10,800","11","2013","효자로 161",""
"전라북도 전주완산구 효자동3가","1525-2","1525","2","전주상공회의소","28.33","202007","20","12,200","9","2017","홍산로 276",""
"전라북도 전주완산구 효자동3가","1525-3","1525","3","효자 스위트엠씨즈 오피스텔","29.79","202005","11","13,000","7","2019","홍산로 270",""
"전라북도 전주완산구 효자동3가","1525-3","1525","3","효자 스위트엠씨즈 오피스텔","29.78","202009","16","13,500","11","2019","홍산로 270",""
"전라북도 전주완산구 효자동3가","1525-3","1525","3","효자 스위트엠씨즈 오피스텔","29.79","202011","23","12,500","4","2019","홍산로 270",""
"전라북도 전주완산구 효자동3가","1525-3","1525","3","효자 스위트엠씨즈 오피스텔","29.78","202011","23","12,500","6","2019","홍산로 270",""
"전라북도 정읍시 연지동","49-6","49","6","	(주)아율베다코리아	","24","202012","30","2,170","3","2003","중앙로 68-1",""
