"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 울산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"울산광역시 남구 달동","일반","1***","달삼로","제2종일반주거","제1종근린생활","25m미만","328.42","330.20","155,000","null","202009","8"," ","1994",""
"울산광역시 남구 달동","일반","6**","돋질로","준주거","제1종근린생활","25m이상","434.17","766.00","360,000","null","202009","21"," ","2001",""
"울산광역시 남구 달동","일반","6**","신정로","준주거","제1종근린생활","25m미만","331.78","422.90","147,000","null","202009","24"," ","2004",""
"울산광역시 남구 달동","일반","1***","번영로","준주거","제1종근린생활","25m이상","478.5","512.80","309,000","null","202010","11"," ","2003",""
"울산광역시 남구 달동","일반","1***","도산로","제2종일반주거","제2종근린생활","25m미만","50","165.10","70,000","null","202010","24"," ","2000",""
"울산광역시 남구 달동","집합","1**","번영로","제3종일반주거","제2종근린생활","25m이상","99.84"," ","13,000","7","202010","29"," ","1995",""
"울산광역시 남구 달동","집합","1**","번영로","제3종일반주거","제2종근린생활","25m이상","99.84"," ","13,000","7","202010","29"," ","1995",""
"울산광역시 남구 달동","일반","1***","화합로111번길","준주거","제2종근린생활","12m미만","131.52","122.30","39,900","null","202011","3"," ","1999","20201127"
"울산광역시 남구 달동","일반","1***","화합로111번길","준주거","제2종근린생활","12m미만","131.52","122.30","39,900","null","202011","3"," ","1999",""
"울산광역시 남구 달동","일반","1***","달삼로72번길","준주거","제2종근린생활","12m미만","899.3","325.90","119,000","null","202011","6"," ","2002",""
"울산광역시 남구 달동","일반","1***","돋질로","일반상업","제2종근린생활","25m이상","262.57","448.00","285,000","null","202011","13"," ","1992",""
"울산광역시 남구 달동","집합","6**","신정로87번길","준주거","제1종근린생활","12m미만","198.57"," ","35,000","null","202011","17"," ","1997",""
"울산광역시 남구 달동","일반","1***","왕생로36번길","제2종일반주거","제2종근린생활","8m미만","202.13","181.00","124,000","null","202011","24"," ","2020",""
"울산광역시 남구 달동","일반","1***","왕생로36번길","제2종일반주거","제2종근린생활","-","202.13","180.70","127,000","null","202011","24"," ","2020",""
"울산광역시 남구 달동","일반","1***","번영로180번길","일반상업","숙박","12m미만","504.22","198.10","170,000","null","202011","25"," ","1999",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","제2종근린생활","25m이상","118.84"," ","17,593","null","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","제1종근린생활","25m이상","68.47"," ","9,713","6","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","304.47"," ","43,822","5","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","304.47"," ","43,822","4","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","304.47"," ","43,822","3","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","제1종근린생활","25m이상","14.05"," ","2,121","1","202011","25"," ","1997","20201221"
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","304.47"," ","46,660","2","202011","25"," ","1997","20201221"
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","279.95"," ","42,906","1","202011","25"," ","1997","20201221"
"울산광역시 남구 달동","일반","1***","돋질로","일반상업","제2종근린생활","25m이상","328.81","397.80","450,000","null","202011","25"," ","1993",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","304.47"," ","45,270","2","202011","25"," ","1997",""
"울산광역시 남구 달동","일반","1***","왕생로36번길","제2종일반주거","제2종근린생활","8m미만","202.13","180.60","127,000","null","202011","25"," ","2020",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","기타","25m이상","279.95"," ","41,627","1","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","돋질로","준주거","제1종근린생활","25m이상","14.05"," ","2,058","1","202011","25"," ","1997",""
"울산광역시 남구 달동","집합","6**","번영로163번길","제2종일반주거","제1종근린생활","12m미만","45.01"," ","8,500","1","202012","11"," ","1986",""
"울산광역시 남구 달동","집합","6**","번영로163번길","제2종일반주거","제1종근린생활","12m미만","24.27"," ","4,600","1","202012","12"," ","1986",""
"울산광역시 남구 달동","일반","6**","신정로87번길","준주거","제1종근린생활","8m미만","264.78","661.00","200,000","null","202012","17"," ","1998",""
"울산광역시 남구 달동","일반","1***","번영로124번길","일반상업","제1종근린생활","25m미만","610.4","526.30","680,000","null","202012","30"," ","2008",""
"울산광역시 남구 달동","일반","1***","번영로124번길","일반상업","숙박","25m미만","1626.44","330.40","440,000","null","202012","31"," ","1998",""
"울산광역시 남구 달동","일반","1***","돋질로239번길","제2종일반주거","제1종근린생활","12m미만","389.04","231.00","89,000","null","202101","4"," ","2000",""
"울산광역시 남구 달동","일반","8**","중앙로156번길","일반상업","숙박","12m미만","545.45","330.20","108,500","null","202101","6"," ","1980",""
"울산광역시 남구 달동","일반","1***","도산로119번길","제3종일반주거","제2종근린생활","12m미만","136.73","302.50","74,000","null","202101","18"," ","2006",""
"울산광역시 남구 달동","일반","6**","삼산로143번길","제2종일반주거","제2종근린생활","12m미만","92.4","214.40","43,700","null","202101","20"," ","2003",""
"울산광역시 남구 달동","일반","1***","삼산로212번길","일반상업","제1종근린생활","25m미만","1865.73","416.50","280,000","null","202101","22"," ","1997",""
"울산광역시 남구 달동","일반","6**","돋질로","준주거","업무","25m이상","1556.51","821.10","352,000","null","202101","28"," ","1986",""
"울산광역시 남구 달동","집합","1***","번영로144번길","일반상업","제2종근린생활","25m미만","221.77"," ","52,682","3","202102","3"," ","1994",""
"울산광역시 남구 달동","집합","1***","번영로144번길","일반상업","제2종근린생활","25m미만","221.77"," ","52,682","4","202102","3"," ","1994",""
"울산광역시 남구 달동","집합","1***","번영로144번길","일반상업","제2종근린생활","25m미만","221.77"," ","52,682","5","202102","3"," ","1994",""
"울산광역시 남구 달동","집합","1***","번영로144번길","일반상업","제2종근린생활","25m미만","164.36"," ","39,044","6","202102","3"," ","1994",""
"울산광역시 남구 달동","집합","1***","번영로144번길","일반상업","제2종근린생활","25m미만","177.76"," ","42,227","1","202102","3"," ","1994",""
"울산광역시 남구 달동","집합","1***","번영로144번길","일반상업","제2종근린생활","25m미만","221.77"," ","52,682","2","202102","3"," ","1994",""
"울산광역시 남구 달동","일반","1***","달삼로24번길","제2종일반주거","제1종근린생활","12m미만","332.67","297.80","165,000","null","202102","5"," ","2020",""
"울산광역시 남구 달동","집합","1***","돋질로","제3종일반주거","제1종근린생활","25m이상","30.6"," ","5,600","2","202102","10"," ","1991",""
"울산광역시 남구 달동","일반","6**","중앙로156번길","준주거","제2종근린생활","12m미만","208","924.30","259,000","null","202102","15"," ","2008",""
"울산광역시 남구 달동","일반","1***","번영로","일반상업","제2종근린생활","25m이상","1016.98","270.40","220,000","null","202102","18"," ","1997",""
"울산광역시 남구 달동","일반","1***","왕생로66번길","제2종일반주거","제2종근린생활","25m미만","464.75","331.00","230,000","null","202102","23"," ","2017",""
"울산광역시 남구 달동","일반","1***","삼산로211번길","일반상업","제2종근린생활","25m미만","469.24","259.50","149,500","null","202102","25"," ","1999",""
"울산광역시 남구 두왕동","집합","7**","테크노산업로82번길","제2종일반주거","제2종근린생활","25m미만","45.55"," ","33,900","1","202008","29"," ","2020",""
"울산광역시 남구 무거동","집합","5**","대학로27번길","제2종일반주거","제1종근린생활","12m미만","7.59"," ","1,500","null","202003","11"," ","1993",""
"울산광역시 남구 무거동","집합","1***","신복로22번길","일반상업","제2종근린생활","12m미만","99.72"," ","51,250","1","202004","13"," ","2003",""
"울산광역시 남구 무거동","일반","2**","북부순환도로","준주거","제1종근린생활","25m이상","264","456.00","165,300","null","202005","19"," ","1983",""
"울산광역시 남구 무거동","일반","6**","옥현로","준주거","제1종근린생활","25m미만","116.64","474.20","137,000","null","202006","9"," ","1988",""
"울산광역시 남구 무거동","집합","8**","신복로72번길","제3종일반주거","제1종근린생활","12m미만","34.5"," ","14,900","1","202006","30"," ","1995",""
"울산광역시 남구 무거동","집합","4**","옥현로","제3종일반주거","제1종근린생활","25m미만","37.08"," ","9,000","2","202008","8"," ","2000",""
"울산광역시 남구 무거동","집합","4**","옥현로","제3종일반주거","제1종근린생활","25m미만","32.82"," ","15,000","1","202009","7"," ","2000",""
"울산광역시 남구 무거동","일반","6**","대학로","준주거","제1종근린생활","25m이상","199.36","191.80","52,000","null","202010","29"," ","1990","20201130"
"울산광역시 남구 무거동","집합","1***","신복로6번길","일반상업","제1종근린생활","25m미만","75.78"," ","93,000","1","202011","20"," ","2018",""
"울산광역시 남구 무거동","집합","1***","신복로6번길","일반상업","제1종근린생활","25m미만","82.58"," ","100,000","1","202011","20"," ","2018",""
"울산광역시 남구 무거동","집합","1***","신복로6번길","일반상업","제1종근린생활","25m미만","92.43"," ","65,000","1","202011","20"," ","2018",""
"울산광역시 남구 무거동","집합","1***","신복로6번길","일반상업","제1종근린생활","25m미만","92.43"," ","113,000","1","202011","20"," ","2018",""
"울산광역시 남구 무거동","일반","6**","대학로94번길","제2종일반주거","제2종근린생활","12m미만","422.82","298.50","113,000","null","202011","25"," ","1994",""
"울산광역시 남구 무거동","일반","1***","-","일반상업","숙박","-","1573.71","433.00","397,000","null","202012","2"," ","2004","20201207"
"울산광역시 남구 무거동","집합","1***","신복로6번길","일반상업","제1종근린생활","25m미만","32.62"," ","17,500","1","202012","30"," ","2018",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","117.04"," ","43,070","2","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","150"," ","55,201","2","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","135.18"," ","49,287","2","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","506.18"," ","186,282","3","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","506.18"," ","186,282","4","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제2종근린생활","25m이상","492.14"," ","171,043","5","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","14.04"," ","4,872","5","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","191.45"," ","69,803","2","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","125.66"," ","52,284","1","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제1종근린생활","25m이상","392.79"," ","163,428","1","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제2종근린생활","25m이상","498.18"," ","173,133","8","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제2종근린생활","25m이상","498.18"," ","173,133","9","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제2종근린생활","25m이상","506.18"," ","175,915","10","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제2종근린생활","25m이상","498.18"," ","173,133","6","202101","21"," ","2009",""
"울산광역시 남구 무거동","집합","2**","북부순환도로","일반상업","제2종근린생활","25m이상","498.18"," ","173,133","7","202101","21"," ","2009",""
"울산광역시 남구 무거동","일반","1***","신복로6번길","일반상업","숙박","12m미만","1573.71","433.00","417,000","null","202101","30"," ","2004",""
"울산광역시 남구 무거동","집합","8**","신복로","제3종일반주거","제2종근린생활","25m미만","91"," ","15,000","2","202102","2"," ","1996",""
"울산광역시 남구 무거동","집합","5**","대학로27번길","제2종일반주거","제1종근린생활","12m미만","11.18"," ","4,100","1","202102","2"," ","1993",""
"울산광역시 남구 무거동","집합","1***","신복로46번길","제2종일반주거","제1종근린생활","12m미만","20.87"," ","23,500","1","202102","9"," ","1995",""
"울산광역시 남구 무거동","집합","8**","신복로","제3종일반주거","제1종근린생활","25m미만","110.7"," ","14,000","2","202102","15"," ","1990",""
"울산광역시 남구 무거동","일반","4**","옥현로58번길","제2종일반주거","제1종근린생활","25m미만","1578.02","757.60","404,000","null","202102","23"," ","2018",""
"울산광역시 남구 삼산동","집합","1***","갈밭로","준주거","판매","25m이상","48.39"," ","5,200","null","202003","5"," ","1995",""
"울산광역시 남구 삼산동","집합","1***","갈밭로","준주거","판매","25m이상","36.66"," ","6,500","4","202003","5"," ","1995",""
"울산광역시 남구 삼산동","집합","1***","갈밭로","준주거","판매","25m이상","36.66"," ","6,500","4","202003","5"," ","1995",""
"울산광역시 남구 삼산동","일반","1***","삼산중로131번길","제2종일반주거","제2종근린생활","12m미만","282.5","231.00","72,000","null","202003","6"," ","1993",""
"울산광역시 남구 삼산동","집합","1***","삼산로","일반상업","제1종근린생활","25m이상","200.38"," ","65,000","10","202003","7"," ","2007",""
"울산광역시 남구 삼산동","일반","1***","삼산중로100번길","제2종일반주거","제2종근린생활","25m미만","450.32","280.00","222,000","null","202003","11"," ","1997",""
"울산광역시 남구 삼산동","집합","1**","정동로","준주거","제1종근린생활","25m이상","28.89"," ","18,000","1","202003","21"," ","2017",""
"울산광역시 남구 삼산동","집합","1**","정동로","준주거","제1종근린생활","25m이상","28.89"," ","18,000","1","202003","21"," ","2017","20200402"
"울산광역시 남구 삼산동","집합","1***","월평로","제3종일반주거","제1종근린생활","25m미만","62.25"," ","18,500","null","202004","19"," ","1991",""
"울산광역시 남구 삼산동","집합","1***","-","유통상업","제2종근린생활","25m이상","103.48"," ","106,765","1","202004","27"," ","2012",""
"울산광역시 남구 삼산동","집합","1***","-","유통상업","제2종근린생활","25m이상","99.82"," ","128,735","1","202004","27"," ","2012",""
"울산광역시 남구 삼산동","일반","1***","번영로250번길","제2종일반주거","제2종근린생활","12m미만","230.98","457.40","134,000","null","202004","28"," ","1995",""
"울산광역시 남구 삼산동","일반","1***","화합로224번길","준주거","제2종근린생활","12m미만","323.8","192.10","49,800","null","202004","28"," ","2008",""
"울산광역시 남구 삼산동","일반","1***","갈밭로","준주거","제2종근린생활","25m이상","1439.36","276.55","227,500","null","202005","1"," ","2004",""
"울산광역시 남구 삼산동","집합","1***","갈밭로","준주거","제1종근린생활","25m이상","34.32"," ","6,000","2","202005","4"," ","1995",""
"울산광역시 남구 삼산동","일반","1***","삼산로301번길","준주거","제2종근린생활","12m미만","609.29","273.70","220,000","null","202005","16"," ","2017",""
"울산광역시 남구 삼산동","일반","1***","화합로178번길","일반상업","제2종근린생활","25m미만","284.7","418.40","185,000","null","202005","17"," ","2001",""
"울산광역시 남구 삼산동","일반","2**","삼산로383번길","일반상업","숙박","25m미만","2892.05","508.40","796,000","null","202005","21"," ","2019",""
"울산광역시 남구 삼산동","일반","1***","삼산로346번길","유통상업","제2종근린생활","12m미만","363.5","333.30","111,000","null","202005","22"," ","2003",""
"울산광역시 남구 삼산동","일반","1***","돋질로332번길","제2종일반주거","제1종근린생활","12m미만","467.09","264.50","107,000","null","202006","18"," ","1996",""
"울산광역시 남구 삼산동","일반","1***","산업로647번길","일반상업","기타","12m미만","1354.21","326.70","330,000","null","202006","19"," ","2000",""
"울산광역시 남구 삼산동","집합","1***","갈밭로","준주거","판매","25m이상","36.66"," ","7,500","5","202006","22"," ","1995",""
"울산광역시 남구 삼산동","일반","1***","돋질로","준주거","제1종근린생활","25m이상","397.68","396.70","170,000","null","202006","25"," ","2015",""
"울산광역시 남구 삼산동","일반","1***","삼산로","유통상업","제1종근린생활","25m이상","1224.84","947.00","550,000","null","202006","30"," ","2000","20201015"
"울산광역시 남구 삼산동","일반","1***","정동로","준주거","제2종근린생활","25m이상","307.25","396.70","156,000","null","202007","1"," ","2009",""
"울산광역시 남구 삼산동","일반","2**","남중로","준주거","제2종근린생활","25m이상","623.36","572.10","260,000","null","202007","8"," ","2009",""
"울산광역시 남구 삼산동","일반","1***","삼산로317번길","준주거","제2종근린생활","25m미만","133.92","290.90","135,000","null","202007","13"," ","1999",""
"울산광역시 남구 삼산동","일반","1***","돋질로","준주거","제1종근린생활","25m이상","233","380.90","145,000","null","202007","14"," ","1996",""
"울산광역시 남구 삼산동","일반","1***","삼산중로84번길","제2종일반주거","제2종근린생활","12m미만","484.89","296.00","248,000","null","202007","17"," ","2013",""
"울산광역시 남구 삼산동","일반","1***","삼산로392번길","일반상업","숙박","25m미만","1125.09","243.40","290,000","null","202008","31"," ","2003",""
"울산광역시 남구 삼산동","일반","1***","삼산로266번길","일반상업","제1종근린생활","12m미만","985.2","337.40","235,000","null","202009","4"," ","2008","20201210"
"울산광역시 남구 삼산동","일반","1***","삼산로392번길","일반상업","숙박","25m미만","7656.65","1369.70","1,273,000","null","202009","9"," ","2016",""
"울산광역시 남구 삼산동","일반","1**","남중로108번길","준주거","제2종근린생활","25m이상","180","318.00","123,700","null","202009","10"," ","2012",""
"울산광역시 남구 삼산동","집합","1**","돋질로401번길","제3종일반주거","교육연구","25m미만","36.8"," ","8,000","2","202009","12"," ","1997",""
"울산광역시 남구 삼산동","집합","1***","삼산로","유통상업","제1종근린생활","25m이상","34.02"," ","42,000","1","202009","15"," ","2017",""
"울산광역시 남구 삼산동","일반","1**","돋질로","제2종일반주거","제2종근린생활","25m미만","578.96","396.00","128,500","null","202009","23"," ","2004",""
"울산광역시 남구 삼산동","집합","1***","정동로6번길","준주거","제1종근린생활","12m미만","35.28"," ","6,001","1","202010","8"," ","1998",""
"울산광역시 남구 삼산동","집합","1***","정동로6번길","준주거","제1종근린생활","12m미만","44.4"," ","15,000","1","202010","8"," ","1998",""
"울산광역시 남구 삼산동","집합","1***","정동로6번길","준주거","제1종근린생활","12m미만","35.28"," ","6,001","1","202010","8"," ","1998",""
"울산광역시 남구 삼산동","집합","1***","정동로6번길","준주거","제1종근린생활","12m미만","35.28"," ","6,001","1","202010","8"," ","1998",""
"울산광역시 남구 삼산동","일반","1***","삼산로","유통상업","제1종근린생활","25m이상","1224.84","947.00","550,000","null","202010","15"," ","2000",""
"울산광역시 남구 삼산동","집합","1***","월평로","제3종일반주거","제2종근린생활","25m미만","32.85"," ","7,800","2","202010","24"," ","1991",""
"울산광역시 남구 삼산동","집합","1***","갈밭로","준주거","판매","25m이상","31.2"," ","19,000","1","202010","26"," ","1995",""
"울산광역시 남구 삼산동","집합","1***","삼산중로","준주거","제1종근린생활","25m미만","29.91"," ","31,500","1","202011","2"," ","1996",""
"울산광역시 남구 삼산동","집합","1***","월평로195번길","제2종일반주거","제2종근린생활","12m미만","117.93"," ","19,300","1","202011","3"," ","2003",""
"울산광역시 남구 삼산동","일반","1***","화합로134번길","유통상업","제2종근린생활","25m미만","364.76","341.80","200,000","null","202011","5"," ","2008",""
"울산광역시 남구 삼산동","일반","1***","정동로60번길","유통상업","제2종근린생활","12m미만","329.4","330.00","129,944","null","202011","20"," ","1997",""
"울산광역시 남구 삼산동","집합","1***","번영로","일반상업","제2종근린생활","25m이상","216.98"," ","60,000","3","202011","24"," ","2013",""
"울산광역시 남구 삼산동","집합","1***","삼산로","일반상업","업무","25m이상","200.38"," ","56,500","9","202011","25"," ","2007",""
"울산광역시 남구 삼산동","일반","1***","정동로42번길","유통상업","제2종근린생활","25m미만","206.8","429.80","140,000","null","202011","27"," ","2002",""
"울산광역시 남구 삼산동","집합","1***","화합로","제3종일반주거","제2종근린생활","25m미만","24.48"," ","7,000","1","202012","2"," ","1998",""
"울산광역시 남구 삼산동","집합","1**","돋질로401번길","제3종일반주거","제1종근린생활","25m미만","35.88"," ","30,000","1","202012","5"," ","1997",""
"울산광역시 남구 삼산동","일반","1***","화합로178번길","일반상업","기타","25m미만","1114.65","394.60","150,000","null","202012","18"," ","2001","20210302"
"울산광역시 남구 삼산동","일반","1***","산업로643번길","일반상업","제1종근린생활","12m미만","982.95","680.80","310,000","null","202101","13"," ","2011",""
"울산광역시 남구 삼산동","일반","2**","남중로74번길","일반상업","제1종근린생활","25m미만","355.24","517.30","232,289","null","202101","15"," ","2006",""
"울산광역시 남구 삼산동","일반","2**","남중로","일반상업","제1종근린생활","25m이상","1564.49","592.80","427,711","null","202101","15"," ","2003",""
"울산광역시 남구 삼산동","일반","1***","꽃대나리로","준주거","제2종근린생활","25m이상","114.96","408.30","152,000","null","202101","22"," ","1997",""
"울산광역시 남구 삼산동","일반","1**","산업로","준주거","제1종근린생활","25m이상","561.6","928.20","340,000","null","202101","25"," ","2005",""
"울산광역시 남구 삼산동","일반","1***","삼산로318번길","유통상업","제1종근린생활","25m미만","349.4","557.70","227,000","null","202101","26"," ","2000",""
"울산광역시 남구 삼산동","일반","1***","화합로194번길","제2종일반주거","제1종근린생활","25m미만","621.37","406.10","228,000","null","202102","8"," ","2017",""
"울산광역시 남구 삼산동","집합","1***","화합로","유통상업","업무","25m이상","97.02"," ","27,000","8","202102","9"," ","2012",""
"울산광역시 남구 삼산동","집합","1***","화합로","유통상업","업무","25m이상","277.26"," ","75,000","8","202102","9"," ","2012",""
"울산광역시 남구 삼산동","집합","1***","삼산중로","준주거","제2종근린생활","25m미만","16.92"," ","16,200","1","202102","15"," ","1996",""
"울산광역시 남구 상개동","일반","9**","산업로","자연녹지","제2종근린생활","12m미만","9602.13","13533.40","1,359,994","null","202003","5"," ","2009",""
"울산광역시 남구 상개동","일반","9**","산업로","자연녹지","제2종근린생활","12m미만","9602.13","13533.40","1,359,994","null","202003","5"," ","2009","20200331"
"울산광역시 남구 선암동","일반","1**","산업로303번길","자연녹지","제2종근린생활","12m미만","219.52","406.00","54,000","null","202004","21"," ","2010","20200525"
"울산광역시 남구 선암동","일반","1**","산업로339번길","제2종일반주거","제2종근린생활","12m미만","411.84","223.00","85,000","null","202005","8"," ","2014",""
