"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"충청북도 단양군 단양읍 별곡리","1**","12m미만","24","월세","202005","15","500","35","2015","별곡3로"
"충청북도 단양군 단양읍 별곡리","1**","12m미만","24","월세","202007","15","3,000","10","2015","별곡3로"
"충청북도 단양군 단양읍 별곡리","3**","25m이상","28","월세","202007","27","300","30","1985","삼봉로"
"충청북도 단양군 단양읍 별곡리","4**","8m미만","39","월세","202009","2","1,500","40","1991","별곡4길"
"충청북도 단양군 단양읍 별곡리","1**","12m미만","54","월세","202012","9","2,000","40","2015","별곡3로"
"충청북도 단양군 단양읍 별곡리","6**","8m미만","66","월세","202004","6","1,000","25","1991","별곡12길"
"충청북도 단양군 단양읍 별곡리","1***","-","66.12","전세","202007","23","5,500","0","null","null"
"충청북도 단양군 단양읍 상진리","4**","8m미만","16.53","월세","202009","21","200","25","2015","상진2길"
"충청북도 단양군 단양읍 상진리","4**","8m미만","19","전세","202012","17","3,000","0","2008","상진4길"
"충청북도 단양군 단양읍 상진리","9**","8m미만","23.86","전세","202005","2","4,000","0","2017","상진17길"
"충청북도 단양군 단양읍 상진리","9**","8m미만","24.7","전세","202101","3","4,500","0","2017","상진17길"
"충청북도 단양군 단양읍 상진리","9**","8m미만","30.88","전세","202101","19","5,000","0","2017","상진17길"
"충청북도 단양군 단양읍 상진리","4**","8m미만","71.59","전세","202005","11","8,000","0","2008","상진4길"
"충청북도 단양군 단양읍 상진리","6**","8m미만","71.76","전세","202012","18","10,000","0","1993","상진8길"
"충청북도 단양군 대강면 당동리","1**","8m미만","82.68","월세","202004","24","300","15","null","당동2길"
"충청북도 단양군 대강면 당동리","1**","8m미만","84.62","월세","202004","30","500","20","1978","당동4길"
"충청북도 단양군 매포읍 평동리","2**","8m미만","66","월세","202101","15","1,500","35","null","평동13길"
"충청북도 단양군 매포읍 평동리","*","12m미만","138","전세","202003","6","2,000","0","1988","평동10나길"
"충청북도 단양군 어상천면 대전리","2**","12m미만","79.02","전세","202011","28","9,500","0","null","무두리길"
"충청북도 단양군 어상천면 임현리","1***","8m미만","99.17","월세","202003","21","100","15","1962","방북로"
"충청북도 단양군 영춘면 별방리","2**","8m미만","99.1","전세","202006","17","4,000","0","2010","별방창원로"
"충청북도 단양군 영춘면 별방리","5**","12m미만","244","월세","202003","16","100","20","1954","별방창원로"
"충청북도 보은군 마로면 적암리","5**","8m미만","99.2","월세","202004","4","100","25","1996","보청대로"
"충청북도 보은군 보은읍 삼산리","1**","12m미만","20","월세","202004","26","500","35","2019","null"
"충청북도 보은군 보은읍 삼산리","1**","12m미만","20","월세","202008","26","2,000","20","2019","null"
"충청북도 보은군 보은읍 삼산리","1**","12m미만","33","월세","202011","3","500","35","2019","null"
"충청북도 보은군 보은읍 삼산리","1**","12m미만","55","전세","202006","22","2,500","0","1979","삼산로4길"
"충청북도 보은군 보은읍 삼산리","3*","8m미만","57","전세","202102","4","7,000","0","2017","삼산로"
"충청북도 보은군 보은읍 삼산리","3*","8m미만","57","전세","202010","11","7,000","0","2017","삼산로"
"충청북도 보은군 보은읍 삼산리","3*","8m미만","57","전세","202101","29","7,000","0","2017","삼산로"
"충청북도 보은군 보은읍 삼산리","3*","8m미만","59","전세","202009","22","7,000","0","2017","삼산로"
"충청북도 보은군 보은읍 삼산리","1**","12m미만","60","월세","202102","22","300","35","1983","삼산로4길"
"충청북도 보은군 보은읍 삼산리","1**","8m미만","76","월세","202008","22","1,000","30","1953","삼산로4길"
"충청북도 보은군 보은읍 신함리","8*","-","100","전세","202003","24","5,000","0","null","감동2길"
"충청북도 보은군 보은읍 월송리","4**","8m미만","91.52","전세","202011","26","4,000","0","1997","월송어암길"
"충청북도 보은군 보은읍 이평리","6*","8m미만","25","월세","202003","12","500","35","2016","null"
"충청북도 보은군 보은읍 이평리","1**","8m미만","29.74","월세","202004","27","3,000","5","2015","뱃들로"
"충청북도 보은군 보은읍 이평리","6*","8m미만","30","월세","202008","28","500","35","2018","뱃들1길"
"충청북도 보은군 보은읍 이평리","1**","8m미만","33","전세","202101","27","3,500","0","2015","뱃들로"
"충청북도 보은군 보은읍 이평리","1**","8m미만","60","전세","202010","10","7,000","0","null","뱃들로"
"충청북도 보은군 보은읍 이평리","1**","8m미만","66.13","전세","202008","13","10,000","0","2018","null"
"충청북도 보은군 보은읍 이평리","1**","8m미만","162.77","전세","202004","5","3,000","0","2015","뱃들로"
"충청북도 보은군 보은읍 장속리","4**","8m미만","100.44","전세","202004","29","4,000","0","2002","장속1길"
"충청북도 보은군 보은읍 장속리","4**","8m미만","100.44","전세","202004","29","4,000","0","2002","장속1길"
"충청북도 보은군 보은읍 장신리","7*","8m미만","33","월세","202101","1","300","25","2010","장신2길"
"충청북도 보은군 보은읍 장신리","7*","8m미만","33","전세","202004","2","2,500","0","2010","장신2길"
"충청북도 보은군 보은읍 장신리","3*","12m미만","33.05","월세","202007","1","500","30","2015","장신4길"
"충청북도 보은군 보은읍 장신리","7*","8m미만","43.2","전세","202007","13","2,000","0","2010","장신2길"
"충청북도 보은군 보은읍 장신리","1**","8m미만","82.64","전세","202007","5","1,800","0","1978","비룡소1길"
"충청북도 보은군 보은읍 장신리","5*","8m미만","84.75","월세","202005","20","300","35","1991","작은장신길"
"충청북도 보은군 보은읍 종곡리","산3*","8m미만","117.84","전세","202007","16","14,000","0","null","학림종곡길"
"충청북도 보은군 보은읍 죽전리","1**","12m미만","33","월세","202010","2","500","33","2017","죽전6길"
"충청북도 보은군 보은읍 죽전리","1**","12m미만","33","월세","202101","12","300","30","2017","죽전6길"
"충청북도 보은군 보은읍 죽전리","1**","12m미만","33","월세","202006","19","800","30","2017","죽전6길"
"충청북도 보은군 보은읍 죽전리","1**","12m미만","49.5","월세","202102","14","1,500","41","2017","보은로"
"충청북도 보은군 보은읍 죽전리","1**","12m미만","64","전세","202012","22","4,000","0","2017","죽전6길"
"충청북도 보은군 보은읍 죽전리","1**","12m미만","159.84","전세","202007","10","6,500","0","1994","보은로"
"충청북도 보은군 산외면 길탕리","1**","8m미만","40","전세","202012","10","500","0","2001","중티길탕로"
"충청북도 보은군 산외면 탁주리","1*","8m미만","107.67","전세","202005","29","1,500","0","null","탁주길"
"충청북도 보은군 속리산면 사내리","1**","8m미만","122.76","전세","202009","30","3,000","0","2004","사내8길"
"충청북도 보은군 속리산면 사내리","3**","8m미만","136.81","전세","202009","1","6,000","0","2017","null"
"충청북도 보은군 속리산면 사내리","3**","8m미만","157.41","전세","202006","30","6,000","0","2017","null"
"충청북도 보은군 속리산면 중판리","3**","8m미만","40.86","월세","202008","21","100","30","2000","문화마을길"
"충청북도 보은군 수한면 거현리","2**","8m미만","94.24","월세","202008","24","0","15","2001","거현3길"
"충청북도 영동군 매곡면 강진리","3**","12m미만","55.51","월세","202009","1","0","100","2008","괘방령로"
"충청북도 영동군 양강면 가동리","4**","8m미만","56","월세","202005","27","100","15","null","가동2길"
"충청북도 영동군 양강면 지촌리","1**","-","102.4","전세","202006","30","11,000","0","null","남전3길"
"충청북도 영동군 양산면 누교리","1**","8m미만","17","월세","202010","25","100","15","null","명덕1길"
"충청북도 영동군 영동읍 계산리","2**","12m미만","15","전세","202003","14","2,000","0","null","대학로"
"충청북도 영동군 영동읍 계산리","1**","25m미만","20","전세","202101","13","4,000","0","2011","계산로"
"충청북도 영동군 영동읍 계산리","6**","-","20","전세","202010","14","3,500","0","1998","null"
"충청북도 영동군 영동읍 계산리","6**","8m미만","20","전세","202008","21","3,000","0","1998","중앙로5길"
"충청북도 영동군 영동읍 계산리","6**","8m미만","21.2","월세","202101","22","300","36","2018","중앙로2길"
"충청북도 영동군 영동읍 계산리","6**","8m미만","25","월세","202101","4","2,000","25","null","중앙로6길"
"충청북도 영동군 영동읍 계산리","5**","8m미만","25","월세","202004","7","2,000","22","2014","영동시장1길"
"충청북도 영동군 영동읍 계산리","5**","12m미만","25","전세","202011","9","3,500","0","2014","영동시장1길"
"충청북도 영동군 영동읍 계산리","5**","8m미만","25","전세","202004","25","3,500","0","2014","영동시장1길"
"충청북도 영동군 영동읍 계산리","4**","8m미만","26.45","월세","202005","22","800","15","1996","영산로5길"
"충청북도 영동군 영동읍 계산리","6**","8m미만","28","월세","202010","9","500","38","2014","계산로"
"충청북도 영동군 영동읍 계산리","6**","12m미만","30","월세","202008","26","2,000","27","2013","영산로"
"충청북도 영동군 영동읍 계산리","6**","8m미만","30","전세","202003","18","5,000","0","2017","계산로4길"
"충청북도 영동군 영동읍 계산리","1**","25m미만","30","전세","202011","20","4,000","0","2011","계산로"
"충청북도 영동군 영동읍 계산리","6**","12m미만","32","전세","202003","24","2,000","0","2002","영동시장1길"
"충청북도 영동군 영동읍 계산리","6**","8m미만","39.6","전세","202012","29","3,500","0","2003","계산로"
"충청북도 영동군 영동읍 계산리","6**","8m미만","40","월세","202101","25","1,000","50","2017","계산로4길"
"충청북도 영동군 영동읍 계산리","6**","8m미만","40","전세","202012","5","6,500","0","2017","계산로4길"
"충청북도 영동군 영동읍 계산리","8**","8m미만","44","전세","202007","14","2,800","0","1995","영산교로"
"충청북도 영동군 영동읍 계산리","4**","8m미만","49.71","전세","202101","5","3,500","0","null","제2교로"
"충청북도 영동군 영동읍 계산리","4**","8m미만","49.71","전세","202007","13","3,000","0","null","제2교로"
"충청북도 영동군 영동읍 계산리","6**","25m미만","69.1","전세","202008","9","6,000","0","1984","계산로"
"충청북도 영동군 영동읍 계산리","6**","8m미만","79.2","전세","202010","14","5,000","0","1997","계산로5길"
"충청북도 영동군 영동읍 계산리","4**","8m미만","80.82","월세","202011","12","3,000","25","1984","금동안길"
"충청북도 영동군 영동읍 계산리","6**","12m미만","95.25","전세","202009","8","8,000","0","2002","영동시장1길"
"충청북도 영동군 영동읍 계산리","6**","12m미만","99","전세","202009","19","7,500","0","2002","영동시장1길"
"충청북도 영동군 영동읍 계산리","4**","8m미만","183.9","전세","202003","21","6,000","0","1990","영산교로"
"충청북도 영동군 영동읍 매천리","4**","8m미만","30","전세","202003","26","3,000","0","1993","반곡동길"
"충청북도 영동군 영동읍 매천리","4**","12m미만","44","전세","202004","16","6,000","0","2011","반곡동길"
"충청북도 영동군 영동읍 매천리","4**","12m미만","59.5","전세","202008","13","5,000","0","2011","반곡동길"
"충청북도 영동군 영동읍 매천리","4**","12m미만","62.41","전세","202003","10","6,000","0","null","반곡동길"
"충청북도 영동군 영동읍 부용리","3**","8m미만","20","전세","202012","24","3,500","0","2014","부용7길"
"충청북도 영동군 영동읍 부용리","3*","12m미만","25","월세","202005","20","2,000","20","2012","학산영동로"
"충청북도 영동군 영동읍 부용리","3*","12m미만","25","전세","202101","6","4,000","0","2012","학산영동로"
"충청북도 영동군 영동읍 부용리","3*","12m미만","25","전세","202005","16","4,000","0","2012","학산영동로"
"충청북도 영동군 영동읍 부용리","4**","12m미만","25","전세","202011","25","5,000","0","2017","영산교로"
"충청북도 영동군 영동읍 부용리","3*","12m미만","25","전세","202102","27","4,000","0","2012","학산영동로"
"충청북도 영동군 영동읍 부용리","4**","12m미만","26","월세","202012","14","300","40","2018","영산교로"
"충청북도 영동군 영동읍 부용리","4**","-","30","월세","202004","4","300","45","2019","null"
"충청북도 영동군 영동읍 부용리","5*","8m미만","33","전세","202101","8","3,000","0","2011","부용1길"
"충청북도 영동군 영동읍 부용리","2**","8m미만","35","월세","202010","16","500","35","2012","아리랑길"
"충청북도 영동군 영동읍 부용리","3*","12m미만","35","전세","202004","21","5,000","0","2012","학산영동로"
"충청북도 영동군 영동읍 부용리","3*","12m미만","35","전세","202004","21","5,000","0","2012","학산영동로"
"충청북도 영동군 영동읍 부용리","5*","8m미만","85","전세","202012","29","16,000","0","2021","학산영동로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","17.26","전세","202102","15","3,600","0","2011","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","17.49","전세","202007","30","3,000","0","2008","눈어치1로"
"충청북도 영동군 영동읍 설계리","6**","8m미만","18","전세","202102","15","5,600","0","2017","눈어치3로"
"충청북도 영동군 영동읍 설계리","6**","12m미만","19.8","전세","202102","15","3,000","0","2012","눈어치중2길"
"충청북도 영동군 영동읍 설계리","1**","12m미만","22","월세","202012","23","10","20","1996","어미실길"
"충청북도 영동군 영동읍 설계리","6**","8m미만","23.14","전세","202101","4","3,000","0","2008","눈어치중1길"
"충청북도 영동군 영동읍 설계리","6**","8m미만","23.14","전세","202102","16","3,000","0","2008","눈어치중1길"
"충청북도 영동군 영동읍 설계리","7**","8m미만","26.4","전세","202101","9","3,000","0","2008","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","26.4","전세","202012","12","3,000","0","2008","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","-","26.4","전세","202012","20","3,000","0","2008","null"
"충청북도 영동군 영동읍 설계리","6**","8m미만","26.64","전세","202009","3","3,000","0","2008","눈어치중1길"
"충청북도 영동군 영동읍 설계리","6**","8m미만","26.64","전세","202008","21","3,000","0","2008","눈어치중1길"
"충청북도 영동군 영동읍 설계리","7**","8m미만","27.3","전세","202102","1","4,000","0","null","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","27.3","전세","202012","23","4,000","0","null","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","-","30.71","전세","202003","9","4,000","0","2008","null"
"충청북도 영동군 영동읍 설계리","7**","8m미만","37.1","전세","202101","5","10,000","0","2008","눈어치1로"
"충청북도 영동군 영동읍 설계리","6**","8m미만","40","월세","202010","22","1,500","30","2014","눈어치중1길"
"충청북도 영동군 영동읍 설계리","6**","12m미만","40.23","전세","202012","30","5,000","0","null","대학로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","42.35","전세","202012","10","10,000","0","2008","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","47.57","전세","202102","1","8,500","0","null","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","47.57","전세","202102","1","8,500","0","null","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","47.57","전세","202008","10","8,500","0","2011","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","47.57","전세","202008","10","10,000","0","null","눈어치1로"
"충청북도 영동군 영동읍 설계리","7**","8m미만","52.59","전세","202010","5","5,000","0","2011","눈어치1로"
"충청북도 영동군 영동읍 오탄리","7**","25m미만","89.44","전세","202012","13","10,000","0","2019","난계로"
"충청북도 영동군 영동읍 회동리","1**","8m미만","51.72","전세","202004","3","3,500","0","1995","새동네길"
"충청북도 영동군 용산면 구촌리","1**","25m미만","64","전세","202004","20","3,500","0","2006","용산로"
"충청북도 영동군 용산면 상용리","1**","8m미만","65.3","전세","202007","21","3,000","0","null","용산로"
"충청북도 영동군 황간면 남성리","4**","8m미만","39","전세","202102","20","3,500","0","null","남성5안길"
"충청북도 영동군 황간면 남성리","4**","8m미만","47.84","월세","202009","11","500","50","2003","남성5안길"
"충청북도 영동군 황간면 남성리","5**","12m미만","60","월세","202012","13","7,000","5","null","황간로"
"충청북도 영동군 황간면 남성리","4**","8m미만","61.29","월세","202005","12","6,000","5","null","남성5안길"
"충청북도 영동군 황간면 남성리","4**","8m미만","213.24","월세","202007","29","3,500","6","2019","남성5안길"
"충청북도 영동군 황간면 마산리","3**","12m미만","84.96","전세","202009","3","10,000","0","1998","영동황간로"
"충청북도 옥천군 군북면 이백리","3**","8m미만","55.54","월세","202007","17","1,000","25","1978","이백3길"
"충청북도 옥천군 군북면 이백리","5**","8m미만","57.36","월세","202102","1","500","50","1982","이백길"
"충청북도 옥천군 군북면 이백리","3**","8m미만","90.27","전세","202005","16","2,000","0","2012","이백2길"
"충청북도 옥천군 군북면 이백리","3**","25m미만","105.98","월세","202012","1","1,000","25","1996","이백1길"
"충청북도 옥천군 군북면 이백리","2**","8m미만","122","월세","202006","11","500","27","1978","이백5길"
"충청북도 옥천군 군북면 증약리","4*","8m미만","15","전세","202004","10","10,000","0","2011","감로길"
"충청북도 옥천군 군북면 증약리","8**","8m미만","142.54","월세","202007","24","500","20","1967","증약길"
"충청북도 옥천군 군서면 금산리","4**","8m미만","143.59","전세","202011","6","10,000","0","2006","금산1길"
"충청북도 옥천군 동이면 금암리","5**","8m미만","56","월세","202004","9","0","10","1920","금암4길"
"충청북도 옥천군 동이면 석탄리","4**","8m미만","50","전세","202010","8","700","0","1980","안터3길"
"충청북도 옥천군 동이면 세산리","9**","8m미만","133.04","전세","202006","1","6,000","0","2018","세산3길"
"충청북도 옥천군 동이면 우산리","2*","8m미만","63.6","월세","202011","25","0","20","1940","우산로4길"
"충청북도 옥천군 동이면 우산리","8**","8m미만","76.2","월세","202009","27","200","20","2008","우산로2길"
"충청북도 옥천군 동이면 조령리","6**","8m미만","54.01","월세","202101","1","300","20","1965","조령2길"
"충청북도 옥천군 동이면 조령리","5**","8m미만","60.86","월세","202003","11","500","20","1978","조령2길"
"충청북도 옥천군 동이면 조령리","5**","8m미만","110.6","월세","202010","15","200","10","null","조령2길"
"충청북도 옥천군 동이면 지양리","4**","8m미만","49.5","월세","202007","27","0","30","1977","지양1길"
"충청북도 옥천군 동이면 청마리","2**","-","45","전세","202007","2","1,500","0","2010","null"
"충청북도 옥천군 동이면 청마리","2**","8m미만","45","전세","202007","2","1,500","0","1998","청마3길"
"충청북도 옥천군 동이면 청마리","2**","8m미만","45","전세","202007","3","1,500","0","1998","청마3길"
"충청북도 옥천군 동이면 평산리","7**","8m미만","99.06","월세","202011","1","100","15","1975","평산길"
"충청북도 옥천군 안내면 현리","2**","8m미만","66","월세","202005","25","0","10","null","현리4길"
"충청북도 옥천군 옥천읍 구일리","6**","-","95.58","월세","202010","19","500","20","2005","null"
"충청북도 옥천군 옥천읍 금구리","4*","-","22","월세","202002","29","500","35","2018","null"
"충청북도 옥천군 옥천읍 금구리","9*","25m미만","23.14","전세","202012","8","3,000","0","2010","대학길"
"충청북도 옥천군 옥천읍 금구리","9*","25m미만","23.14","전세","202011","18","3,000","0","2010","대학길"
"충청북도 옥천군 옥천읍 금구리","2**","25m미만","24","월세","202102","5","500","35","2018","성신로"
"충청북도 옥천군 옥천읍 금구리","9*","25m미만","24.2","월세","202009","2","200","40","2010","대학길"
"충청북도 옥천군 옥천읍 금구리","9*","12m미만","25","월세","202012","18","500","35","2018","문장로"
"충청북도 옥천군 옥천읍 금구리","9*","8m미만","25","월세","202102","20","500","35","2018","문장로"
"충청북도 옥천군 옥천읍 금구리","9*","8m미만","25","월세","202006","28","500","35","2018","문장로"
"충청북도 옥천군 옥천읍 금구리","4*","-","25.1","월세","202003","30","500","35","2018","null"
"충청북도 옥천군 옥천읍 금구리","4*","8m미만","25.1","전세","202003","8","5,000","0","2018","신기5길"
"충청북도 옥천군 옥천읍 금구리","9*","12m미만","25.67","월세","202008","1","500","42","2019","null"
"충청북도 옥천군 옥천읍 금구리","9*","12m미만","25.67","월세","202008","19","500","40","2019","문장로"
"충청북도 옥천군 옥천읍 금구리","4*","25m미만","27","월세","202012","7","500","38","2011","금장로"
"충청북도 옥천군 옥천읍 금구리","5*","8m미만","30","월세","202102","20","500","35","2016","중앙로2길"
"충청북도 옥천군 옥천읍 금구리","6*","8m미만","31.04","전세","202005","26","5,000","0","2017","신기5길"
"충청북도 옥천군 옥천읍 금구리","3*","8m미만","32.3","전세","202101","6","3,500","0","2019","중앙로9길"
"충청북도 옥천군 옥천읍 금구리","3*","12m미만","32.97","월세","202011","14","500","35","2009","관성로3길"
"충청북도 옥천군 옥천읍 금구리","3*","12m미만","32.97","월세","202006","30","400","35","2009","관성로3길"
"충청북도 옥천군 옥천읍 금구리","2**","25m미만","33","월세","202101","15","500","40","2018","성신로"
"충청북도 옥천군 옥천읍 금구리","*","8m미만","33","월세","202008","26","1,000","30","2014","중앙로8길"
