"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"서울특별시 강남구 논현동","일반","8*","언주로133길","제1종일반주거","제2종근린생활","8m미만","167.99","366.20","588,000","null","202005","6"," ","1993","20200507"
"서울특별시 강남구 논현동","일반","8*","언주로133길","제1종일반주거","제2종근린생활","8m미만","167.99","366.20","588,000","null","202005","6"," ","1993",""
"서울특별시 강남구 논현동","일반","1**","논현로119길","제2종일반주거","제2종근린생활","12m미만","472.47","182.00","400,000","null","202005","7"," ","1991",""
"서울특별시 강남구 논현동","집합","*","도산대로","일반상업","업무","25m이상","19.5"," ","32,600","1","202005","20"," ","2003",""
"서울특별시 강남구 논현동","집합","1**","학동로18길","제1종일반주거","제2종근린생활","8m미만","22.5"," ","5,300","null","202005","21"," ","1999",""
"서울특별시 강남구 논현동","집합","8*","학동로","준주거","제2종근린생활","25m이상","58.07"," ","352,700","1","202005","25"," ","2019",""
"서울특별시 강남구 논현동","집합","8*","학동로","준주거","제1종근린생활","25m이상","48.04"," ","290,200","1","202005","25"," ","2019",""
"서울특별시 강남구 논현동","집합","8*","학동로","준주거","제2종근린생활","25m이상","46.79"," ","288,600","1","202005","25"," ","2019",""
"서울특별시 강남구 논현동","일반","2**","선릉로127길","일반상업","제1종근린생활","8m미만","565.72","252.20","769,000","null","202005","27"," ","1981",""
"서울특별시 강남구 논현동","일반","6*","도산대로","일반상업","기타","25m이상","2040.31","224.60","1,690,000","null","202005","28"," ","2007",""
"서울특별시 강남구 논현동","일반","6*","도산대로","일반상업","제2종근린생활","25m이상","1034.29","435.10","3,190,000","null","202005","29"," ","1974","20201029"
"서울특별시 강남구 논현동","일반","2**","봉은사로37길","제2종일반주거","제2종근린생활","25m미만","713.06","263.40","680,000","null","202006","2"," ","2011",""
"서울특별시 강남구 논현동","일반","1**","학동로","제3종일반주거","제1종근린생활","25m이상","1367.54","446.90","1,230,000","null","202006","5"," ","1986",""
"서울특별시 강남구 논현동","일반","2**","봉은사로","일반상업","업무","25m이상","3969.33","697.10","4,100,000","null","202006","5"," ","1991",""
"서울특별시 강남구 논현동","집합","2**","언주로126길","제1종일반주거","제2종근린생활","8m미만","189.86"," ","147,000","2","202006","10"," ","1999",""
"서울특별시 강남구 논현동","일반","1**","학동로4길","제2종일반주거","제2종근린생활","8m미만","591.61","283.70","485,000","null","202006","10"," ","2003",""
"서울특별시 강남구 논현동","집합","2**","-","일반상업","제2종근린생활","25m이상","76.08"," ","56,000","3","202006","11"," ","2007",""
"서울특별시 강남구 논현동","일반","2**","강남대로","일반상업","제2종근린생활","25m이상","3305.24","766.50","5,650,000","null","202006","12"," ","1984",""
"서울특별시 강남구 논현동","일반","6*","논현로146길","제2종일반주거","제2종근린생활","8m미만","577.1","179.80","518,000","null","202006","17"," ","2007","20200907"
"서울특별시 강남구 논현동","일반","1**","언주로136길","제2종일반주거","제1종근린생활","8m미만","233.15","86.70","310,000","null","202006","24"," ","1984",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","34.17"," ","44,268","3","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","34.17"," ","44,268","3","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","62.99"," ","81,600","2","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","62.15"," ","80,500","2","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","34.17"," ","44,268","2","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","34.17"," ","44,268","2","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제1종근린생활","8m미만","62.99"," ","81,600","1","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제1종근린생활","8m미만","62.15"," ","80,500","1","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","62.15"," ","80,500","3","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","62.99"," ","81,600","3","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","79.14"," ","102,546","4","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제1종근린생활","8m미만","34.17"," ","44,268","1","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제2종근린생활","8m미만","79.14"," ","102,546","4","202006","25"," ","1996",""
"서울특별시 강남구 논현동","집합","8*","학동로","준주거","제2종근린생활","25m이상","47.69"," ","158,579","1","202006","25"," ","2019",""
"서울특별시 강남구 논현동","집합","4*","학동로9길","제2종일반주거","제1종근린생활","8m미만","34.17"," ","44,268","1","202006","25"," ","1996",""
"서울특별시 강남구 논현동","일반","7*","학동로33길","제1종일반주거","제2종근린생활","8m미만","726.24","294.70","800,000","null","202006","26"," ","2018",""
"서울특별시 강남구 논현동","일반","1**","언주로138길","제2종일반주거","제2종근린생활","8m미만","697.84","242.60","735,000","null","202006","27"," ","2008",""
"서울특별시 강남구 논현동","일반","1**","언주로134길","제2종일반주거","제2종근린생활","25m미만","673.48","292.40","700,000","null","202006","30"," ","1987",""
"서울특별시 강남구 논현동","집합","1**","강남대로126길","제2종일반주거","제2종근린생활","8m미만","28.66"," ","26,456","3","202007","6"," ","2013",""
"서울특별시 강남구 논현동","일반","2**","봉은사로29길","제2종일반주거","제2종근린생활","12m미만","279.07","234.60","565,000","null","202007","6"," ","1980",""
"서울특별시 강남구 논현동","일반","1*","도산대로8길","제1종일반주거","제2종근린생활","8m미만","119.79","34.16","50,000","null","202007","8"," ","2014",""
"서울특별시 강남구 논현동","일반","1*","도산대로8길","제1종일반주거","제2종근린생활","8m미만","119.79","34.16","50,000","null","202007","8"," ","2014",""
"서울특별시 강남구 논현동","일반","1*","도산대로8길","제1종일반주거","제2종근린생활","8m미만","119.79","34.16","50,000","null","202007","8"," ","2014",""
"서울특별시 강남구 논현동","일반","2**","봉은사로49길","제1종일반주거","제1종근린생활","8m미만","493.8","343.70","690,000","null","202007","10"," ","2006",""
"서울특별시 강남구 논현동","일반","1**","언주로","일반상업","제1종근린생활","25m이상","5061.03","528.10","4,100,000","null","202007","13"," ","2015",""
"서울특별시 강남구 논현동","일반","2*","학동로9길","제1종일반주거","제2종근린생활","8m미만","255.53","210.70","350,000","null","202007","15"," ","1975",""
"서울특별시 강남구 논현동","일반","2**","봉은사로51길","제2종일반주거","제2종근린생활","8m미만","1304.27","481.10","1,280,000","null","202007","16"," ","2003",""
"서울특별시 강남구 논현동","일반","1**","언주로146길","제2종일반주거","제2종근린생활","8m미만","622.14","207.90","500,000","null","202007","17"," ","1993",""
"서울특별시 강남구 논현동","집합","1**","학동로43길","제2종일반주거","판매","8m미만","19.52"," ","16,000","null","202007","23"," ","2009",""
"서울특별시 강남구 논현동","일반","1**","학동로2길","제2종일반주거","제2종근린생활","12m미만","565.45","328.20","1,175,000","null","202007","27"," ","1982",""
"서울특별시 강남구 논현동","일반","1**","선릉로","제3종일반주거","제1종근린생활","25m이상","394.83","237.40","800,000","null","202007","28"," ","1974","20200813"
"서울특별시 강남구 논현동","일반","1**","선릉로","제3종일반주거","제1종근린생활","25m이상","394.83","237.40","800,000","null","202007","28"," ","1974",""
"서울특별시 강남구 논현동","일반","6*","논현로150길","제3종일반주거","제2종근린생활","25m미만","1132.65","361.60","1,135,000","null","202007","29"," ","2003",""
"서울특별시 강남구 논현동","일반","9*","언주로","일반상업","업무","25m이상","7347.24","1565.90","5,300,000","null","202007","30"," ","1985",""
"서울특별시 강남구 논현동","일반","7*","도산대로30길","제3종일반주거","제2종근린생활","8m미만","595.83","226.20","575,000","null","202007","31"," ","2003","20200907"
"서울특별시 강남구 논현동","일반","2**","학동로46길","제1종일반주거","제2종근린생활","12m미만","1372.53","485.70","1,250,000","null","202008","3"," ","2020",""
"서울특별시 강남구 논현동","일반","2**","봉은사로47길","제2종일반주거","제2종근린생활","8m미만","674.4","426.80","795,000","null","202008","4"," ","1991",""
"서울특별시 강남구 논현동","일반","2**","봉은사로37길","제3종일반주거","제2종근린생활","25m미만","3248.99","781.00","2,300,000","null","202008","4"," ","1989",""
"서울특별시 강남구 논현동","일반","1**","선릉로141길","제2종일반주거","제2종근린생활","8m미만","622.2","255.00","700,000","null","202008","5"," ","2019",""
"서울특별시 강남구 논현동","일반","1**","학동로2길","제2종일반주거","제2종근린생활","12m미만","594.78","249.90","599,000","null","202008","6"," ","2005",""
"서울특별시 강남구 논현동","일반","6*","도산대로30길","제3종일반주거","제1종근린생활","8m미만","584.76","230.70","720,000","null","202008","12"," ","1990","20201012"
"서울특별시 강남구 논현동","일반","1*","논현로145길","제2종일반주거","제2종근린생활","8m미만","1096.81","344.70","1,100,000","null","202008","14"," ","2018",""
"서울특별시 강남구 논현동","일반","7*","언주로","일반상업","업무","25m이상","5788.06","855.00","3,990,000","null","202008","14"," ","1991","20200826"
"서울특별시 강남구 논현동","일반","7*","언주로141길","제3종일반주거","제2종근린생활","8m미만","450.8","203.10","410,000","null","202008","14"," ","1991","20200826"
"서울특별시 강남구 논현동","일반","1**","선릉로","제3종일반주거","제1종근린생활","25m이상","1074.46","347.60","1,185,000","null","202008","17"," ","1993",""
"서울특별시 강남구 논현동","일반","1**","논현로115길","제3종일반주거","제1종근린생활","8m미만","389.76","781.60","1,065,000","null","202008","21"," ","1999",""
"서울특별시 강남구 논현동","일반","3*","도산대로26길","제3종일반주거","제2종근린생활","8m미만","815.66","228.00","750,000","null","202008","25"," ","2018",""
"서울특별시 강남구 논현동","일반","1**","언주로134길","제2종일반주거","제1종근린생활","8m미만","539.08","237.50","430,000","null","202008","25"," ","1987",""
"서울특별시 강남구 논현동","일반","1**","학동로43길","제3종일반주거","업무","8m미만","1624.94","489.60","1,630,000","null","202008","25"," ","2013",""
"서울특별시 강남구 논현동","일반","1**","강남대로126길","제2종일반주거","제2종근린생활","12m미만","1360.86","386.50","720,000","null","202008","26"," ","1990",""
"서울특별시 강남구 논현동","일반","6*","논현로146길","제2종일반주거","제2종근린생활","8m미만","577.1","179.80","518,000","null","202008","27"," ","2007",""
"서울특별시 강남구 논현동","일반","1**","논현로127길","제3종일반주거","제1종근린생활","25m미만","599.98","231.10","840,000","null","202008","29"," ","1994","20210107"
"서울특별시 강남구 논현동","일반","1**","강남대로","일반상업","제2종근린생활","25m이상","2424.53","424.00","2,400,000","null","202009","2"," ","1994",""
"서울특별시 강남구 논현동","일반","2**","선릉로115길","제1종일반주거","제2종근린생활","8m미만","325.46","430.40","715,000","null","202009","2"," ","1983",""
