"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"대전광역시 대덕구 덕암동","7*","8m미만","58","전세","202003","19","8,000","0","2013","덕암로147번길"
"대전광역시 대덕구 덕암동","5*","12m미만","58.09","전세","202006","17","5,000","0","1992","덕암로213번길"
"대전광역시 대덕구 덕암동","6*","12m미만","59.37","월세","202006","1","3,000","35","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","59.37","월세","202005","22","7,000","20","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","*","12m미만","59.4","전세","202009","25","6,500","0","2013","덕암북로58번길"
"대전광역시 대덕구 덕암동","6*","12m미만","59.5","월세","202006","9","2,000","43","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","7*","12m미만","59.96","전세","202010","28","4,000","0","1990","덕암로125번안길"
"대전광역시 대덕구 덕암동","4*","12m미만","60","전세","202004","7","9,500","0","2015","신탄진로681번길"
"대전광역시 대덕구 덕암동","5*","12m미만","60","전세","202101","27","7,500","0","2011","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","12m미만","60","전세","202004","28","12,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","*","12m미만","60.8","전세","202102","24","13,000","0","2021","덕암북로58번길"
"대전광역시 대덕구 덕암동","*","12m미만","66","월세","202003","27","1,000","45","2020","덕암북로70번길"
"대전광역시 대덕구 덕암동","*","12m미만","66","월세","202003","29","2,000","40","2020","덕암북로70번길"
"대전광역시 대덕구 덕암동","*","12m미만","66","월세","202002","29","2,000","45","2020","덕암북로70번길"
"대전광역시 대덕구 덕암동","*","12m미만","66","전세","202009","28","4,000","0","1994","덕암북로70번길"
"대전광역시 대덕구 덕암동","5*","12m미만","66.78","월세","202007","1","500","28","1996","덕암북로96번길"
"대전광역시 대덕구 덕암동","6*","-","70","전세","202005","21","15,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","12m미만","72.42","월세","202007","25","2,000","43","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","72.42","월세","202004","28","1,500","50","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","72.42","월세","202004","29","1,500","50","2020","null"
"대전광역시 대덕구 덕암동","6*","12m미만","72.42","월세","202008","30","2,000","40","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","72.42","전세","202005","11","12,000","0","2020","null"
"대전광역시 대덕구 덕암동","6*","12m미만","72.42","전세","202007","13","12,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","72.42","전세","202004","29","12,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","72.42","전세","202004","29","12,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","-","72.42","전세","202004","29","12,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","4*","12m미만","74.34","월세","202004","21","806","24","2017","덕암북로10번길"
"대전광역시 대덕구 덕암동","5*","25m미만","74.82","월세","202007","7","1,500","25","1985","덕암로222번길"
"대전광역시 대덕구 덕암동","*","-","75","월세","202009","18","9,500","18","2011","null"
"대전광역시 대덕구 덕암동","1**","8m미만","75.15","전세","202007","23","3,500","0","1995","덕암로125번안길"
"대전광역시 대덕구 덕암동","*","12m미만","75.6","전세","202010","14","13,000","0","2011","덕암북로70번길"
"대전광역시 대덕구 덕암동","1*","-","77","전세","202012","23","9,500","0","2015","null"
"대전광역시 대덕구 덕암동","7*","12m미만","77.83","전세","202006","22","7,000","0","2013","덕암로159번길"
"대전광역시 대덕구 덕암동","*","-","80","전세","202008","7","8,000","0","2013","null"
"대전광역시 대덕구 덕암동","7*","8m미만","80.5","전세","202006","29","7,000","0","1997","덕암로159번길"
"대전광역시 대덕구 덕암동","6*","12m미만","82.83","전세","202005","12","15,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","6*","12m미만","82.83","전세","202004","24","15,000","0","2020","덕암로125번안길"
"대전광역시 대덕구 덕암동","7*","12m미만","85.14","월세","202004","11","2,000","40","2003","덕암로159번길"
"대전광역시 대덕구 덕암동","*","12m미만","89.4","전세","202009","22","6,000","0","1996","덕암북로10번길"
"대전광역시 대덕구 덕암동","*","-","89.75","전세","202008","27","9,500","0","null","null"
"대전광역시 대덕구 덕암동","*","-","91","전세","202003","12","13,000","0","2020","null"
"대전광역시 대덕구 덕암동","7*","12m미만","99","월세","202004","2","300","25","1990","덕암로137번길"
"대전광역시 대덕구 덕암동","4*","12m미만","110","전세","202011","3","3,000","0","2013","덕암로222번길"
"대전광역시 대덕구 목상동","1**","-","15","전세","202010","16","3,000","0","2012","null"
"대전광역시 대덕구 목상동","2**","-","18","전세","202102","1","5,700","0","2017","null"
"대전광역시 대덕구 목상동","2**","-","18","전세","202010","12","3,000","0","2015","null"
"대전광역시 대덕구 목상동","1**","12m미만","18","전세","202008","24","4,000","0","2015","대덕대로1454번길"
"대전광역시 대덕구 목상동","2**","12m미만","18.98","월세","202102","7","300","33","2019","대덕대로1508번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","월세","202012","12","2,500","13","2015","대덕대로1454번길"
"대전광역시 대덕구 목상동","1**","25m미만","20","월세","202011","13","300","32","2019","대덕대로1448번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","월세","202102","14","300","26","2003","대덕대로1486번길"
"대전광역시 대덕구 목상동","1**","-","20","월세","202003","20","300","23","2010","null"
"대전광역시 대덕구 목상동","2**","12m미만","20","월세","202012","30","200","30","2018","대덕대로1508번길"
"대전광역시 대덕구 목상동","2*","12m미만","20","월세","202005","30","300","28","2014","대덕대로1524번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","전세","202003","5","3,800","0","2015","대덕대로1454번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","전세","202004","7","6,500","0","2014","대덕대로1454번길"
"대전광역시 대덕구 목상동","1**","25m미만","20","전세","202006","11","4,000","0","2015","대덕대로1486번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","전세","202005","20","4,000","0","2013","대덕대로1486번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","전세","202012","24","3,500","0","2013","대덕대로1486번길"
"대전광역시 대덕구 목상동","2*","12m미만","20","전세","202012","24","3,500","0","2014","대덕대로1524번길"
"대전광역시 대덕구 목상동","8**","12m미만","20","전세","202010","27","3,500","0","2013","대덕대로1486번길"
"대전광역시 대덕구 목상동","1**","12m미만","20","전세","202012","29","3,000","0","1997","대덕대로1454번길"
"대전광역시 대덕구 목상동","8**","12m미만","24","월세","202012","24","200","40","2015","대덕대로1454번길"
"대전광역시 대덕구 목상동","2**","12m미만","24","월세","202102","27","300","40","2017","대덕대로1508번길"
"대전광역시 대덕구 목상동","8**","12m미만","25","월세","202012","19","300","30","2008","대덕대로1454번길"
"대전광역시 대덕구 목상동","1**","-","25","전세","202005","7","4,500","0","2011","null"
"대전광역시 대덕구 목상동","1**","12m미만","25","전세","202006","8","4,000","0","1996","대덕대로1454번길"
"대전광역시 대덕구 목상동","1**","-","25","전세","202101","23","5,500","0","2011","null"
"대전광역시 대덕구 목상동","1**","-","25","전세","202004","25","5,000","0","2011","null"
"대전광역시 대덕구 목상동","8**","25m미만","28","월세","202101","22","200","24","2002","대덕대로1448번길"
"대전광역시 대덕구 목상동","1**","12m미만","28","전세","202102","2","2,000","0","1997","대덕대로1454번길"
"대전광역시 대덕구 목상동","2**","12m미만","28","전세","202101","16","6,000","0","2019","대덕대로1508번길"
"대전광역시 대덕구 목상동","1**","12m미만","30","월세","202102","14","300","25","2002","대덕대로1458번길"
"대전광역시 대덕구 목상동","2**","12m미만","30","월세","202011","30","300","37","2017","대덕대로1508번길"
"대전광역시 대덕구 목상동","8**","12m미만","30","월세","202101","30","500","35","2003","대덕대로1486번길"
"대전광역시 대덕구 목상동","8**","12m미만","30","전세","202012","1","5,000","0","2016","대덕대로1454번길"
"대전광역시 대덕구 목상동","2**","12m미만","30","전세","202012","2","7,000","0","2018","대덕대로1508번길"
"대전광역시 대덕구 목상동","2**","12m미만","30","전세","202005","8","6,400","0","2018","대덕대로1508번길"
"대전광역시 대덕구 목상동","2**","-","30.3","월세","202005","30","1,000","35","2017","null"
"대전광역시 대덕구 목상동","8**","-","32","전세","202010","25","4,500","0","2014","null"
"대전광역시 대덕구 목상동","2**","-","32","전세","202004","26","4,000","0","2017","null"
"대전광역시 대덕구 목상동","2**","-","32","전세","202004","26","10,000","0","2017","null"
"대전광역시 대덕구 목상동","2**","12m미만","33","전세","202012","6","7,000","0","2018","대덕대로1508번길"
"대전광역시 대덕구 목상동","8**","12m미만","35","월세","202010","17","300","43","2015","대덕대로1454번길"
"대전광역시 대덕구 목상동","8**","12m미만","40","월세","202010","14","3,000","20","2005","대덕대로1486번길"
"대전광역시 대덕구 목상동","8**","12m미만","40","월세","202102","15","500","40","2008","대덕대로1454번길"
"대전광역시 대덕구 목상동","1**","-","42.46","월세","202101","15","500","35","2002","null"
"대전광역시 대덕구 목상동","1**","-","49.86","전세","202012","15","7,000","0","null","null"
"대전광역시 대덕구 목상동","8**","12m미만","50","월세","202101","8","500","40","1997","대덕대로1486번길"
"대전광역시 대덕구 목상동","1**","12m미만","50","전세","202101","15","5,000","0","1996","대덕대로1454번길"
"대전광역시 대덕구 목상동","8**","12m미만","50","전세","202101","25","12,000","0","2014","대덕대로1454번길"
"대전광역시 대덕구 목상동","2**","8m미만","61.05","전세","202102","3","7,000","0","2001","대덕대로1514번길"
"대전광역시 대덕구 목상동","8**","12m미만","66","월세","202004","12","1,000","45","2015","대덕대로1454번길"
"대전광역시 대덕구 목상동","1**","12m미만","73.02","월세","202012","30","500","40","1995","대덕대로1458번길"
"대전광역시 대덕구 목상동","1**","12m미만","84","전세","202012","1","10,000","0","1996","대덕대로1454번길"
"대전광역시 대덕구 목상동","2*","12m미만","85.78","전세","202008","11","5,000","0","1992","대덕대로1524번길"
"대전광역시 대덕구 목상동","8**","25m미만","99.56","월세","202101","2","2,000","40","1997","대덕대로1470번길"
"대전광역시 대덕구 법동","2**","12m미만","30","월세","202101","1","100","10","1993","계족로608번길"
"대전광역시 대덕구 법동","1**","12m미만","30","월세","202010","4","500","20","2012","계족로608번길"
"대전광역시 대덕구 법동","2**","25m미만","33","전세","202012","31","3,000","0","1993","쌍청당로35번길"
"대전광역시 대덕구 법동","2**","25m미만","36","월세","202101","8","200","20","1993","계족산로17번길"
"대전광역시 대덕구 법동","1**","12m미만","36","전세","202007","6","3,000","0","1994","계족로608번길"
"대전광역시 대덕구 법동","2**","12m미만","40","전세","202005","28","3,000","0","1996","계족로598번길"
"대전광역시 대덕구 법동","2**","25m미만","50","월세","202010","8","500","25","1994","계족로608번길"
"대전광역시 대덕구 법동","2**","25m미만","50","월세","202010","29","1,000","30","1993","계족산로5번길"
"대전광역시 대덕구 법동","1**","12m미만","50","전세","202009","4","3,000","0","1993","계족로608번길"
"대전광역시 대덕구 법동","2**","12m미만","50","전세","202006","18","4,000","0","1993","계족로608번길"
"대전광역시 대덕구 법동","1**","12m미만","55","월세","202102","11","1,000","25","1995","계족로608번길"
"대전광역시 대덕구 법동","1**","12m미만","60","전세","202006","1","1,000","0","1994","계족로608번길"
"대전광역시 대덕구 법동","2**","12m미만","60","전세","202006","9","4,000","0","1993","계족로598번길"
"대전광역시 대덕구 법동","2**","12m미만","60","전세","202102","23","7,000","0","1994","계족로608번길"
"대전광역시 대덕구 법동","4**","8m미만","60","전세","202012","29","4,500","0","1981","아리랑로197번길"
"대전광역시 대덕구 법동","2**","-","62.05","월세","202012","25","500","40","1995","null"
"대전광역시 대덕구 법동","2**","25m미만","62.21","전세","202004","20","6,000","0","null","계족산로5번길"
"대전광역시 대덕구 법동","2**","25m미만","63","전세","202010","15","5,000","0","1994","계족산로5번길"
"대전광역시 대덕구 법동","2**","-","66","전세","202007","2","7,000","0","1995","null"
"대전광역시 대덕구 법동","2**","25m미만","66","전세","202008","11","7,000","0","1995","계족산로5번길"
"대전광역시 대덕구 법동","1**","12m미만","70","월세","202011","25","3,000","15","1994","계족로608번길"
"대전광역시 대덕구 법동","1**","12m미만","79.05","전세","202102","5","9,000","0","2012","계족로608번길"
"대전광역시 대덕구 법동","2**","25m미만","79.33","전세","202008","1","5,880","0","1993","계족산로5번길"
"대전광역시 대덕구 법동","1**","-","82.36","월세","202009","23","4,000","20","null","null"
"대전광역시 대덕구 법동","2**","25m미만","90","전세","202008","25","9,000","0","1994","계족산로5번길"
"대전광역시 대덕구 법동","2**","25m미만","98.78","월세","202005","11","2,000","55","1995","계족산로5번길"
"대전광역시 대덕구 법동","2**","25m미만","99","전세","202007","14","9,000","0","1994","계족산로5번길"
"대전광역시 대덕구 법동","2**","12m미만","100.94","월세","202102","8","1,000","45","1996","계족로598번길"
"대전광역시 대덕구 법동","2**","12m미만","102","월세","202101","10","1,500","35","1996","계족로598번길"
"대전광역시 대덕구 법동","2**","25m미만","108.19","전세","202011","6","9,000","0","1994","계족산로5번길"
"대전광역시 대덕구 법동","2**","25m미만","108.19","전세","202011","25","8,500","0","1994","계족산로5번길"
"대전광역시 대덕구 법동","2**","25m미만","115.5","월세","202010","19","2,500","10","1992","계족로598번길"
"대전광역시 대덕구 법동","1**","25m미만","121.8","월세","202010","20","2,000","40","1994","계족산로17번길"
"대전광역시 대덕구 법동","2**","12m미만","132.2","전세","202009","3","7,000","0","1996","계족로608번길"
"대전광역시 대덕구 비래동","1**","12m미만","13","월세","202005","22","200","20","1990","우암동로15번길"
"대전광역시 대덕구 비래동","1**","12m미만","15","전세","202005","19","3,500","0","2017","우암동로17번길"
"대전광역시 대덕구 비래동","1**","12m미만","16.68","월세","202011","15","300","31","2015","비래동로23번길"
"대전광역시 대덕구 비래동","1**","12m미만","17","전세","202012","19","2,000","0","2002","비래동로32번길"
"대전광역시 대덕구 비래동","1**","25m이상","20","월세","202003","3","2,000","15","2018","우암로"
"대전광역시 대덕구 비래동","1**","-","20","월세","202102","18","1,000","35","2017","null"
"대전광역시 대덕구 비래동","1**","12m미만","22.39","월세","202102","4","100","15","2002","비래동로32번길"
"대전광역시 대덕구 비래동","1**","12m미만","22.39","월세","202009","29","100","15","2002","비래동로32번길"
"대전광역시 대덕구 비래동","1**","12m미만","22.9","월세","202004","9","200","15","2001","우암동로15번길"
"대전광역시 대덕구 비래동","1**","12m미만","25","전세","202007","7","7,000","0","2018","비래동로7번길"
"대전광역시 대덕구 비래동","1**","25m이상","26","월세","202004","29","1,000","25","2018","우암로"
"대전광역시 대덕구 비래동","1**","25m미만","26.44","월세","202008","11","100","15","1991","우암로486번길"
"대전광역시 대덕구 비래동","1**","-","30","월세","202102","3","1,000","25","2017","null"
"대전광역시 대덕구 비래동","1**","12m미만","30","월세","202007","17","100","45","2017","우암동로17번길"
"대전광역시 대덕구 비래동","1**","12m미만","30","월세","202007","22","2,000","30","2017","비래동로23번길"
