"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"대전광역시 대덕구 대화동","2**","단독","8m미만","51.44","108","202011","24","11,900","1959","동심1길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","39.67","112","202010","28","11,100","1900","동심1길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","117.06","116","202003","10","15,200","1989","동심6길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","147.25","116","202009","16","8,500","1998","동심1길",""
"대전광역시 대덕구 대화동","3*","단독","12m미만","120.74","126","202005","13","15,300","1988","동심7길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","189.7","142","202010","16","23,000","1974","동심1길",""
"대전광역시 대덕구 대화동","1*","단독","8m미만","77.98","152","202005","31","15,500","1976","대화14길",""
"대전광역시 대덕구 대화동","1*","단독","8m미만","89.7","152","202007","10","18,800","1976","대화14길","20200810"
"대전광역시 대덕구 대화동","1*","단독","8m미만","89.7","152","202009","26","18,800","1976","대화14길","20201102"
"대전광역시 대덕구 대화동","1*","단독","8m미만","89.7","152","202009","26","18,800","1976","대화14길",""
"대전광역시 대덕구 대화동","1*","단독","8m미만","72.03","155","202006","11","19,000","1976","대화14길",""
"대전광역시 대덕구 대화동","1*","단독","8m미만","76.66","155","202005","16","14,300","1976","대화14길",""
"대전광역시 대덕구 대화동","1*","단독","8m미만","76.66","155","202005","20","14,300","1976","대화14길","20200626"
"대전광역시 대덕구 대화동","1*","단독","12m미만","85.92","188","202101","19","23,000","1976","대화6길",""
"대전광역시 대덕구 대화동","1*","단독","12m미만","90.42","189","202006","1","16,000","1977","대화15길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","93.26","195","202003","22","14,500","1977","대화4길",""
"대전광역시 대덕구 대화동","1*","단독","8m미만","40.5","221","202005","25","10,000","1985","대화6길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","60.13","298","202010","27","38,263","1975","동심1길",""
"대전광역시 대덕구 대화동","4**","단독","8m미만","109.5","301","202003","23","25,495","2010","대화로132번안길",""
"대전광역시 대덕구 대화동","3*","단독","8m미만","56.27","350","202004","29","30,000","1994","대화로",""
"대전광역시 대덕구 대화동","3*","단독","12m미만","131.4","460","202003","4","53,000","1982","대오길",""
"대전광역시 대덕구 대화동","*","단독","25m미만","1358.67","3411","202011","7","260,000","1991","대화로32번길",""
"대전광역시 대덕구 덕암동","4*","다가구","12m미만","170.82","145.2","202006","30","24,000","1993","신탄진로681번길",""
"대전광역시 대덕구 덕암동","7*","다가구","12m미만","188.84","177.5","202003","30","31,000","1992","덕암로125번안길",""
"대전광역시 대덕구 덕암동","1*","다가구","12m미만","257.82","178.4","202007","3","27,400","1991","덕암로233번길",""
"대전광역시 대덕구 덕암동","*","다가구","12m미만","289.51","223.4","202004","5","19,300","1995","덕암북로48번길",""
"대전광역시 대덕구 덕암동","*","다가구","12m미만","108.12","285.4","202009","23","30,632","1984","덕암북로48번길",""
"대전광역시 대덕구 덕암동","*","다가구","12m미만","619.95","365","202011","2","120,733","2020","덕암북로70번길",""
"대전광역시 대덕구 덕암동","*","다가구","12m미만","659.42","454","202011","2","139,042","2020","덕암북로70번길",""
"대전광역시 대덕구 덕암동","1*","다가구","12m미만","749.9","571.5","202009","5","125,000","2015","덕암북로72번길",""
"대전광역시 대덕구 덕암동","*","단독","8m미만","79.34","100.8","202006","5","13,700","1980","덕암북로48번길",""
"대전광역시 대덕구 덕암동","5*","단독","12m미만","131.87","121.7","202006","5","14,000","1992","덕암로195번길",""
"대전광역시 대덕구 덕암동","*","단독","8m미만","84.02","224.7","202003","19","20,500","2014","덕암북로22번길",""
"대전광역시 대덕구 덕암동","2*","단독","12m미만","100.3","225","202003","25","26,500","1986","덕암북로104번길",""
"대전광역시 대덕구 덕암동","4*","단독","12m미만","327.29","230.7","202011","10","40,000","1994","덕암로221번길",""
"대전광역시 대덕구 덕암동","2*","단독","12m미만","123.03","239.4","202101","20","26,000","1989","null",""
"대전광역시 대덕구 덕암동","7*","단독","8m미만","74.13","240","202005","19","18,000","1979","덕암로147번길",""
"대전광역시 대덕구 덕암동","1**","단독","12m미만","167.05","255.2","202102","22","30,000","2004","덕암로125번안길",""
"대전광역시 대덕구 목상동","1**","다가구","12m미만","469.79","224.1","202006","18","31,500","1997","대덕대로1454번길",""
"대전광역시 대덕구 목상동","1**","다가구","12m미만","451.53","226","202005","7","100,000","2017","대덕대로1524번길",""
"대전광역시 대덕구 목상동","1**","다가구","25m미만","488.75","269","202003","3","108,800","2017","대덕대로1524번길",""
"대전광역시 대덕구 목상동","1**","다가구","25m미만","519.82","365","202012","20","49,000","1994","대덕대로1486번길",""
"대전광역시 대덕구 목상동","2**","다가구","25m미만","833.42","476","202004","10","143,700","2015","대덕대로1508번길",""
"대전광역시 대덕구 미호동","2**","단독","25m미만","105.15","300","202005","25","25,000","1980","대청로",""
"대전광역시 대덕구 법동","2**","다가구","12m미만","438.06","196.1","202009","17","48,500","1993","계족로598번길",""
"대전광역시 대덕구 법동","2**","다가구","25m미만","329.43","207.9","202008","6","44,500","1994","계족산로5번길",""
"대전광역시 대덕구 법동","2**","다가구","25m미만","480.4","209.3","202008","8","35,000","1993","계족산로17번길",""
"대전광역시 대덕구 법동","2**","다가구","25m미만","327.6","210","202007","3","39,000","1994","계족산로5번길",""
"대전광역시 대덕구 법동","2**","다가구","12m미만","327.24","210.2","202009","8","34,500","1993","계족로598번길",""
"대전광역시 대덕구 법동","1**","다가구","25m미만","494.7","214.3","202005","7","54,000","1994","계족산로17번길",""
"대전광역시 대덕구 법동","2**","다가구","12m미만","326.03","227.2","202005","20","38,000","1995","계족로598번길",""
"대전광역시 대덕구 법동","4**","단독","8m미만","94.08","100","202007","7","7,700","1981","아리랑로197번길",""
"대전광역시 대덕구 법동","4**","단독","8m미만","88.53","190","202008","20","9,500","1985","아리랑로",""
"대전광역시 대덕구 법동","2**","단독","25m미만","454.96","201.8","202006","24","46,000","1992","계족로598번길",""
"대전광역시 대덕구 법동","2**","단독","25m미만","226.64","202.6","202007","22","31,500","1992","계족산로5번길",""
"대전광역시 대덕구 법동","2**","단독","12m미만","222.14","209.1","202005","18","38,500","1995","계족로598번길",""
"대전광역시 대덕구 법동","2**","단독","25m미만","493.42","212.9","202009","17","45,500","1995","계족산로5번길",""
"대전광역시 대덕구 비래동","1**","다가구","8m미만","142.15","132.4","202011","25","14,000","1986","비래동로32번길",""
"대전광역시 대덕구 비래동","1**","다가구","12m미만","128.05","148","202009","29","22,000","1989","우암동로15번길",""
"대전광역시 대덕구 비래동","1**","다가구","8m미만","157.17","167.3","202005","14","11,000","1991","비래동로24번길",""
"대전광역시 대덕구 비래동","1**","다가구","12m미만","185.15","178.3","202008","4","24,000","1990","우암동로15번길",""
"대전광역시 대덕구 비래동","1**","다가구","8m미만","145.71","197.5","202007","17","15,600","1989","우암동로7번길","20201118"
"대전광역시 대덕구 비래동","1**","다가구","8m미만","193.93","202.9","202006","29","14,700","1991","우암로",""
"대전광역시 대덕구 비래동","1**","다가구","8m미만","193.93","202.9","202006","29","15,000","1991","우암로","20200723"
"대전광역시 대덕구 비래동","1**","다가구","12m미만","398.65","206.8","202010","22","63,000","2010","비래동로32번길","20201106"
"대전광역시 대덕구 비래동","1**","다가구","12m미만","194.74","207","202007","28","29,700","1988","비래동로32번길",""
"대전광역시 대덕구 비래동","1**","다가구","8m미만","194.13","209.9","202011","25","15,000","1991","우암로412번길",""
"대전광역시 대덕구 비래동","1**","다가구","8m미만","235.78","213.6","202012","31","17,000","1997","비래동로24번길",""
"대전광역시 대덕구 비래동","5**","다가구","12m미만","201.48","264.6","202007","7","46,500","1993","동서대로1748번길",""
"대전광역시 대덕구 비래동","1**","다가구","25m이상","132.88","277.9","202101","29","48,000","1982","우암로",""
"대전광역시 대덕구 비래동","1**","다가구","12m미만","560.49","395.9","202006","8","130,000","2018","비래동로7번길",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","130.36","128.8","202004","26","12,500","1984","비래동로40번길",""
"대전광역시 대덕구 비래동","1**","단독","12m미만","170.04","130.8","202006","14","16,400","1984","비래동로40번길",""
"대전광역시 대덕구 비래동","1**","단독","12m미만","170.04","130.8","202006","15","16,700","1984","비래동로40번길","20200814"
"대전광역시 대덕구 비래동","5**","단독","-","80.22","143.6","202007","21","13,834","1980","동서대로1748번길",""
"대전광역시 대덕구 비래동","1**","단독","12m미만","150.08","153","202003","17","27,500","1985","비래서로81번길",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","110.5","162","202007","24","15,750","1988","비래동로40번길",""
"대전광역시 대덕구 비래동","1**","단독","12m미만","83.28","165.6","202003","24","18,000","1983","우암로491번길",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","166.29","168.2","202006","15","26,300","1990","비래동로24번길",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","98.32","171","202006","18","17,000","1997","비래동로23번길",""
"대전광역시 대덕구 비래동","1**","단독","25m미만","440.25","186.8","202006","11","68,500","1997","비래서로",""
"대전광역시 대덕구 비래동","1**","단독","12m미만","94.01","192.1","202005","6","23,000","1982","비래동로23번길",""
"대전광역시 대덕구 비래동","1**","단독","12m미만","94.01","192.1","202008","6","29,800","1982","비래동로23번길",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","145.71","197.5","202007","17","15,600","1989","우암동로7번길",""
"대전광역시 대덕구 비래동","1**","단독","25m이상","477.75","198.9","202009","1","44,000","1990","우암로",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","110.14","206.6","202102","26","17,300","1984","비래동로23번길",""
"대전광역시 대덕구 비래동","1**","단독","8m미만","196.94","207","202007","24","23,300","null","비래동로15번길","20200814"
"대전광역시 대덕구 비래동","1**","단독","8m미만","196.94","207","202007","24","23,000","1992","비래동로15번길",""
"대전광역시 대덕구 삼정동","2**","단독","8m미만","84.64","295","202010","20","18,500","1982","대청호수로",""
"대전광역시 대덕구 상서동","2**","단독","8m미만","82.8","305","202007","8","13,000","1981","신탄진로583번길",""
"대전광역시 대덕구 상서동","3**","단독","8m미만","88.61","317.4","202011","30","31,750","1979","새말2길","20201222"
"대전광역시 대덕구 상서동","2**","단독","8m미만","127.53","347","202102","18","16,300","1981","신탄진로583번길",""
"대전광역시 대덕구 석봉동","1**","다가구","12m미만","141.85","73.1","202005","1","15,000","1994","석봉북로",""
"대전광역시 대덕구 석봉동","2**","다가구","12m미만","124.45","156.4","202012","8","20,000","1977","대덕대로1601번길",""
"대전광역시 대덕구 석봉동","1**","다가구","25m미만","92.9","178.7","202011","3","16,000","1979","석봉로",""
"대전광역시 대덕구 석봉동","2**","다가구","12m미만","143.98","201.7","202004","29","30,500","1988","대덕대로1593번길","20200522"
"대전광역시 대덕구 석봉동","2**","다가구","12m미만","143.98","201.7","202004","29","30,500","1988","대덕대로1593번길",""
"대전광역시 대덕구 석봉동","3**","단독","12m미만","116.2","100.6","202005","12","24,500","1993","석봉북로15번길",""
"대전광역시 대덕구 석봉동","4**","단독","8m미만","71.36","108","202007","4","10,000","2002","석봉로37번길","20200820"
"대전광역시 대덕구 석봉동","4**","단독","8m미만","71.36","108","202008","20","10,000","2002","석봉로37번길",""
"대전광역시 대덕구 석봉동","3**","단독","8m미만","79.57","134.3","202009","29","15,500","1979","석봉북로9번길",""
"대전광역시 대덕구 석봉동","1**","단독","12m미만","55.76","159.3","202102","26","12,400","1982","석봉로43번길",""
"대전광역시 대덕구 석봉동","3**","단독","12m미만","135.54","165.5","202010","7","13,800","1960","석봉로7번길",""
"대전광역시 대덕구 석봉동","2**","단독","12m미만","83.87","171.3","202009","14","36,200","1985","대덕대로1601번길",""
"대전광역시 대덕구 석봉동","1**","단독","12m미만","103.94","176.6","202102","12","14,200","2002","석봉로44번길","20210329"
"대전광역시 대덕구 석봉동","1**","단독","12m미만","103.94","176.6","202102","12","14,200","2002","석봉로44번길",""
"대전광역시 대덕구 석봉동","1**","단독","8m미만","77.65","182.3","202010","5","14,700","1979","석봉로30번안길",""
"대전광역시 대덕구 석봉동","1**","단독","8m미만","77.65","182.3","202004","14","14,000","1979","석봉로30번안길",""
"대전광역시 대덕구 석봉동","3**","단독","8m미만","131.02","197.8","202011","11","30,000","1986","석봉로3번길",""
"대전광역시 대덕구 석봉동","4**","단독","8m미만","65.4","208","202006","3","21,000","1983","대덕대로1593번길",""
"대전광역시 대덕구 석봉동","3**","단독","8m미만","64.13","212.6","202007","23","14,146","1975","석봉북로9번길",""
"대전광역시 대덕구 석봉동","3**","단독","12m미만","138.63","219.1","202011","20","32,000","1990","석봉로30번길",""
"대전광역시 대덕구 석봉동","1**","단독","12m미만","79.02","226.5","202005","11","22,500","1978","석봉로58번안길",""
"대전광역시 대덕구 석봉동","1**","단독","12m미만","117.95","244.6","202012","2","22,000","1981","석봉로43번길",""
"대전광역시 대덕구 석봉동","4**","단독","8m미만","25.45","264","202008","7","43,750","1975","대덕대로1593번길",""
"대전광역시 대덕구 석봉동","4**","단독","8m미만","97.9","304","202102","2","36,000","1981","대덕대로1593번길",""
"대전광역시 대덕구 송촌동","2**","다가구","12m미만","137.42","133.2","202008","12","18,000","1992","송촌남로45번길",""
"대전광역시 대덕구 송촌동","2**","다가구","8m미만","186.39","168.6","202009","4","28,500","1997","송촌로25번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","290.94","173.9","202005","14","59,100","2001","송촌북로12번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","304.84","177.2","202005","27","46,500","2002","송촌북로4번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","305.1","177.4","202007","6","42,000","2002","송촌북로4번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","309.66","191","202006","9","62,000","2002","동춘당로44번길",""
"대전광역시 대덕구 송촌동","5**","다가구","12m미만","323.52","191.3","202008","3","46,500","2005","선비마을로6번길",""
"대전광역시 대덕구 송촌동","5**","다가구","12m미만","326.34","192.2","202006","10","54,000","2002","선비마을로5번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","330.07","204.3","202101","2","58,500","2000","동춘당로54번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","387.6","215.7","202101","29","62,000","2000","송촌로93번길",""
"대전광역시 대덕구 송촌동","4**","다가구","12m미만","377.85","218.9","202008","6","56,000","2002","송촌로93번길",""
"대전광역시 대덕구 송촌동","5**","다가구","12m미만","394.64","225.6","202006","12","44,000","1997","동춘당로15번길",""
"대전광역시 대덕구 송촌동","5**","다가구","12m미만","399.51","225.6","202009","11","61,000","2010","동춘당로23번길",""
"대전광역시 대덕구 송촌동","2**","다가구","12m미만","191.88","241.3","202009","23","20,000","1991","한밭대로1283번길",""
"대전광역시 대덕구 송촌동","2**","다가구","8m미만","276.84","290.1","202004","28","22,000","1990","송촌로25번길",""
"대전광역시 대덕구 송촌동","2**","다가구","12m미만","609.12","338.7","202006","6","75,500","2002","동서대로1777번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","114.13","98.4","202011","16","20,700","1984","동춘당로31번길",""
"대전광역시 대덕구 송촌동","2**","단독","12m미만","110.85","145.9","202012","23","21,500","1987","동춘당로31번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","108.35","148.7","202010","23","15,000","1989","송촌로25번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","118.95","168","202012","19","21,500","1989","송촌남로33번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","112.81","169.9","202006","16","32,000","1985","송촌남로45번길",""
"대전광역시 대덕구 송촌동","2**","단독","12m미만","112.58","176.3","202011","6","19,100","1986","동서대로1809번길",""
"대전광역시 대덕구 송촌동","4**","단독","12m미만","382.54","182.8","202003","19","49,100","2001","송촌북로4번길",""
"대전광역시 대덕구 송촌동","4**","단독","12m미만","333","187.8","202009","24","51,700","2002","송촌북로4번길",""
"대전광역시 대덕구 송촌동","4**","단독","12m미만","326.49","190","202007","28","42,000","2002","송촌북로20번길",""
"대전광역시 대덕구 송촌동","5**","단독","12m미만","320.3","191.2","202008","8","44,800","2003","선비마을로6번길",""
"대전광역시 대덕구 송촌동","4**","단독","12m미만","333.42","191.5","202102","27","43,200","2003","동춘당로48번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","336","195","202004","29","30,000","1993","동춘당로23번길",""
"대전광역시 대덕구 송촌동","4**","단독","12m미만","329.15","198.8","202010","22","42,000","2001","송촌북로20번길","20201130"
"대전광역시 대덕구 송촌동","2**","단독","8m미만","158.96","221","202010","22","21,200","1986","송촌남로45번길",""
"대전광역시 대덕구 송촌동","2**","단독","12m미만","129.86","233.5","202010","20","19,500","1984","동춘당로23번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","126.19","254.3","202011","25","22,500","2005","동서대로1761번길",""
"대전광역시 대덕구 송촌동","2**","단독","8m미만","71.93","255.6","202003","26","26,700","1981","동춘당로31번길",""
"대전광역시 대덕구 송촌동","5**","단독","12m미만","188.14","277.7","202005","22","27,000","2003","동춘당로15번길",""
"대전광역시 대덕구 송촌동","2**","단독","12m미만","269.16","285.1","202007","3","40,000","1993","동춘당로23번길",""
"대전광역시 대덕구 신대동","2**","단독","12m미만","60.07","129.9","202006","1","12,500","1979","회덕로",""
"대전광역시 대덕구 신대동","1**","단독","8m미만","71.76","152.5","202007","28","16,000","1982","회덕로",""
"대전광역시 대덕구 신대동","1**","단독","8m미만","71.76","152.5","202005","29","16,000","1982","회덕로","20200728"
"대전광역시 대덕구 신대동","2**","단독","8m미만","58.85","154","202005","15","13,000","1978","회덕로",""
"대전광역시 대덕구 신대동","1**","단독","12m미만","77.24","166.8","202005","30","18,250","1983","회덕로22번길",""
"대전광역시 대덕구 신대동","3**","단독","12m미만","118.24","198.9","202006","12","19,250","1980","회덕로21번길",""
"대전광역시 대덕구 신탄진동","2*","다가구","25m미만","220.64","205.7","202008","3","38,000","1996","대청로64번길",""
"대전광역시 대덕구 신탄진동","2*","다가구","25m미만","220.64","205.7","202008","3","38,000","1996","대청로64번길","20201117"
"대전광역시 대덕구 신탄진동","1*","다가구","25m미만","400.42","210.1","202011","10","46,000","1992","신탄진북로","20201124"
"대전광역시 대덕구 신탄진동","1*","다가구","25m미만","400.42","210.1","202011","10","46,000","1992","신탄진북로",""
"대전광역시 대덕구 신탄진동","1**","다가구","8m미만","166.1","242.2","202011","11","21,000","1991","신탄진로778번길",""
"대전광역시 대덕구 신탄진동","1**","다가구","8m미만","572.59","301","202012","4","107,000","2015","신탄진동로7번안길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","31.35","83","202005","25","5,000","1968","남경마을로15번길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","49.58","85","202009","7","4,700","1965","남경마을로3번길","20200916"
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","49.58","85","202009","18","6,000","1965","남경마을로3번길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","29.92","93","202003","17","5,900","1968","남경마을로13번길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","29.92","93","202009","22","9,800","1968","남경마을로13번길",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","63.96","114.3","202006","24","16,000","1980","신탄진로796번길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","52.89","122.3","202005","18","7,200","1960","신탄진동로7번안길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","68.84","125.5","202010","17","13,750","1982","신탄진로804번길",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","66.63","126.3","202006","8","21,000","2014","신탄진로756번길",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","90.64","133.2","202101","24","13,500","1980","신탄진동로47번길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","70.96","139.9","202010","22","14,500","1990","신탄진동로30번길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","49.59","144","202007","28","11,000","1968","남경마을로",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","153.71","153.8","202010","27","24,000","1985","신탄진로762번길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","91.74","154.3","202006","27","17,500","1984","신탄진로804번길",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","134.32","158.6","202004","19","19,800","1991","대덕대로1627번길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","135.21","173.9","202003","6","22,000","1900","신탄진로839번길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","62.74","191","202010","26","12,000","1977","남경마을로",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","160.4","196.9","202101","29","38,500","1981","신탄진로834번길",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","169.63","198.2","202004","20","31,500","1989","신탄진로772번길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","68.52","209.1","202006","26","12,500","1981","신탄진로804번길",""
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","119","221.6","202101","28","26,500","1982","신탄진동로47번길",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","62.74","294","202011","5","19,500","1977","남경마을로",""
"대전광역시 대덕구 신탄진동","2**","단독","8m미만","62.74","294","202007","21","19,500","1977","남경마을로","20201028"
"대전광역시 대덕구 신탄진동","1**","단독","12m미만","134.79","300.9","202005","23","50,000","2006","신탄진로796번길",""
"대전광역시 대덕구 신탄진동","1**","단독","8m미만","65.48","352.9","202012","11","23,200","1978","신탄진로756번길",""
"대전광역시 대덕구 신탄진동","4*","단독","8m미만","91.2","459","202007","23","26,000","2006","대청로82번길",""
"대전광역시 대덕구 연축동","1**","단독","8m미만","38.64","178","202009","1","8,000","1976","신탄진로190번길",""
"대전광역시 대덕구 오정동","2**","다가구","12m미만","197.59","112","202004","14","13,000","1993","한남로67번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","109.73","131.1","202006","3","18,000","1983","대전로1032번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","126.12","132.5","202004","3","17,500","1982","대전로1032번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","155.22","135.6","202003","18","21,600","1981","대전로1032번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","249.73","153.7","202006","24","33,300","2002","대전로1032번길","20201026"
"대전광역시 대덕구 오정동","4**","다가구","12m미만","249.73","153.7","202009","29","33,300","2002","대전로1032번길",""
"대전광역시 대덕구 오정동","2**","다가구","8m미만","118.93","169.4","202006","15","14,000","1984","대전로1131번길",""
"대전광역시 대덕구 오정동","2**","다가구","8m미만","118.93","170","202008","30","13,500","1984","대전로1131번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","136","170.8","202006","3","25,000","1980","대전로1032번길","20200819"
"대전광역시 대덕구 오정동","4**","다가구","12m미만","162.15","180.5","202010","6","28,500","1982","대전로1044번길",""
"대전광역시 대덕구 오정동","3**","다가구","12m미만","191.9","183.4","202101","25","37,000","1990","오정로23번길",""
"대전광역시 대덕구 오정동","3**","다가구","8m미만","154.38","185.8","202012","2","26,000","1979","오정로",""
"대전광역시 대덕구 오정동","4**","다가구","25m미만","210.72","188.5","202003","26","37,800","2003","한남로88번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","264.88","189.1","202007","24","26,000","1990","대전로1033번길","20201029"
"대전광역시 대덕구 오정동","4**","다가구","12m미만","149.83","191.7","202012","10","24,000","1990","한남로137번안길",""
"대전광역시 대덕구 오정동","9*","다가구","25m미만","190.46","193.2","202005","21","37,000","1980","오정로78번길",""
"대전광역시 대덕구 오정동","2**","다가구","12m미만","392.69","197","202004","11","108,000","2003","한남로38번길",""
"대전광역시 대덕구 오정동","2**","다가구","25m미만","240.36","207.7","202101","16","49,500","1994","오정로76번길",""
"대전광역시 대덕구 오정동","4**","다가구","8m미만","197.52","217.5","202102","26","27,250","1900","대전로1001번길",""
"대전광역시 대덕구 오정동","3**","다가구","12m미만","152.83","219.2","202101","21","33,150","1980","한남로138번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","191.41","221.3","202010","7","28,000","1981","대전로1033번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","130.54","228.3","202012","1","41,000","1979","대전로1134번길",""
"대전광역시 대덕구 오정동","2**","다가구","12m미만","273.96","231.4","202009","16","36,500","1990","오정로64번길",""
"대전광역시 대덕구 오정동","4**","다가구","12m미만","165.83","236","202011","13","23,500","1989","대전로1076번길",""
"대전광역시 대덕구 오정동","2**","다가구","8m미만","487.03","236","202003","9","65,000","2001","홍도로73번길",""
"대전광역시 대덕구 오정동","3**","다가구","25m미만","230.09","239.8","202009","23","75,000","1993","오정로75번길",""
