"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대전광역시 대덕구 대화동","31-44","0031","0044","목화주택(31-44)","월세","59.64","202004","25","500","30","4","1991","동심1길 53"
"대전광역시 대덕구 대화동","35-365","0035","0365","성연빌라","전세","16.035","202010","21","1,500","0","2","2006","대화2길 15"
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","전세","69.66","202005","11","5,500","0","1","1985","대화12길 14"
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","월세","69.66","202007","18","500","35","1","1985","대화12길 14"
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","전세","54.81","202008","20","4,500","0","3","1985","대화12길 14"
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","월세","69.66","202101","10","500","35","1","1985","대화12길 14"
"대전광역시 대덕구 대화동","35-455","0035","0455","정은하이츠","월세","50.88","202006","23","2,000","20","1","2002","대화2길 48"
"대전광역시 대덕구 대화동","35-455","0035","0455","정은하이츠","월세","49.03","202007","3","2,000","20","2","2002","대화2길 48"
"대전광역시 대덕구 대화동","35-455","0035","0455","정은하이츠","월세","50.88","202008","1","500","32","3","2002","대화2길 48"
"대전광역시 대덕구 대화동","35-455","0035","0455","정은하이츠","월세","49.03","202008","8","500","30","3","2002","대화2길 48"
"대전광역시 대덕구 대화동","35-455","0035","0455","정은하이츠","월세","50.88","202008","8","500","34","4","2002","대화2길 48"
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","전세","46.47","202004","6","5,500","0","3","2005","늘봄2길 20"
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","전세","45.415","202004","6","5,500","0","2","2005","대오길 65"
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","월세","37.815","202010","10","200","20","3","2002","동심3길 1"
"대전광역시 대덕구 덕암동","79-12","0079","0012","광산빌라(A,B동)","월세","58.92","202005","2","500","40","1","1994","덕암로125번안길 34"
"대전광역시 대덕구 덕암동","79-11","0079","0011","광산빌라(가,나동)","전세","51.72","202012","28","2,300","0","4","1994","덕암로125번안길 36"
"대전광역시 대덕구 덕암동","42-6","0042","0006","광진빌라(101~302동)","월세","54.33","202003","16","300","20","2","1991","덕암북로72번길 90"
"대전광역시 대덕구 덕암동","42-6","0042","0006","광진빌라(101~302동)","월세","52.53","202010","6","500","40","4","1991","덕암북로72번길 90"
"대전광역시 대덕구 덕암동","42-5","0042","0005","광진빌라(401.402)","월세","55.23","202011","15","500","30","3","1991","덕암북로72번길 80"
"대전광역시 대덕구 덕암동","78-5","0078","0005","늘푸른빌라(B동)","전세","55.38","202003","14","4,500","0","1","1997","덕암로147번길 11"
"대전광역시 대덕구 덕암동","78-5","0078","0005","늘푸른빌라(B동)","전세","55.38","202003","31","4,500","0","1","1997","덕암로147번길 11"
"대전광역시 대덕구 덕암동","78-5","0078","0005","늘푸른빌라(B동)","전세","50.15","202009","18","4,000","0","3","1997","덕암로147번길 11"
"대전광역시 대덕구 덕암동","58-3","0058","0003","대림빌라(102,103동)","월세","44.82","202101","30","1,000","35","3","1991","덕암로203번길 39"
"대전광역시 대덕구 덕암동","78-13","0078","0013","대복아트빌라","월세","49.59","202004","9","500","30","4","1996","덕암로137번길 38"
"대전광역시 대덕구 덕암동","78-13","0078","0013","대복아트빌라","전세","49.59","202005","21","5,000","0","3","1996","덕암로137번길 38"
"대전광역시 대덕구 덕암동","71-17","0071","0017","대양타운(1,2동)","전세","50.4","202003","15","4,000","0","3","1991","덕암로167번길 31"
"대전광역시 대덕구 덕암동","71-15","0071","0015","대양타운(5,6동)","전세","50.4","202102","27","5,000","0","4","1991","덕암로167번길 35"
"대전광역시 대덕구 덕암동","71-1","0071","0001","대양타운(7,8동)","전세","50.4","202007","7","4,000","0","4","1991","덕암로167번길 37"
"대전광역시 대덕구 덕암동","71-14","0071","0014","대양타운(9,10동)","월세","43.44","202004","13","500","27","2","1991","덕암로167번길 39"
"대전광역시 대덕구 덕암동","71-14","0071","0014","대양타운(9,10동)","전세","43.44","202006","25","3,500","0","4","1991","덕암로167번길 39"
"대전광역시 대덕구 덕암동","71-14","0071","0014","대양타운(9,10동)","전세","43.44","202007","25","3,000","0","1","1991","덕암로167번길 39"
"대전광역시 대덕구 덕암동","108-8","0108","0008","대호맨션","전세","75.13","202009","24","6,000","0","3","1996","덕암로125번길 12"
"대전광역시 대덕구 덕암동","72-12","0072","0012","덕성빌라3","전세","49.4827","202007","1","3,903","0","5","2013","덕암로153번길 36"
"대전광역시 대덕구 덕암동","72-12","0072","0012","덕성빌라3","전세","49.4827","202007","9","4,533","0","4","2013","덕암로153번길 36"
"대전광역시 대덕구 덕암동","49-5","0049","0005","덕암마을","전세","52.3216","202007","8","6,158","0","3","2012","덕암로222번길 28"
"대전광역시 대덕구 덕암동","38-9","0038","0009","덕암아트빌라","월세","46.41","202102","18","500","30","4","1994","덕암북로4번길 149"
"대전광역시 대덕구 덕암동","64-3","0064","0003","두방아트(A,B동)","전세","55.56","202010","10","4,500","0","4","1994","덕암로173번길 7"
"대전광역시 대덕구 덕암동","41-3","0041","0003","명진빌라(B동)","전세","67.84","202008","10","8,200","0","4","2005","덕암북로22번길 146"
"대전광역시 대덕구 덕암동","41-3","0041","0003","명진빌라(B동)","월세","33.44","202101","5","300","30","4","2005","덕암북로22번길 146"
"대전광역시 대덕구 덕암동","79-5","0079","0005","모아빌 A동","전세","56.17","202007","7","5,358","0","3","2013","덕암로 145"
"대전광역시 대덕구 덕암동","79-5","0079","0005","모아빌 A동","전세","47.2","202007","7","4,502","0","5","2013","덕암로 145"
"대전광역시 대덕구 덕암동","79-21","0079","0021","모아빌 B동","전세","49.73","202010","19","5,360","0","4","2013","덕암로 143"
"대전광역시 대덕구 덕암동","42-8","0042","0008","삼보빌라","전세","59.91","202004","7","4,000","0","4","1991","덕암북로22번길 145"
"대전광역시 대덕구 덕암동","42-8","0042","0008","삼보빌라","전세","49.84","202101","26","2,800","0","3","1991","덕암북로22번길 145"
"대전광역시 대덕구 덕암동","50-20","0050","0020","삼영하이츠(B동)","전세","75.92","202101","7","7,350","0","1","1995","덕암북로96번길 76"
"대전광역시 대덕구 덕암동","9-6","0009","0006","서울빌라","전세","43.2","202007","6","3,500","0","1","1985","덕암북로58번길 11"
"대전광역시 대덕구 덕암동","14-1","0014","0001","신탄빌라(14-1)","전세","49.41","202012","14","2,000","0","1","1983","덕암북로96번길 1"
"대전광역시 대덕구 덕암동","109-2","0109","0002","아성하이츠","전세","64.29","202011","26","4,000","0","1","1994","덕암로137번길 31"
"대전광역시 대덕구 덕암동","4-39","0004","0039","아주그린빌라(A,B동)","월세","52.44","202011","7","500","30","3","1995","덕암북로10번길 41"
"대전광역시 대덕구 덕암동","64-11","0064","0011","영지빌라","전세","45","202009","9","4,500","0","1","1990","덕암로167번길 36"
"대전광역시 대덕구 덕암동","72-19","0072","0019","우석하이츠(3동)","전세","46.8","202009","25","2,000","0","4","1994","덕암로159번길 25"
"대전광역시 대덕구 덕암동","8-9","0008","0009","정궁주택(마동)","전세","44.72","202008","15","3,900","0","3","1990","덕암북로22번길 55-3"
"대전광역시 대덕구 덕암동","1-19","0001","0019","제일빌라(A동)","전세","43.98","202010","21","3,500","0","2","1991","덕암북로10번길 6"
"대전광역시 대덕구 덕암동","55-2","0055","0002","진성주택(다,라동)","전세","42.115","202011","24","4,000","0","2","1992","덕암로221번길 49"
"대전광역시 대덕구 덕암동","55-2","0055","0002","진성주택(다,라동)","전세","42.115","202012","21","3,000","0","1","1992","덕암로221번길 49"
"대전광역시 대덕구 덕암동","108-14","0108","0014","초원빌라","전세","57.97","202012","11","4,000","0","3","1995","덕암로125번안길 14"
"대전광역시 대덕구 덕암동","62-8","0062","0008","평화주택(A,B동)","전세","49.81","202005","13","3,500","0","2","1991","덕암로181번길 36"
"대전광역시 대덕구 덕암동","62-8","0062","0008","평화주택(A,B동)","전세","49.81","202005","23","4,000","0","3","1991","덕암로181번길 36"
"대전광역시 대덕구 덕암동","64-15","0064","0015","한라(A동)","전세","52.02","202010","8","3,200","0","3","1991","덕암로173번길 13"
"대전광역시 대덕구 덕암동","2-6","0002","0006","한라빌라(가,나동)","전세","44.28","202003","7","3,000","0","2","1989","덕암북로10번길 15"
"대전광역시 대덕구 덕암동","77-10","0077","0010","현대빌라","전세","45.72","202007","12","3,000","0","1","1989","덕암로153번길 33"
"대전광역시 대덕구 목상동","23-7","0023","0007","삼화빌라","전세","50.73","202012","15","4,000","0","4","1991","대덕대로1504번길 25"
"대전광역시 대덕구 비래동","117-12","0117","0012","(117-12)","전세","48.15","202003","10","6,000","0","5","2002","우암로 484"
"대전광역시 대덕구 비래동","117-12","0117","0012","(117-12)","전세","33.88","202007","4","4,000","0","2","2002","우암로 484"
"대전광역시 대덕구 비래동","117-12","0117","0012","(117-12)","전세","31.15","202010","17","3,500","0","2","2002","우암로 484"
"대전광역시 대덕구 비래동","128-35","0128","0035","국제빌라","월세","57","202004","22","1,000","30","2","1994","비래동로31번길 7"
"대전광역시 대덕구 비래동","144-36","0144","0036","금광빌라","전세","50.48","202011","25","8,500","0","4","1993","비래동로24번길 51"
"대전광역시 대덕구 비래동","144-36","0144","0036","금광빌라","전세","50.48","202012","8","8,500","0","4","1993","비래동로24번길 51"
"대전광역시 대덕구 비래동","132-11","0132","0011","대송빌리지(가,나동)","전세","55.46","202006","29","7,000","0","2","1997","우암동로7번길 22"
"대전광역시 대덕구 비래동","132-38","0132","0038","대송빌리지(다동)","전세","74.16","202004","23","10,000","0","1","1998","우암동로7번길 20"
"대전광역시 대덕구 비래동","137-46","0137","0046","대우빌라2동","월세","60","202005","25","2,000","30","2","1994","비래동로32번길 25"
"대전광역시 대덕구 비래동","137-2","0137","0002","대운주택","월세","74.675","202004","10","2,000","40","2","1984","비래동로32번길 7"
"대전광역시 대덕구 비래동","146-10","0146","0010","대호빌라","전세","51.195","202003","30","7,400","0","4","1995","비래동로40번길 57"
"대전광역시 대덕구 비래동","116-18","0116","0018","대호빌라","월세","66.78","202005","27","1,500","35","1","1995","우암동로17번길 33"
"대전광역시 대덕구 비래동","144-32","0144","0032","대호아트빌라","전세","56.5","202012","24","7,500","0","4","1991","비래동로32번길 42"
"대전광역시 대덕구 비래동","560-12","0560","0012","로얄빌라(3동)","전세","45.54","202005","20","3,000","0","1","1989","동서대로1748번길 39-1"
"대전광역시 대덕구 비래동","123-31","0123","0031","리베라아트빌라","전세","51","202101","16","5,500","0","2","1992","비래동로7번길 59"
"대전광역시 대덕구 비래동","106-6","0106","0006","모아빌A","전세","59.92","202007","1","6,865","0","4","2013","비래서로9번길 51"
"대전광역시 대덕구 비래동","106-9","0106","0009","모아빌B","전세","46.32","202003","31","5,889","0","2","2013","비래서로9번길 47"
"대전광역시 대덕구 비래동","106-9","0106","0009","모아빌B","전세","59","202010","5","7,217","0","3","2013","비래서로9번길 47"
"대전광역시 대덕구 비래동","106-9","0106","0009","모아빌B","전세","59","202010","13","7,217","0","4","2013","비래서로9번길 47"
"대전광역시 대덕구 비래동","118-31","0118","0031","무지개빌라","월세","44.43","202012","19","1,000","30","2","1991","비래동로39번길 56"
"대전광역시 대덕구 비래동","137-45","0137","0045","반도하이츠","월세","59.76","202011","15","2,000","35","3","1992","비래서로61번길 45"
"대전광역시 대덕구 비래동","144-9","0144","0009","백마빌라","전세","64.2","202102","4","12,000","0","1","1991","비래서로81번길 15"
"대전광역시 대덕구 비래동","117-18","0117","0018","보성빌라","월세","46.08","202005","8","500","35","2","1990","우암로486번길 10-1"
"대전광역시 대덕구 비래동","125-17","0125","0017","보성빌라","월세","46.08","202007","18","1,000","30","1","1989","비래동로7번길 25"
"대전광역시 대덕구 비래동","116-8","0116","0008","부광빌라(가,나동)","전세","75.68","202010","6","10,500","0","4","1997","우암동로17번길 7"
"대전광역시 대덕구 비래동","556-36","0556","0036","브리스빌","전세","59.887","202004","6","12,500","0","2","2016","동서대로1778번길 20"
"대전광역시 대덕구 비래동","556-36","0556","0036","브리스빌","전세","59.887","202004","7","12,500","0","4","2016","동서대로1778번길 20"
"대전광역시 대덕구 비래동","556-36","0556","0036","브리스빌","전세","59.887","202005","13","12,500","0","2","2016","동서대로1778번길 20"
"대전광역시 대덕구 비래동","121-35","0121","0035","삼흥빌라(6,7동)","전세","59.3","202005","7","7,000","0","4","1993","비래동로15번길 44"
"대전광역시 대덕구 비래동","143-16","0143","0016","선진빌라","전세","50.4","202008","12","4,000","0","3","1987","비래동로24번길 54"
"대전광역시 대덕구 비래동","143-16","0143","0016","선진빌라","전세","50.4","202011","26","4,000","0","3","1987","비래동로24번길 54"
"대전광역시 대덕구 비래동","115-6","0115","0006","세종","전세","52.1752","202007","3","4,421","0","5","2013","우암로492번길 64"
"대전광역시 대덕구 비래동","115-6","0115","0006","세종","전세","58.9214","202010","14","7,121","0","2","2013","우암로492번길 64"
"대전광역시 대덕구 비래동","558-38","0558","0038","소망빌라(가동)","전세","44.475","202011","12","4,500","0","1","1990","비래서로10번길 53"
"대전광역시 대덕구 비래동","558-32","0558","0032","소망빌라(라동)","전세","43.2","202010","22","5,500","0","-1","1990","비래서로10번길 55-1"
"대전광역시 대덕구 비래동","123-8","0123","0008","수정맨션","월세","61.2","202004","6","1,000","30","2","1980","비래서로 19"
"대전광역시 대덕구 비래동","123-8","0123","0008","수정맨션","월세","61.2","202007","10","2,000","30","2","1980","비래서로 19"
"대전광역시 대덕구 비래동","556-1","0556","0001","연흥목화빌라","전세","81.15","202102","18","10,000","0","2","1997","동서대로1778번길 2"
"대전광역시 대덕구 비래동","122-27","0122","0027","오성빌라","전세","45.84","202004","1","7,000","0","1","1990","비래서로25번길 23"
"대전광역시 대덕구 비래동","127-10","0127","0010","옥수훼미리빌라","월세","73.93","202101","23","2,000","35","3","1997","비래동로15번길 26"
"대전광역시 대덕구 비래동","131-2","0131","0002","우신빌라","전세","50.6","202011","5","4,500","0","-1","1991","우암로476번길 8"
"대전광역시 대덕구 비래동","115-44","0115","0044","우정빌라","전세","44.6","202009","4","5,000","0","1","1992","우암동로17번길 20"
"대전광역시 대덕구 비래동","128-28","0128","0028","우정빌라","월세","39.21","202009","28","300","30","2","1993","비래동로23번길 8"
"대전광역시 대덕구 비래동","144-37","0144","0037","은광빌라","전세","50.48","202006","17","7,000","0","4","1993","비래동로24번길 55"
"대전광역시 대덕구 비래동","127-28","0127","0028","은성빌라","월세","60.6","202101","21","2,000","35","3","2002","비래동로23번길 15"
"대전광역시 대덕구 비래동","147-6","0147","0006","인정빌라","전세","61.05","202007","10","5,000","0","3","1998","우암로 440-1"
"대전광역시 대덕구 비래동","147-2","0147","0002","인정아트빌라","전세","33.46","202003","19","2,000","0","1","1998","우암로 438-1"
"대전광역시 대덕구 비래동","146-2","0146","0002","인정아트빌라","전세","52.6","202006","8","6,500","0","4","1995","우암로 437"
"대전광역시 대덕구 비래동","139-27","0139","0027","임광빌라","전세","48.87","202007","27","6,800","0","3","1991","비래동로24번길 22"
"대전광역시 대덕구 비래동","122-6","0122","0006","전원연립","전세","49.68","202007","23","6,500","0","2","1983","비래동로15번길 47"
"대전광역시 대덕구 비래동","122-6","0122","0006","전원연립","월세","49.68","202008","25","1,500","20","3","1983","비래동로15번길 47"
"대전광역시 대덕구 비래동","122-6","0122","0006","전원연립","월세","49.68","202102","24","500","30","1","1983","비래동로15번길 47"
"대전광역시 대덕구 비래동","151-19","0151","0019","진성주택","월세","66.06","202006","10","1,000","30","2","1990","비래서로81번길 20"
"대전광역시 대덕구 비래동","134-52","0134","0052","진흥빌라","전세","43.23","202008","7","6,000","0","3","1990","우암로412번길 103"
"대전광역시 대덕구 비래동","559-24","0559","0024","청송빌라(1동)","전세","61.41","202010","22","5,500","0","2","1991","동서대로1754번길 37"
"대전광역시 대덕구 비래동","135-4","0135","0004","청양","전세","80.5","202101","30","8,000","0","4","1984","우암로450번길 10"
"대전광역시 대덕구 비래동","135-3","0135","0003","청양2동","전세","80.5","202010","24","7,000","0","3","1984","우암로450번길 10"
"대전광역시 대덕구 비래동","119-3","0119","0003","행복한집","전세","56.74","202007","1","5,281","0","5","2012","비래동로39번길 43"
"대전광역시 대덕구 비래동","119-3","0119","0003","행복한집","전세","56.74","202007","1","6,126","0","3","2012","비래동로39번길 43"
"대전광역시 대덕구 석봉동","207-31","0207","0031","원창빌라(207-31)","전세","45.72","202007","22","2,500","0","2","1989","대덕대로1593번길 64"
"대전광역시 대덕구 석봉동","178-2","0178","0002","유락B동","전세","40.28","202009","12","4,000","0","1","1992","석봉로44번길 13"
"대전광역시 대덕구 석봉동","316-46","0316","0046","일조아트빌","전세","37.4231","202007","11","9,600","0","3","2017","석봉로58번안길 73"
"대전광역시 대덕구 석봉동","316-46","0316","0046","일조아트빌","전세","47.6891","202009","11","13,000","0","2","2017","석봉로58번안길 73"
"대전광역시 대덕구 석봉동","316-46","0316","0046","일조아트빌","전세","47.6891","202010","8","13,000","0","2","2017","석봉로58번안길 73"
"대전광역시 대덕구 석봉동","316-46","0316","0046","일조아트빌","전세","47.6891","202010","13","13,000","0","2","2017","석봉로58번안길 73"
"대전광역시 대덕구 석봉동","316-46","0316","0046","일조아트빌","전세","47.2221","202102","9","13,000","0","4","2017","석봉로58번안길 73"
"대전광역시 대덕구 석봉동","316-46","0316","0046","일조아트빌","전세","47.6891","202102","17","13,500","0","4","2017","석봉로58번안길 73"
"대전광역시 대덕구 송촌동","556-16","0556","0016","거상파크(3동)","월세","56.55","202008","31","1,000","45","2","1991","동춘당로15번길 19"
"대전광역시 대덕구 송촌동","242-52","0242","0052","광산빌라(다동)","전세","45.695","202005","23","3,500","0","1","1993","송촌남로37번길 12"
"대전광역시 대덕구 송촌동","227-28","0227","0028","국제빌라(B동)","전세","52.94","202006","22","7,500","0","2","1991","한밭대로1283번길 90"
"대전광역시 대덕구 송촌동","227-24","0227","0024","금성백조","전세","43.1","202009","26","6,500","0","1","1990","송촌로 29"
"대전광역시 대덕구 송촌동","227-1","0227","0001","금성백조(227-1)","전세","42.57","202004","6","5,990","0","3","1990","송촌로 29-1"
"대전광역시 대덕구 송촌동","556-22","0556","0022","나노빌II","전세","57.66","202007","1","6,172","0","2","2013","동춘당로15번길 27"
"대전광역시 대덕구 송촌동","222-57","0222","0057","다원그랜드빌라","전세","77.225","202006","15","8,000","0","4","1996","송촌로 22"
"대전광역시 대덕구 송촌동","221-3","0221","0003","대일아트빌라","월세","47.04","202008","28","500","38","2","1992","동춘당로23번길 56-21"
"대전광역시 대덕구 송촌동","221-42","0221","0042","대일아트빌라(나동)","전세","50.95","202101","4","5,500","0","2","1992","동춘당로23번길 56-23"
"대전광역시 대덕구 송촌동","232-13","0232","0013","대전탑빌라(B동)","전세","46.23","202003","30","5,000","0","1","1991","송촌로25번길 19-1"
"대전광역시 대덕구 송촌동","232-13","0232","0013","대전탑빌라(B동)","전세","46.55","202011","25","4,000","0","3","1991","송촌로25번길 19-1"
"대전광역시 대덕구 송촌동","220-57","0220","0057","부성빌라","전세","76.86","202004","4","8,000","0","2","1998","동춘당로31번길 55-13"
"대전광역시 대덕구 송촌동","220-57","0220","0057","부성빌라","전세","76.86","202005","27","8,000","0","2","1998","동춘당로31번길 55-13"
"대전광역시 대덕구 송촌동","242-2","0242","0002","삼양빌라","월세","41.85","202011","12","2,000","20","1","1991","한밭대로1283번길 62"
"대전광역시 대덕구 송촌동","242-3","0242","0003","샬롬빌라","전세","47.49","202005","27","3,000","0","2","1992","송촌남로45번길 25"
"대전광역시 대덕구 송촌동","220-1","0220","0001","성원빌라(D동)","전세","52.88","202009","17","8,000","0","4","1994","동춘당로31번길 47"
"대전광역시 대덕구 송촌동","226-11","0226","0011","송촌대호하이츠","월세","59.4","202005","28","2,000","40","2","2013","송촌로37번길 13"
"대전광역시 대덕구 송촌동","223-4","0223","0004","시그마빌","전세","59.5747","202009","8","7,369","0","4","2013","송촌로 34"
"대전광역시 대덕구 송촌동","223-4","0223","0004","시그마빌","전세","59.5747","202009","25","6,914","0","5","2013","송촌로 34"
"대전광역시 대덕구 송촌동","290-7","0290","0007","영광주택","전세","42.84","202007","17","4,500","0","1","1978","송촌남로 49"
"대전광역시 대덕구 신탄진동","163-1","0163","0001","대청","전세","75.84","202101","8","6,000","0","2","1980","신탄진동로48번길 17"
"대전광역시 대덕구 신탄진동","113-17","0113","0017","동해빌라(113-17)","전세","56.365","202006","30","3,500","0","4","1995","대덕대로1627번길 94"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","월세","50.377","202005","10","1,000","40","4","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","전세","47.6","202006","30","4,000","0","3","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","월세","50.377","202008","5","500","50","2","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","전세","47.6","202010","1","4,000","0","5","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","전세","27.963","202010","13","2,000","0","5","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","전세","47.6","202012","20","4,000","0","2","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","141-23","0141","0023","벨루체","전세","50.377","202012","20","4,000","0","3","2018","신탄진로804번길 17"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","전세","54.5508","202003","16","11,000","0","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","전세","49.2909","202004","7","11,000","0","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","월세","49.2909","202005","7","2,000","40","1","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","전세","75.2587","202005","20","16,500","0","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","전세","75.2587","202005","20","16,500","0","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","월세","49.2909","202005","29","2,000","40","3","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","월세","49.2909","202007","7","1,000","50","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","전세","54.5508","202008","12","12,000","0","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","150-11","0150","0011","브리스빌","월세","75.2587","202012","2","2,000","60","2","2017","신탄진동로 68"
"대전광역시 대덕구 신탄진동","248-5","0248","0005","성하타운(105동)","전세","49.14","202007","18","4,500","0","2","1998","남경마을로33번길 14"
"대전광역시 대덕구 신탄진동","248-5","0248","0005","성하타운(105동)","전세","49.14","202008","14","6,350","0","2","1998","남경마을로33번길 14"
"대전광역시 대덕구 신탄진동","248-5","0248","0005","성하타운(105동)","전세","70.57","202009","17","5,000","0","4","1998","남경마을로33번길 14"
"대전광역시 대덕구 신탄진동","264-69","0264","0069","신원주택(A동)","월세","43.2","202007","27","0","15","1","1991","남경마을로 26"
"대전광역시 대덕구 신탄진동","174-8","0174","0008","원창주택(174-8)","전세","58.11","202012","12","4,000","0","1","1992","신탄진동로8번길 36"
"대전광역시 대덕구 신탄진동","166-1","0166","0001","정민아트빌라","월세","50.25","202011","5","1,000","25","2","1993","신탄진동로36번길 45"
"대전광역시 대덕구 신탄진동","134-23","0134","0023","청원주택","월세","57.6","202010","6","1,000","25","2","1991","신탄진로804번길 84"
"대전광역시 대덕구 신탄진동","173-34","0173","0034","청원주택(173-34)","월세","56.57","202003","25","1,500","30","2","1993","신탄진로756번길 17"
"대전광역시 대덕구 신탄진동","137-2","0137","0002","트윈스빌7차","전세","79.927","202004","13","10,000","0","4","2014","신탄진로796번길 46"
"대전광역시 대덕구 신탄진동","166-12","0166","0012","한성하이츠","전세","46.55","202005","15","4,500","0","1","1992","신탄진로762번길 94"
"대전광역시 대덕구 신탄진동","166-14","0166","0014","한성하이츠","전세","43.91","202006","23","2,500","0","1","1991","신탄진로762번길 98"
"대전광역시 대덕구 신탄진동","166-14","0166","0014","한성하이츠","월세","43.91","202006","25","50","10","1","1991","신탄진로762번길 98"
"대전광역시 대덕구 연축동","169-2","0169","0002","그린빌라 가동","전세","69.58","202007","2","10,500","0","2","2007","신탄진로190번길 69"
