"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"세종특별자치시 나성동","713","0713","0000","세진이너스빌","월세","34.15","202010","21","3,000","35","6","2013"," "
"세종특별자치시 나성동","713","0713","0000","세진이너스빌","전세","34.15","202101","11","12,000","0","7","2013"," "
"세종특별자치시 나성동","713","0713","0000","세진이너스빌","월세","34.15","202101","13","500","45","6","2013"," "
"세종특별자치시 나성동","713","0713","0000","세진이너스빌","전세","34.15","202102","20","12,500","0","5","2013"," "
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","35.47","202003","6","300","50","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202003","14","8,500","0","3","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","27.43","202003","22","500","40","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202003","24","300","37","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","32.19","202004","2","9,500","0","6","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","28.09","202005","12","9,000","0","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","34.91","202005","18","3,000","0","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202005","26","300","40","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202005","30","300","40","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202005","31","8,000","0","7","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","27.43","202006","29","500","45","6","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202006","30","500","42","7","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202007","25","300","33","6","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","33.55","202008","5","500","50","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202009","11","8,000","0","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202010","5","500","37","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202010","6","500","40","6","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202010","27","9,000","0","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","27.43","202010","30","500","45","7","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","27.43","202011","5","4,000","25","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202011","21","500","37","3","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202012","18","9,000","0","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202101","3","500","45","7","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202101","6","500","45","7","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","27.43","202101","15","10,500","0","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","27.43","202101","18","500","45","3","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202101","19","10,000","0","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","31.17","202101","19","9,450","0","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","35.96","202101","23","500","50","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202101","29","9,800","0","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202101","30","300","45","7","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","24.03","202101","31","9,500","0","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","33.77","202102","2","14,000","0","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202102","6","500","45","8","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","전세","32.19","202102","6","10,000","0","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202102","11","500","45","4","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","27.43","202102","17","4,000","25","5","2014","보듬3로 8-20"
"세종특별자치시 도담동","246-5","0246","0005","세종한신휴시티","월세","24.03","202102","20","500","45","8","2014","보듬3로 8-20"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","83.53","202004","11","1,000","65","4","2019","부강5길 35-3"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","83.53","202004","27","500","70","5","2019","부강5길 35-3"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","42.4","202006","29","1,000","40","5","2019","부강5길 35-3"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","83.01","202007","1","3,000","50","5","2019","부강5길 35-3"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","81.17","202007","1","500","75","5","2019","부강5길 35-3"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","42.4","202011","11","500","45","2","2019","부강5길 35-3"
"세종특별자치시 부강면 부강리","127-1","0127","0001","주건축물제1동","월세","81.17","202101","22","1,000","75","4","2019","부강5길 35-3"
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202002","29","7,000","0","7","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202004","1","6,800","0","15","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","23.24","202004","3","8,000","0","9","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","21.92","202004","11","300","33","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","23.24","202004","11","400","33","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202004","19","7,800","0","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","21.92","202004","26","300","35","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","21.92","202004","30","300","33","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","21.92","202005","16","300","35","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","30.48","202006","5","9,500","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","23.24","202006","20","300","35","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","21.92","202006","20","300","40","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","23.24","202006","27","300","35","16","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202006","28","8,000","0","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202007","26","7,500","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","30.48","202007","27","500","45","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202007","31","7,600","0","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","23.24","202008","6","4,000","0","16","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202008","21","8,500","0","15","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202008","28","8,500","0","8","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202009","1","8,500","0","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","23.24","202009","12","6,800","0","15","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","30.48","202010","9","500","50","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202010","21","8,500","0","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202010","28","5,402","0","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","전세","21.92","202010","29","8,500","0","7","2014"," "
"세종특별자치시 어진동","null","0000","0000","2차푸르지오시티","월세","23.24","202011","18","300","37","16","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202003","9","8,000","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202003","30","8,000","0","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","22.42","202003","30","300","36","4","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202004","1","7,300","0","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","24.12","202004","1","300","36","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.32","202004","1","7,800","0","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202004","2","7,600","0","13","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202004","3","8,400","0","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202004","4","8,000","0","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","23.74","202004","11","300","33","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","22.42","202004","14","300","38","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","44.84","202004","20","8,000","0","20","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202004","25","8,000","0","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.32","202005","6","7,350","0","13","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202005","6","7,350","0","20","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","29.06","202005","9","500","44","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202005","15","7,800","0","7","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202005","18","6,100","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.5","202005","28","7,850","0","8","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202005","30","8,000","0","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","24.5","202006","2","300","36","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","44.64","202006","8","300","38","16","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.22","202006","8","8,000","0","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","23.74","202006","14","300","34","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202006","15","6,300","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","22.42","202006","20","300","33","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","23.74","202006","23","300","35","18","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.32","202006","25","7,300","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","24.5","202007","1","300","37","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202007","1","8,000","0","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202007","3","8,000","0","17","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202007","9","7,000","0","18","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","23.74","202007","18","400","38","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","29.06","202007","20","5,000","17","20","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202007","25","8,000","0","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202008","8","7,350","0","13","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","23.74","202008","14","300","38","7","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","22.42","202009","1","300","40","17","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","22.42","202009","25","500","42","9","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202009","25","8,500","0","18","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","24.22","202010","1","300","38","19","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202010","3","8,500","0","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","22.42","202010","14","300","40","9","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","월세","23.74","202010","17","500","42","13","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202010","20","9,200","0","5","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","23.74","202010","22","8,500","0","6","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202010","22","7,870","0","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.5","202010","24","9,000","0","7","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","24.32","202010","29","10,500","0","9","2014"," "
"세종특별자치시 어진동","null","0000","0000","푸르지오시티","전세","22.42","202011","17","9,500","0","9","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.62","202003","1","8,500","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","23.57","202003","20","200","40","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","23.57","202003","28","300","35","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.01","202003","31","6,500","0","11","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","24.01","202004","3","300","35","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","23.57","202004","9","300","33","17","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.01","202004","10","8,000","0","13","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","23.57","202004","21","7,500","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","24.01","202004","30","300","40","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.01","202005","15","7,875","0","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","24.62","202006","4","300","35","17","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.01","202006","29","8,280","0","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.01","202006","30","8,280","0","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","24.01","202008","19","2,000","20","10","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","24.01","202008","22","300","40","12","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","전세","24.01","202008","31","8,400","0","15","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","24.62","202009","14","8,100","7","13","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","28.65","202011","1","500","50","14","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","23.57","202011","12","2,000","30","15","2014"," "
"세종특별자치시 어진동","null","0000","0000","호수의아침","월세","28.65","202011","25","500","50","11","2014"," "
"세종특별자치시 연동면 응암리","911","0911","0000","주건축물제1동","전세","43","202102","8","8,000","0","3","2019","명학산단로 4"
"세종특별자치시 연동면 응암리","911","0911","0000","주건축물제1동","전세","41.29","202102","8","8,000","0","4","2019","명학산단로 4"
"세종특별자치시 조치원읍 상리","121-4","0121","0004","제이드팰리스","전세","38.63","202006","30","5,000","0","2","2015","조치원로 45-7"
"세종특별자치시 조치원읍 침산리","258-6","0258","0006","1동(258-6)","월세","36.5","202004","5","300","38","3","2008","행복13길 6"
